word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
konkreettinen,fi,/ˈkonkreetˌtinen/,ombøøbyøm,concrete,コンクリート,ambivalén,id,/ambivalen/,ɶmyɶøm,ambivalent,アンビバレント,kyaku,øm,adjective,4
tangibil,ro,/tandʒibil/,ɶmbyyb,tangible,有形,あんちょこ,ja,/aɴtɕoko/,ɶmboo,Anchoko,あんちょこ,to,mb,adjective,3
fondator,ro,/fondator/,omɶo,founder,創設者,sémafor,id,/semafor/,øɶo,Sémafor,セマー,kyaku,ɶo,noun,3
التأسيس,ar,/aːltaʔsiːs/,ɶbɶbyb,Foundation,財団,拉开,zh-cn,/la˥˥ kʰaɪ˥˥/,ɶbɶʏ,Open up,開いてください,to,bɶ,verb,3
fondation,fr,/fɔ̃dasjɔ̃/,ɔɶbɔ,foundation,財団,forlagsins,is,/fɔrlaxsɪns/,ɔɶbʏmb,publishing,出版,to,ɶb,verb,3
perustaja,fi,/ˈperusˌtɑjɑ/,øubɑɑ,founder,創設者,détourneront,fr,/detuʁnəʁɔ̃/,øubəɔ,will divert,迂回します,to,ub,verb,4
baritoni,fi,/ˈbɑriˌtoni/,ɑyoy,baritone,バリトン,pénologi,id,/penologi/,øooy,technology,テクノロジー,kyaku,oy,noun,4
baritone,en,/ˈbɛɹəˌtoʊn/,œəoʊm,baritone,バリトン,فلكون,ar,/falikaʊn/,ɶyɶʊm,Falcon,ファルコン,kyaku,ʊm,noun,3
baritono,eo,/baritono/,ɶyoo,baritone,バリトン,요모조모,ko,/jomo̞d͡ʑo̞mo̞/,ooboo,Yomo grandmother,ヨモの祖母,kyaku,oo,noun,4
bariton,ro,/bariton/,ɶyom,baritone,バリトン,Amazone,fr,/amazon/,ɶɶom,Amazon,アマゾン,kyaku,om,noun,3
متعادل,ar,/mutaʕaːdil/,uɶɶyb,neutral,中性,desnatasteis,es,/deznatasteis/,øbɶɶbøyb,You denatated,あなたは変性しました,kyaku,yb,verb,4
hámarki,is,/hauːmar̥cɪ/,ɶuɶʏ,maximum,最大,mamulla,es,/mamuʎa/,ɶuɶ,mamulla,マムラ,to,uɶ,noun,3
ボブキャット,ja,/bobɯkjatːo/,oubɶbo,Bobcat,ボブキャット,gióng trống phất cờ,vi,/jɔŋ͡m˩˧ ʈoŋ͡m˩˧ fɤ̆k˦˥ kɤ˦˨/,ɔmmommobo,Giong drum flag,Giong Drum Flag,kyaku,bo,noun,4
siipikarja,fi,/ˈsiipiˌkɑrjɑ/,yyyɑɑ,poultry,家禽,挽肉,ja,/çikinikɯ/,yyyu,Minced meat,挽肉,to,yy,noun,4
cărămidă,ro,/kərəmidə/,əəyə,brick,レンガ,Elegie,de,/ʔeleˈgiː/jə/,øøyə,elegy,エレジー,kyaku,yə,noun,4
スタンドオフ,ja,/sɯtaɴdooɸɯ/,uɶmoou,Stand -off,スタンドオフ,chuyển quyền sở hữu,vi,/cwiəŋ˧˩˨ wiɛŋ˦˨ ʂɤ˧˩˨ hɯw˧˩˨/,yəmyœmou,transfer of ownership,所有権の譲渡,kyaku,ou,noun,4
erottelu,fi,/ˈerotˌtelu/,øobøu,separation,分離,genocido,eo,/genot͡sido/,øobyo,genocide,ジェノサイド,to,ob,noun,4
アルト,ja,/aɾɯto/,ɶuo,Alto,アルト,autogén,id,/autogen/,ɶuoøm,Autogén,オートゲン,to,uo,noun,3
alto,en,/ˈæɫtoʊ/,æoʊ,alto,アルト,海鸥,zh-cn,/xaɪ˨˩˦ oʊ˥˥/,ɶʏoʊ,Seagull,シーガル,kyaku,oʊ,noun,3
Kotelett,de,/koteˈlkɛt/,oøbœb,chop,チョップ,morjesta,fi,/ˈmorjestɑ/,oøbɑ,from the moan,うめき声から,to,øb,noun,3
pikiran,id,/pikiran/,yyɶm,thought,考え,氢氯酸,zh-cn,/tɕʰɪŋ˥˥ ly˥˩ swan˥˥/,bbʏmybɶm,Hydrochloric acid,塩酸,kyaku,ɶm,verb,3
elegir,es,/elexiɾ/,øøy,to choose,選択する,릴레이,ko,/ɾiɭɭe̞i/,yøy,relay,リレー,kyaku,øy,verb,3
