word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
kiitollisuus,fi,/ˈkiitolˌlisuus/,yyobyuub,gratitude,感謝,fiziocratism,ro,/fiziokratism/,yyobɶybm,Physiocratism,生理学的,to,yob,noun,4
Dankbarkeit,de,/daŋkbaɾˈkəiːt/,ɶmbɶəyb,gratitude,感謝,أنطبع,ar,/ʔantˤabiʕ/,ɶmbɶyb,Print,印刷,to,mbɶ,noun,3
gratitude,en,/ˈɡɹætəˌtud/,bæəub,gratitude,感謝,반대무역풍,ko,/pa̠ndɛ̝mujʌ̹k̚pʰuŋ/,ɶɶmum,Opposition,反対,,,noun,3
dankemo,eo,/dankemo/,ɶmøo,gratitude,感謝,antéro,id,/antero/,ɶmøo,Antéro,アンテロ,to,møo,noun,3
faceto,eo,/fat͡seto/,ɶbøo,facet,ファセット,gazbeton,ro,/ɡazbeton/,ɶbøom,gas concrete,ガスコンクリート,to,bøo,noun,3
mengurangi,id,/məŋuraŋi/,əuɶy,reduce,減らす,知书达理,zh-cn,/ʈʂɚ˥˥ ʂu˥˥ ta˧˥ li˨˩˦/,əuɶy,Zhishu,zhishu,to,uɶy,verb,4
subtrahi,eo,/subtrahi/,ubbɶy,subtraction,減算,juxtapus,ro,/ʒukstapus/,ubbɶub,juxtaposited,並置,to,bbɶ,verb,3
スキーマ,ja,/sɯkiːma/,uyɶ,Schema,スキーマ,tradujeres,es,/tɾaðuxeɾes/,ymøyb,Translate,翻訳,,,noun,3
esquema,es,/eskema/,øbøɶ,scheme,図式,débrayassent,fr,/debʁejas/,øbøɶb,debrayase,デブラヤゼ,to,bøɶ,noun,3
マニアック,ja,/maniakːɯ/,ɶyɶbu,maniac,マニアック,وبالردع,ar,/wabiaːlradʕ/,ɶyɶbɶbb,And with deterrence,そして抑止力,to,yɶb,noun,3
keributan,id,/kəributan/,əyuɶm,commotion,騒ぎ,강남,ko,/ka̠ŋna̠m/,uubuum,Gangnam,江南,,,noun,4
conmoción,es,/kommoˈθjon/,omobom,shock,ショック,komposti,fi,/ˈkomposti/,omoby,compost,堆肥,to,mob,noun,3
Aufregung,de,/ˈaʊ̯fʀeːɡʊŋ/,ɶʊbøʊm,excitement,興奮,outpaces,en,/ˈaʊtˌpeɪsɪz/,ɶʊbøʏʏb,outpaces,外出先,to,ʊbø,noun,3
levottomuus,fi,/ˈlevotˌtomuus/,øobouub,agitation,攪拌,露菌病,ja,/betobjoɯ/,øobou,Bacterial disease,露菌病,to,obou,noun,4
tumulto,eo,/tumulto/,uubo,disturbance,妨害,suburbios,es,/suβuɾβjos/,uubob,Suburbs,郊外,to,ubo,noun,3
trabajo,es,/tɾaβaxo/,bɶɶo,worked,働いた,자가용,ko,/t͡ɕa̠ɡa̠joŋ/,bɶɶom,own car,自分の車,to,ɶɶo,noun,3
solicitud,es,/soliθituð/,oyyub,request,リクエスト,toimilupa,fi,/ˈtoimiˌlupɑ/,oyyuɑ,concession,租界,to,yyu,noun,4
リクエスト,ja,/ɾikɯesɯto/,yuøuo,request,リクエスト,heili,fi,/ˈheili/,yøøæ,Heili,ハイイ,,,noun,4
nykyaikaisuus,fi,/ˈnykyˌɑikɑisuus/,yyɑyɑyuub,modernity,現代性,adardeásemos,es,/aðaɾðeˈasemos/,ɶɶøɶøob,Let's adhere,固定しましょう,to,,noun,5
Modernität,de,/modɛɾniˈtɛːt/,oœyœb,modernity,現代性,㻋,zh-cn,/la˥˩/,bbœbɑʊbyɑm,Bleak,暗い,,,noun,4
modernidad,es,/moðeɾniðað/,oøyɶb,modernity,現代性,obésitas,id,/obesitas/,oøyɶb,Obésitas,オベシタス,to,øyɶb,noun,4
gravito,eo,/gravito/,bɶyo,gravity,重力,kaíró,is,/kʰaiːrou/,bɶyou,Cairo,カイロ,to,ɶyo,noun,3
gravity,en,/ˈɡɹævəti/,bæəy,gravity,重力,mur,fr,/myʁ/,ɶbɶɑ,wall,壁,,,noun,3
gravedad,es,/gɾaβeðað/,bɶøɶb,gravity,重力,사회당,ko,/sʰa̠ɦø̞da̠ŋ/,bɶøɶm,Social party,社会党,to,ɶøɶ,noun,3
painovoima,fi,/ˈpɑinoˌvoimɑ/,ɑyooyɑ,gravity,重力,vastness,en,/ˈvæstnəs/,əmbøʏəmby,vastness,広大,,,noun,4
蛋白质,zh-cn,/tan˥˩ paɪ˧˥ ʈʂɚ˥˩/,ɶmɶʏə,protein,タンパク質,Anweisung,de,/ˈʔanvaɪ̯zʊŋ/,ɶmɶʏʊm,Instruction,命令,to,mɶʏ,noun,3
käpertyä,fi,/ˈkæperˌtyæ/,æøyæ,curl up,くるくるする,sous-exploiterai,fr,/suzɛksplwatəʁɛ/,boɶyø,will under-exploiting,爆発を下回ります,,,noun,4
依偎,zh-cn,/i˥˥ weɪ˥˥/,yøʏ,snuggle,寄り添う,consolerais,fr,/kɔ̃sɔləʁɛ/,ɶɔɶm,console,コンソール,,,noun,3
ティーンエイジャー,ja,/teiːɴeidʑaː/,øyøybɶ,teenager,ティーンエイジャー,cecinéis,es,/θeθiˈneis/,øyøyb,Ceciné,セシネ,to,yøyb,noun,3
unglingur,is,/uŋliŋkʏr/,umymʏ,adolescent,思春期,국민적,ko,/kuŋmind͡ʑʌ̹k̚/,umymbɔb,Nationality,国籍,to,mym,noun,3
remaja,id,/rəmadʒa/,əɶbɶ,teenager,ティーンエイジャー,Gewaltakt,de,/gəˈvaltakt/,əɶbɶbb,Act of violence,暴力行為,to,ɶbɶ,noun,3
teenager,en,/ˈtiˌneɪdʒɝ/,yøʏbə,teenager,ティーンエイジャー,Schiebesitz,de,/ˈʃiːbezɪts/,yøʏbb,Sliding seat,スライドシート,to,øʏb,noun,3
