word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
colagen,ro,/koladʒen/,oɶbøm,collagen,コラーゲン,mohatrero,es,/moatɾeɾo/,oɶbøo,Mohatrero,モハトレロ,to,ɶbø,noun,3
Kollagen,de,/ˈkɔllɑgən/,ɔbɑəm,Collagen,コラーゲン,saltwater,en,/ˌsɔɫtˈwɑtɝ/,ɔbɑə,saltwater,塩水,to,bɑə,noun,3
collagen,en,/ˈkɑɫəɡən/,ɑəəm,collagen,コラーゲン,chateten,de,/ˈçɑːtətən/,ɑəəm,chatting,おしゃべり,to,əəm,noun,3
거부하다,ko,/kʌ̹buɦa̠da̠/,ɔuɶɶ,Reject,拒絶,viðskiptavinum,is,/vɪðscɪftavɪːnʏm/,bɶbɶɶʏm,client,クライアント,,,verb,4
hylätä,fi,/ˈhylætæ/,yææ,reject,拒絶,redescend,fr,/ʁədesɑ̃/,əøɑ,descend,降ります,,,verb,3
menolak,id,/mənolaʔ/,əoɶb,reject,拒絶,chevauchassent,fr,/ʃəvoʃas/,əoɶb,ride,乗る,to,oɶb,verb,3
رفض,ar,/rafadˤa/,ɶɶbɶ,to reject,拒否する,khái quát hoá,vi,/xaj˩˧ wak˦˥ hwa˩˧/,ɶɶbɶ,generalize,一般化します,to,ɶbɶ,verb,3
aluminiu,ro,/aluminju/,ɶuymu,aluminum,アルミニウム,كاولمبياد,ar,/kaʔuːlimbiːaːd/,ɶuymyɶb,Copladad,コプラダド,to,uym,noun,4
alumiini,fi,/ˈɑluˌmiini/,ɑuyyy,aluminum,アルミニウム,brakringo,eo,/brakringo/,ɶbɶboy,a bracelet,ブレスレット,to,,noun,4
aluminium,id,/aluminium/,ɶuyyum,aluminum,アルミニウム,画引,ja,/kakɯbiki/,ɶuyy,arranged by strokes,画引,to,uyy,noun,4
النادي,ar,/aːlnaːdiː/,ɶbɶy,Club,クラブ,giao thoa (lí),vi,/jaw˧˥ tʰwa˧˥ li˩˧/,ɶbɶy,interference (reason),干渉（理由）,to,bɶy,noun,3
câu lạc bộ,vi,/kɤ̆w˧˥ lak˨ˀ˩ʔ bo˨ˀ˩ʔ/,oɶbbob,club,クラブ,Monatsgehalt,de,/ˈmoːnatsgealt/,oɶbbøɶbb,Monthly salary,月給,to,ɶbb,noun,3
クラブ,ja,/kɯɾabɯ/,uɶu,club,クラブ,ébullitions,fr,/ebylisjɔ̃/,øyø,boiling,沸騰,,,noun,3
