word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
بندقية,ar,/bunduqijja/,umuyɶ,Gun,銃,punguliță,ro,/punɡulitsə/,umuybə,pouch,ポーチ,to,muy,noun,4
ライフル,ja,/ɾaiɸɯɾɯ/,ɶyuu,rifle,ライフル,大雨如注,zh-cn,/ta˥˩ y˨˩˦ ʐu˧˥ ʈʂu˥˩/,ɶyuu,Heavy rain,大雨,to,yuu,noun,3
소유자,ko,/sʰo̞jud͡ʑa̠/,boubɶ,owner,オーナー,thổ phục linh,vi,/tʰo˧˩˨ fuk͡p˨ˀ˩ʔ lin˧˥/,boubbbym,Tho Phuc Linh,Tho Phuc Linh,to,oub,noun,3
omistaja,fi,/ˈomisˌtɑjɑ/,oybɑɑ,owner,オーナー,neânțelegere,ro,/neɨntseledʒere/,əuyø,not understanding,理解していない,,,noun,4
kuorrutus,fi,/ˈkuorrutus/,uouub,frosting,フロスティング,巣をくう,ja,/sɯokɯɯ/,uouu,Nest,巣をくう,to,ouu,verb,3
Glasur,de,/glɑˈzuːɐ/,bɑuɐ,glaze,釉薬,peĉo,eo,/pet͡ʃo/,øøo,a stick,スティック,,,noun,3
keterlibatan,id,/kətərlibatan/,əəyɶɶm,involvement,関与,木状ネットワーク,ja,/kidʑoɯnetːoɰᵝaːkɯ/,uyɶoo,Wooden network,木状ネットワーク,,,noun,5
complicitate,ro,/komplitʃitate/,ombybyɶø,complicity,共犯,comprimiéndole,es,/kompɾiˈmjendole/,ombymømoø,compressing him,彼を圧縮する,to,mby,verb,5
التواطؤ,ar,/aːltaʊaːtˤuʔ/,ɶbɶʊɶbub,Collusion,共謀,Abmachungen,de,/ˈʔapˌmaxʊŋən/,ɶbɶʊəm,Agreements,契約,to,bɶʊ,noun,4
complicity,en,/kəmˈpɫɪsəti/,əmbʏəy,complicity,共犯,人品高尚,zh-cn,/ʐən˧˥ pʰɪn˨˩˦ kɑʊ˥˥ ʂɑŋ˥˩/,əmbʏmɑʊɑm,Noble character,高貴なキャラクター,to,mbʏ,noun,4
alergător,ro,/alerɡətor/,ɶøəo,runner,ランナー,penceraian,id,/pəntʃəraian/,əmbəɶyɶm,divorce,離婚,,,adjective,4
barnabarn,is,/patnapatn̥/,ɶbɶɶbm,granddaughter,孫娘,maznabais,es,/maθnaβais/,ɶbɶɶyb,Maznabais,マズナバイ,to,bɶɶ,noun,3
plumero,es,/plumeɾo/,buøo,duster,ダスター,spumegos,ro,/spumeɡos/,buøob,foamy,発泡,to,uøo,adjective,3
ダスター,ja,/dasɯtaː/,ɶuɶ,Duster,ダスター,abarraganáis,es,/aβaraɣaˈnais/,yɶɶ,Cover,カバー,,,noun,3
polyester,en,/ˌpɑˌɫiˈɛstɝ/,ɑyœbə,polyester,ポリエステル,amputèrent,fr,/ɑ̃pytɛʁ/,ɑyœb,amput,切断,to,yœb,noun,3
polyester,fr,/pɔliɛstɛʁ/,ɔyœbœb,polyester,ポリエステル,hollyhead,en,/ˈhɔɫiˌhɛd/,ɔyœb,hollyhead,ホリーヘッド,to,yœb,noun,3
Unterabschnitt,de,/ˈʔʊnˌteːɾapstsnɪt/,ʊmøɶbbbbʏb,Sub -section,サブセクション,kolonelo,eo,/kolonelo/,ooøo,Colonel,大佐,,,noun,4
tiedottaa,fi,/ˈtiedottɑɑ/,yøobɑɑ,report,報告,髯もじゃ,ja,/çigemodʑa/,yøobɶ,髯,髯もじゃ,to,øob,verb,4
memberitahukan,id,/məmbəritahukan/,əməyɶuɶm,tell,教えて,노동력,ko,/no̞do̞ŋɲjʌ̹k̚/,bubɔmɶɶmøbbɔ,Labor,労働,,,verb,6
知らせる,ja,/ɕiɾaseɾɯ/,yɶøu,Inform,知らせる,phu quân,vi,/fu˧˥ wɤ̆ŋ˧˥/,omɔmmɔbɶmb,husband,夫,,,verb,4
알리다,ko,/a̠ɭʎida̠/,ɶyɶ,inform,知らせる,讹夺,zh-cn,/ɤ˧˥ tuɔ˧˥/,ouɔ,Seize,つかむ,,,verb,3
informer,fr,/ɛ̃fɔʁme/,œɔbø,inform,知らせる,Studie,de,/ˈʃtuːdi̯ə/,uyə,study,勉強,to,,verb,3
violeta,es,/bjoleta/,boøɶ,purple,紫の,교회당,ko,/kjoɦø̞da̠ŋ/,boøɶm,church,教会,to,oøɶ,noun,3
arvioija,fi,/ˈɑrviˌoijɑ/,ɑyoyɑ,valuer,鑑定人,absurderer,de,/ˈʔapˌzʊɾdɐ̯ɐ̯/,ɶbʊɐɐ,absurder,アブサルダー,,,noun,4
dansari,is,/tansarɪ/,ɶmɶʏ,dancer,踊り子,山寨党,zh-cn,/ʂan˥˥ ʈʂaɪ˥˩ tɑŋ˨˩˦/,ɶmɶʏɑm,Cottage party,コテージパーティー,to,mɶʏ,noun,3
tanssija,fi,/ˈtɑnssijɑ/,ɑmbyɑ,dancer,踊り子,Mahnbriefen,de,/ˈmɑnbriːfən/,ɑmbyəm,Dunning,ダニング,to,mby,noun,3
踊り子,ja,/odoɾiko/,ooyo,Dancer,踊り子,hohtodiodi,fi,/ˈhohtoˌdiodi/,ooyoy,led,導いた,to,oyo,verb,4
プレミア,ja,/pɯɾemia/,uøyɶ,Premiere,プレミア,유예기간,ko,/juje̞ɡiɡa̠n/,uøyɶm,Grace,恵み,to,øyɶ,noun,4
premier,ro,/premijer/,bøyø,premier,プレミア,pleiteares,es,/pleiteaɾes/,bøyøɶøb,Pleitars,プレイター,to,øyø,noun,3
johtava,fi,/ˈjohtɑvɑ/,oɑɑ,leading,リーディング,威吓,zh-cn,/weɪ˥˥ xɤ˥˩/,ɔɑʊ,Intimidate,威圧します,,,noun,3
pacoste,ro,/pakoste/,ɶobø,blight,荒廃,auslegen,de,/ˈʔaosˌleːgən/,ɶobøəm,laid out,レイアウト,to,obø,adjective,3
inverse,eo,/inverse/,ymøø,inversely,逆に,dintelen,es,/dintelen/,ymøøm,Dintelen,ディンテレン,to,møø,verb,3
käänteinen,fi,/ˈkæænteinen/,ææmøyøm,reverse,逆行する,handgeschriebene,de,/ˈhantgɛʃɾiːbənə/,œmbɶøbə,handwritten,手書き,,,verb,3
liittää,fi,/ˈliittææ/,yybææ,attach,取り付けます,miðsvæðis,is,/mɪðsvaiðɪs/,ʏbbɶyʏb,central,中央,,,verb,3
ペースト,ja,/peːsɯto/,øuo,paste,ペースト,svan,is,/svaːn/,ɶmbʏʏm,Swan,白鳥,,,noun,3
المغفل,ar,/aːlmuɣaffal/,ɶbuɶbɶb,Mutt,mutt,adjudanto,eo,/adjudanto/,ɶbuɶmo,adjudicator,裁定者,to,buɶ,noun,4
