word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
قيد,ar,/qajjada/,ɶɶɶ,Restriction,制限,naviguai,fr,/navigɛ/,ɶyœ,naviguai,naviguai,,,verb,3
kahlata,fi,/ˈkɑhlɑtɑ/,ɑɑɑ,wade,ウェイド,kongesta,eo,/kongesta/,omøbɶ,Congestive,うっ血,,,verb,3
viabilité,fr,/vjabilite/,bɶyyø,viability,実行可能性,キャリービット,ja,/kjaɾiːbitːo/,bɶyybo,Carrybit,キャリービット,to,ɶyy,noun,4
Lebensfähigkeit,de,/lebɛnsfɛɪkˈkəiːt/,øœmbœʏbəyb,viability,実行可能性,묵은쌀,ko,/muɡɯns͈a̠ɭ/,bomyœmy,Old rice,古米,,,noun,4
kannattavuus,fi,/ˈkɑnnɑtˌtɑvuus/,ɑmɑbɑuub,viability,実行可能性,oncogenes,en,/ɑŋˈkɑˌdʒɛnis/,ɑmɑbœyb,oncogenes,癌,to,mɑb,noun,4
viabilitate,ro,/vijabilitate/,yɶyyɶø,viability,実行可能性,子細に及ばず,ja,/ɕisainiojobazɯ/,yɶyyooɶu,Not as good as the details,子細に及ばず,to,ɶyy,verb,6
viability,en,/vaɪəˈbɪɫəti/,ɶʏəʏəy,viability,実行可能性,bråkdel,sv,/²br'oːkdeːl/,œɶɑɑœm,fraction,分数,,,noun,5
piridină,ro,/piridinə/,yyyə,Pyridine,ピリジン,minimierte,de,/miniˈmiːɾtə/,yyyə,minimized,最小化,to,yyə,verb,4
coniac,ro,/konijak/,oyɶb,cognac,コニャック,hornillas,es,/oɾniʎas/,oyɶb,Hornillas,ホルニラ,to,yɶb,noun,3
aplausos,es,/aplausos/,ɶbɶuob,applause,拍手,alfaŭki,eo,/alfauki/,ɶbɶuy,Alfauki,アルファウキ,to,bɶu,noun,3
草稿,zh-cn,/tsʰɑʊ˨˩˦ kɑʊ˨˩˦/,bbɑʊɑʊ,draft,下書き,desjarretaba,es,/desxaretaβa/,ɶuob,Discarded,廃棄されました,,,noun,3
取得,ja,/ɕɯtokɯ/,uou,Acquisition,取得,skráðra,is,/skrauðra/,ɶɶyɶ,listed,リストされています,,,noun,3
mendapatkan,id,/məndapatkan/,əmɶɶbɶm,get,得る,phú hào,vi,/fu˩˧ haw˦˨/,ɶyəbuəɶm,Phu Hao,Phu Hao,,,verb,4
acquire,en,/əˈkwaɪɝ/,əbɶʏə,acquire,取得,旨在,zh-cn,/ʈʂɚ˨˩˦ tsaɪ˥˩/,əbɶʏ,Aimed at,を目的とした,to,bɶʏ,verb,3
obsolète,fr,/ɔpsɔlɛt/,ɔbɔœb,obsolete,廃止,sabb,en,/ˈsæb/,æʏbʏm,sabb,SABB,,,adjective,3
obsolete,en,/ˈɑbsəˌɫit/,ɑbəyb,obsolete,廃止,삼적,ko,/sʰa̠md͡ʑʌ̹k̚/,bɶmɶmy,Three enemy,3人の敵,to,,adjective,3
ホタテ,ja,/hotate/,oɶø,Scallop,ホタテ,borderaient,fr,/bɔʁdəʁɛ/,ɔbəœ,bordered,境界,,,noun,3
祷告,zh-cn,/tɑʊ˨˩˦ kɑʊ˥˩/,ɑʊɑʊ,prayer,祈り,förkastlig,sv,/fœrk'asːtlɪg/,œʏmɶb,objectionable,好ましくない,,,verb,3
oración,es,/oɾaˈθjon/,oɶbom,prayer,祈り,모나코,ko,/mo̞na̠kʰo̞/,oɶbo,Monaco,モナコ,to,ɶbo,noun,3
祈り,ja,/inoɾi/,yoy,prayer,祈り,bătăile,ro,/bətəile/,əəyø,beating,鼓動,,,noun,3
スプリット,ja,/sɯpɯɾitːo/,uuybo,Split,スプリット,supusisteis,es,/supusisteis/,uuybøyb,You supposed,あなたは想定していました,to,uyb,noun,4
ينقسم,ar,/janqasim/,ɶmɶym,Divided,分割,반할인,ko,/ˈpa̠ːnɦa̠ɾin/,ɶmɶym,Half -hearted,半分心,to,mɶym,verb,3
会長,ja,/kaitɕoɯ/,ɶybou,Chairman,会長,farbisto,eo,/farbisto/,ɶybo,painter,画家,to,ybo,noun,3
formaður,is,/fɔrmaðʏr/,ɔɶʏ,chairman,会長,päivä,fi,/ˈpæivæ/,øbææ,day,日,,,noun,3
ヘッドレスト,ja,/hedːoɾesɯto/,øboøuo,Headrest,ヘッドレスト,etnogenezo,eo,/etnogenezo/,øboøøo,ethnogenesis,民族形成,to,boø,noun,5
capellán,es,/kapeˈʎan/,ɶøɶm,chaplain,牧師,明け番,ja,/akebaɴ/,ɶøɶm,Dawn,明け番,to,øɶm,adjective,3
牧師,ja,/bokɯɕi/,ouy,Minister,牧師,penggembléngan,id,/pəŋgəmbleŋan/,ɶəy,Gemblérangan,Gemblérangan,,,noun,3
úlfalda,is,/ulvalta/,ubɶbɶ,camel,キャメル,يجرجر,ar,/judʒardʒir/,ubɶby,Dirt,泥,to,bɶb,noun,3
cămilă,ro,/kəmilə/,əyə,camel,キャメル,känni,fi,/ˈkænni/,oɑɑom,drunk,酔っ払い,,,adjective,3
كبد,ar,/kabada/,ɶɶɶ,liver,肝臓,준성전파원,ko,/t͡ɕunsʰʌ̹ŋd͡ʑʌ̹npʰa̠wʌ̹n/,ɔɶɶ,Junseongjeon,junseongjeon,,,noun,3
viljelijä,fi,/ˈviljeˌlijæ/,ybøyæ,farmer,農家,tí toe tí toét,vi,/ti˩˧ twe˧˥ ti˩˧ twet˦˥/,ybøybøb,A little bit,若干,to,bøy,noun,4
cultivator,ro,/kultivator/,ubyɶo,Grower,栽培者,sous-brigadier,fr,/subʁigadje/,ubyɶbø,sub-brigadier,サブブリガディア,to,byɶ,adjective,4
المزارع,ar,/aːlmazaːriʕ/,ɶbɶɶyb,Farmer,農家,alkazaro,eo,/alkazaro/,ɶbɶɶo,Alcazar,アルカザール,to,bɶɶ,noun,4
kultivisto,eo,/kultivisto/,ubyybo,farmer,農家,suplinire,ro,/suplinire/,ubyyø,substitution,代替,to,byy,noun,4
アトリウム,ja,/atoɾiɯmɯ/,ɶoyuu,Atrium,アトリウム,calorifug,ro,/kalorifuɡ/,ɶoyub,insulated,絶縁されています,to,oyu,noun,4
atrium,fr,/atʁijɔm/,ɶbyɔm,atrium,アトリウム,Valtýsson,is,/valtisɔːn/,ɶbyɔm,Valtýsson,ヴァーティソン,to,byɔm,noun,3
yhteisymmärrys,fi,/ˈyhteiˌsymmærrys/,yøyymæyb,understanding,理解,hipertimie,ro,/hipertimije/,yøyyø,hyperthimic,過敏,to,øyy,noun,5
consenso,es,/konsenso/,omømo,consensus,コンセンサス,compensat,ro,/kompensat/,omømɶb,compensated,補償,to,møm,adjective,3
bóveda,es,/ˈboβeða/,oøɶ,vault,ボールト,신호,ko,/ɕʰinβo̞/,bɶɔmœ,signal,信号,,,adjective,3
