word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
concejal,es,/konθexal/,omøɶb,councilor,評議員,đừng cỏ trách,vi,/dɯŋ˦˨ kɔ˧˩˨ ʈak˦˥/,umɔɶb,Do not blame,責めないで,kyaku,ɶb,verb,3
neuvonantaja,fi,/ˈneuvoˌnɑntɑjɑ/,øuoɑmɑɑ,adviser,顧問,neŭrologio,eo,/neurologio/,øuooyo,neurology,神経学,to,uo,noun,5
balonmano,es,/balommano/,ɶomɶo,handball,ハンドボール,profanator,ro,/profanator/,boɶɶo,sacrilegious,犠牲,kyaku,ɶo,noun,4
핸드볼,ko,/hɛ̝ndɯbo̞ɭ/,œmuo,handball,ハンドボール,pastoureau,fr,/pastuʁo/,ɶbuo,pastoureau,パスウルー,kyaku,uo,noun,3
bottling,en,/ˈbɑtəɫɪŋ/,ɑəʏm,bottling,瓶詰め,sárindum,is,/sauːrɪntʏm/,ɶuʏmʏm,hurt,傷つく,kyaku,ʏm,verb,3
Abfüllung,de,/ˈʔapˌfʏllʊŋ/,ɶbʏbʊm,Filling,充填,eichenbaum,en,/ˈaɪkənˌbaʊm/,ɶʏəmɶʊm,eichenbaum,アイチェンバウム,kyaku,ʊm,noun,3
瓶詰め,ja,/biɴzɯme/,ymuø,bottled,瓶詰め,徇私舞弊,zh-cn,/ɕyn˥˩ sɯ˥˥ u˨˩˦ pi˥˩/,ymuuy,Fraud in private,プライベートでの詐欺,to,mu,noun,3
îmbuteliere,ro,/ɨmbutelijere/,ʉmuøyøø,Filling,充填,enmarilleceré,es,/emmaɾiʎeθeˈɾe/,ømɶyøøø,I will frame,フレームします,kyaku,øø,noun,6
儀式,ja,/giɕiki/,yyy,Ritual,儀式,아니리,ko,/a̠niɾi/,ɶyy,No,いいえ,kyaku,yy,noun,3
upacara,id,/upatʃara/,uɶbɶɶ,ceremony,式,moucharderais,fr,/muʃaʁdəʁɛ/,uɶbəœ,would be drunk,酔っているでしょう,to,ɶb,adjective,4
penagihan,id,/pənagihan/,əɶyɶm,billing,請求する,恩重如山,zh-cn,/ən˥˥ ʈʂʊŋ˥˩ ʐu˧˥ ʂan˥˥/,əmʊmuɶm,Eunbu Mountain,Eunbu Mountain,kyaku,ɶm,noun,4
laskutus,fi,/ˈlɑskutus/,ɑbuub,billing,請求する,والمريول,ar,/waaːlmarjuːl/,ɶɶbɶub,And the migrant,そして移民,kyaku,ub,noun,3
