word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
etäisyys,fi,/ˈetæisyys/,øæyyyb,distance,距離,pomp,sv,/pɔmːp/,yʊʏ,pomp,華やか,,,verb,3
espacement,fr,/ɛspasmɑ̃/,œbɶbɑ,spacing,間隔,백화사,ko,/pɛ̝kʰwa̠sʰa̠/,œbɶbɶ,Whitening,ホワイトニング,to,bɶb,verb,3
التباعد,ar,/aːltabaːʕud/,ɶbɶɶub,Divergence,発散,dọa già dọa non,vi,/jwa˨ˀ˩ʔ ja˦˨ jwa˨ˀ˩ʔ nɔŋ͡m˧˥/,ɶbɶɶbɔmm,Old threats threatening,脅迫的な古い脅威,to,bɶɶ,verb,4
espaciado,es,/espaθjaðo/,øbɶbɶo,spacing,間隔,neglasnică,ro,/neɡlasnikə/,øbɶbyə,Neglasnică,ネグラスニカ,to,bɶb,adjective,4
مختصر,ar,/muxtasˤar/,ubɶbɶ,Brief,簡単に,tusșapte,ro,/tusʃapte/,ubɶbø,tusști,tusști,to,bɶb,adjective,3
جوارب,ar,/dʒaʊaːrib/,bɶʊɶyb,stockings,ストッキング,régresserais,fr,/ʁegʁesəʁɛ/,əbøɶb,would regress,退行します,,,noun,3
筷子,zh-cn,/kʰuaɪ˥˩ tsɯ˧/,buɶʏbu,Chopsticks,箸,kúariða,is,/kʰuːarɪːða/,buɶʏɶ,bubble,バブル,to,uɶʏ,noun,3
viereinen,fi,/ˈviereinen/,yøøyøm,next,次,lineéis,es,/lineˈeis/,yøøyb,lines,線,to,øøy,verb,3
المجاور,ar,/aːlmudʒaːwir/,ɶbubɶy,adjacent,隣接,마주치다,ko,/ma̠d͡ʑut͡ɕʰida̠/,ɶbubbyɶ,Come across,出くわす,to,bub,verb,4
adjoining,en,/əˈdʒɔɪnɪŋ/,əbɔʏʏm,adjoining,隣接,bezeugen,de,/bəˈt͡sɔʏ̯ɡən/,əbɔʏəm,testify,証言します,to,bɔʏ,verb,3
隣接,ja,/ɾiɴsetsɯ/,ymøbu,adjacent,隣接,injekti,eo,/injekti/,ymøby,Injecting,注射,to,møb,verb,3
florecer,es,/floɾeθeɾ/,boøø,to flourish,繁栄する,scosesem,ro,/skosesem/,boøøm,had pulled,引っ張った,to,oøø,verb,3
mâncărime,ro,/mɨnkərime/,ʉməyø,itch,かゆみ,فتدمس,ar,/fatadmus/,ɶɶɶbɶb,Foolishness,愚かさ,,,adjective,4
kutittaa,fi,/ˈkutittɑɑ/,uybɑɑ,itch,かゆみ,protoplasmatic,ro,/protoplasmatik/,ɶbyoə,protoplasmic,原形質,to,,verb,4
endurecimiento,es,/enduɾeθimjento/,ømuøymømo,hardening,硬化,テングヘラザメ,ja,/teɴgɯheɾazame/,ømuøɶɶø,Tenguy shark,テングヘラザメ,to,muø,noun,6
تصلب,ar,/tasˤallaba/,ɶbɶbɶɶ,Stiffness,剛性,bách phát bách trúng,vi,/bak˦˥ fak˦˥ bak˦˥ ʈuŋ͡m˩˧/,ɶbɶbɶbumm,Bach Phat Bach hit,バッハ・ファット・バッハ・ヒット,to,bɶbɶ,verb,4
hardening,en,/ˈhɑɹdənɪŋ/,ɑəʏm,hardening,硬化,lekcio,eo,/lekt͡sio/,øbbyo,lecture,講義,to,,verb,3
comadreja,es,/komaðɾexa/,oɶbøɶ,weasel,イタチ,sovaĝejo,eo,/sovad͡ʒeio/,oɶbøyo,Wilderness,荒野,to,ɶbø,verb,4
korkea,fi,/ˈkorkeɑ/,oøɑ,high,高い,vicar,ro,/vikar/,bbyəo,vicar,牧師,,,adjective,3
Abtei,de,/apˈtaɪ̯/,ɶbɶʏ,abbey,修道院,fatnaði,is,/fahtnaðɪ/,ɶbɶʏ,clothing,衣類,to,bɶʏ,noun,3
abadía,es,/aβaˈðia/,ɶɶyɶ,abbey,修道院,parazitat,ro,/parazitat/,ɶɶyɶb,parasitized,寄生した,to,ɶyɶ,verb,4
修道院,zh-cn,/ɕjoʊ˥˥ tɑʊ˥˩ ɥœn˥˩/,boʊɑʊœm,monastery,修道院,troiani,en,/tɹoʊˈjɑni/,boʊɑy,troiani,トロイアーニ,to,oʊɑ,noun,3
高い,ja,/takai/,ɶɶy,high,高い,talko,eo,/talko/,øɶy,talc,タルク,,,adjective,3
軽蔑,ja,/keibetsɯ/,øyøbu,Contempt,軽蔑,nenieco,eo,/neniet͡so/,øyøbo,Nenness,ネンネス,to,yøb,noun,3
cemooh,id,/tʃəmoʔoh/,bəoo,Scorn,軽蔑,Werbefeldzügen,de,/ˈvɛɾbefɛlttsygən/,ɶøməʊbbb,Advertising trains,広告列車,,,verb,3
tribuna,es,/tɾiβuna/,byuɶ,grandstand,グランドスタンド,جيوفاني,ar,/dʒiːuːfaːniː/,byuɶy,Giovanni,ジョバンニ,to,yuɶ,noun,3
tribună,ro,/tribunə/,byuə,tribune,トリビューン,gafen,es,/gafen/,øømobø,gafen,ガフェン,to,,adjective,3
Vorauszahlung,de,/foːɐˈɾaosˌtsɑlʊŋ/,oɐɶobbɑʊm,Advance payment,前払い,전동기,ko,/t͡ɕʌ̹ndo̞ŋɡi/,ɶmobɶɶ,Motor,モーター,,,noun,4
xe lửa,vi,/sɛ˧˥ lɯə˧˩˨/,œuə,train,訓練,cârje,ro,/kɨrʒe/,øybyb,crutch,松葉杖,,,noun,3
porcherie,fr,/pɔʁʃəʁi/,ɔbəy,pigsty,ブタ,forgery,en,/ˈfɔɹdʒɝi/,ɔbəy,forgery,偽造,to,bəy,noun,3
Annahme,de,/ˈannaːmə/,ɶmɶə,assumption,予測,angajări,ro,/anɡaʒərʲ/,ɶmɶəy,hiring,雇用,to,mɶə,noun,3
予測,ja,/josokɯ/,oou,predict,予測,tẩu mã,vi,/tɤ̆w˧˩˨ ma˧˩˨/,yəbbɶbɶ,pip,ピップ,,,noun,3
assumption,en,/əˈsəmpʃən/,əəmbəm,assumption,予測,Gegendruck,de,/gəgəˈndɾʊk/,əəmbʊb,Counter pressure,カウンター圧力,to,əmb,noun,3
風水,ja,/ɸɯɯsɯi/,uuuy,Feng shui,風水,puukuitu,fi,/ˈpuukuitu/,uuuyu,fiber,ファイバ,to,uuy,noun,3
