word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
lobotomy,en,/ˈɫoʊˌboʊˌtoʊmi/,oʊoʊoʊy,lobotomy,ロボトミー,肉豆蔻粉,zh-cn,/ʐoʊ˥˩ toʊ˥˩ kʰoʊ˥˩ fən˨˩˦/,oʊoʊboʊəm,Cuton powder,カットンパウダー,to,ʊoʊ,verb,4
كحل,ar,/kaħħala/,ɶbɶɶ,Eyeliner,アイライナー,mascara,ro,/maskara/,ɶbɶɶ,mascara,マスカラ,to,bɶɶ,noun,3
アイライナー,ja,/aiɾainaː/,ɶyɶyɶ,eyeliner,アイライナー,variasi,id,/variasi/,ɶyɶy,variation,変化,to,yɶy,noun,3
agenda,en,/əˈdʒɛndə/,əbœmə,agenda,議題,十点钟,zh-cn,/ʂɚ˧˥ tjɛn˨˩˦ ʈʂʊŋ˥˥/,əbœmʊm,ten o'clock,10時,to,bœm,noun,3
議題,ja,/gidai/,yɶy,agenda,議題,وتعوض,ar,/wataʕawwadˤa/,yɶbɶb,Compensate,補償,,,noun,3
dagskrá,is,/taxskrau/,ɶbbbɶu,program,プログラム,악착이,ko,/a̠k̚t͡ɕʰa̠ɡi/,ɶbbbɶy,Bold,大胆な,to,bbbɶ,noun,3
esityslista,fi,/ˈesiˌtyslistɑ/,øyybybɑ,agenda,議題,réquisitionnâtes,fr,/ʁekizisjɔnat/,øyybɔɶb,Requisition,要求,to,yyb,noun,5
agendă,ro,/adʒendə/,ɶbømə,agenda,議題,advengan,es,/aðβeŋgan/,ɶbømɶm,Adveman,アドバイスマン,to,bøm,verb,3
tappio,fi,/ˈtɑppio/,ɑbyo,loss,損失,baggio's,en,/ˈbɑdʒioʊz/,ɑbyoʊb,baggio's,Baggio's,to,byo,noun,3
損失,ja,/soɴɕitsɯ/,omybu,loss,損失,trầm tích học,vi,/ʈɤ̆m˦˨ tit˦˥ hɔk͡p˨ˀ˩ʔ/,omybɔbbb,sediments,堆積物,to,myb,noun,3
pérdida,es,/ˈpeɾðiða/,øyɶ,loss,損失,từng trải,vi,/tɯŋ˦˨ ʈaj˧˩˨/,ubyəbyəm,old sweat,古い汗,,,noun,3
동의하다,ko,/to̞ŋɰiɦa̠da̠/,omyɶɶ,Agree,同意,rompitaĵo,eo,/rompitaʒo/,omyɶo,broken,壊れた,to,myɶ,verb,4
setuju,id,/sətudʒu/,əubu,agree,同意,răsuflu,ro,/rəsuflu/,əubu,breath,呼吸,to,ubu,verb,3
甘やかす,ja,/amajakasɯ/,ɶɶɶɶu,pamper,甘やかす,acanallaréis,es,/akanaʎaˈɾeis/,ɶɶɶɶøyb,You'll packet,パケットになります,to,ɶɶɶ,verb,5
arruinar,es,/arwinaɾ/,ɶyɶ,spoil,甘やかす,kalpako,eo,/kalpako/,ɶbɶo,calpack,カルパック,,,verb,3
sociologie,fr,/sɔsjɔlɔʒi/,ɔbɔɔy,sociology,社会学,너털너털,ko,/nʌ̹tʰʌ̹ɭɭʌ̹tʰʌ̹ɭ/,ɔbɔɔbɔ,Tag,鬼ごっこ,to,bɔɔ,noun,4
vereinheitlichen,de,/fɛːɐ̯ˈʔaenˈhəiːtlɪçən/,œɐɶøməybʏəm,standardize,標準化します,peltikattoinen,fi,/ˈpeltikɑtˌtoinen/,øbyɑboyøm,tin -roofed,スズ屋根,,,adjective,5
unuigi,eo,/unuigi/,uuyy,unite,団結します,封切り,ja,/ɸɯɯkiɾi/,uuyy,Release,封切り,to,uyy,verb,3
توحد,ar,/taʊaħħada/,ɶʊɶbɶɶ,Autism,自閉症,monimuotoistua,fi,/ˈmoniˌmuotoisˌtuɑ/,obooby,diversify,多様化します,,,verb,4
unify,en,/ˈjunəˌfaɪ/,uəɶʏ,unify,統一,anegó,es,/aneˈɣo/,yyɶø,it flooded,それは浸水した,,,verb,4
統一,ja,/toɯitsɯ/,ouybu,Unification,統一,modulierst,de,/moduˈliːɾst/,ouybb,modulating,変調,to,uyb,noun,3
cremallera,es,/kɾemaʎeɾa/,bøɶøɶ,zipper,ジッパー,spermatecă,ro,/spermatekə/,bøɶøə,spermatheca,精子,to,øɶø,verb,4
vetoketju,fi,/ˈvetoˌketju/,øoøbu,zipper,ジッパー,nemotecnias,es,/nemoteknjas/,øoøbmɶb,Nemotechnics,ネモテクニック,to,oøb,noun,4
majorité,fr,/maʒɔʁite/,ɶɔyø,majority,多数,抹杀,zh-cn,/mɔ˨˩˦ ʂa˥˥/,ɶmbɶʏboby,Wipe,ワイプ,,,noun,4
majoritate,ro,/maʒoritate/,ɶoyɶø,majority,多数,網干し垣,ja,/aboɕigaki/,ɶoyɶy,Mesh hedge,網干し垣,to,oyɶ,noun,5
悪意,ja,/akɯi/,ɶuy,Malice,悪意,sahornada,es,/saoɾnaða/,ɶoɶɶ,Sahornada,サホルナダ,,,verb,3
despecho,es,/despetʃo/,øbøbo,spite,悪意,jertfelnic,ro,/ʒertfelnik/,øbøbyb,altar,祭壇,to,bøb,adjective,3
principal,es,/pɾinθipal/,bymyɶb,major,選考科目,심미적,ko,/ɕʰimmid͡ʑʌ̹k̚/,bymybɔb,Aesthetic,美的,to,ymy,adjective,3
utama,id,/utama/,uɶɶ,main,主要,拠点空港,ja,/kjoteɴkɯɯkoɯ/,umøyu,Base airport,拠点空港,,,adjective,3
創造,ja,/soɯzoɯ/,ouou,Creation,創造,touhotus,fi,/ˈtouhotus/,ououb,palaver,パラバー,to,uou,noun,3
creation,en,/kɹiˈeɪʃən/,byøʏəm,creation,創造,frímerkið,is,/friːmer̥cɪð/,byøʏb,stamp,スタンプ,to,yøʏ,noun,3
retorică,ro,/retorikə/,øoyə,rhetoric,レトリック,dekodiertem,de,/dekoˈdiːɾtəm/,øoyəm,decoded,デコード,to,oyə,adjective,4
retórica,es,/reˈtoɾika/,øoyɶ,rhetoric,レトリック,目を見張る,ja,/meomihaɾɯ/,øoyɶu,Look out,目を見張る,to,oyɶ,verb,4
orðræðu,is,/ɔrðraiðʏ/,ɔbɶyʏ,rhetoric,レトリック,Jordanien,de,/jɔʁˈdaːniən/,ɔbɶyəm,Jordan,ヨルダン,to,bɶy,noun,3
수사학,ko,/sʰusʰa̠ɦa̠k̚/,bubɶɶb,rhetoric,レトリック,smuceală,ro,/smutʃ̩alə/,bubɶə,snort,鼻を鳴らします,to,ubɶ,noun,3
invincible,fr,/ɛ̃vɛ̃sibl/,œœybb,invincible,無敵,recherchiert,de,/ɾɛçɛɾçiːɾt/,œœyb,researched,調査された,to,œyb,verb,3
無敵,ja,/mɯteki/,uøy,invincible,無敵,desnormalizase,es,/deznoɾmaliθase/,ɶyob,Nuddle,ヌドル,,,noun,3
ósigrandi,is,/ouːsɪɣrantɪ/,ouʏɶmʏ,invincible,無敵,béo như cối xay cùn,vi,/beo˩˧ ɲɯ˧˥ koj˩˧ săj˧˥ kuŋ͡m˦˨/,byəmbɶmymu,Fatty as blunt mill,鈍いミルとしての脂肪,,,verb,4
يتنفس,ar,/jatanaffas/,ɶɶɶbɶb,breathes,呼吸,바나나색,ko,/pa̠na̠na̠sʰɛ̝k̚/,ɶɶɶbœb,Banana,バナナ,to,ɶɶb,noun,4
advertencia,es,/aðβeɾtenθja/,ɶbøømbɶ,caveat,警告,Abwehrfehler,de,/ˈʔapˌveɾfelɐ̯/,ɶbøøɐ,Defensive error,防御エラー,to,bøø,noun,4
警告,ja,/keikokɯ/,øyou,warning,警告,Eyjólfi,is,/eijoulvɪ/,øyoubʏ,Island,小島,to,you,noun,3
peringatan,id,/pəriŋatan/,əyɶɶm,warning,警告,eke de,eo,/eke de/,ɶɶyy,ECE of,のECE,,,verb,4
kammottava,fi,/ˈkɑmmotˌtɑvɑ/,ɑmobɑɑ,creepy,気味の悪い,参加を呼びかける,ja,/saɴkaojobikakeɾɯ/,ɶɶɶy,Call for participation,参加を呼びかける,,,noun,4
menakutkan,id,/mənakutkan/,əɶubɶm,scary,怖い,bärare,sv,/²b'ɛːrarɛ/,bɶʏɶyb,carrier,キャリア,,,noun,4
