word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
admiration,fr,/admiʁasjɔ̃/,ɶbyɶbɔ,admiration,感嘆,barsmíðarnar,is,/par̥smiðatnar/,ɶbyɶbɶ,the beating,鼓動,to,byɶb,verb,4
ملابس,ar,/malaːbis/,ɶɶyb,Clothes,服,tự ám thị,vi,/tɯ˨ˀ˩ʔ am˩˧ tʰi˨ˀ˩ʔ/,ubɶmbyb,self -haunt,セルフハント,kyaku,yb,noun,3
abacus,en,/ˈæbəkəs/,æəəb,abacus,そろばん,góc nội tiếp,vi,/ɣɔk͡p˦˥ noj˨ˀ˩ʔ tiəp˦˥/,ɔbbobyəb,inscribed corner,刻まれたコーナー,kyaku,əb,noun,3
colossal,en,/kəˈɫɑsəɫ/,əɑə,colossal,巨大,Ballade,de,/ˈballɑdə/,ɶbɑə,ballad,バラード,kyaku,ɑə,noun,3
colosal,es,/kolosal/,ooɶb,colossal,巨大,incombasse,fr,/ɛ̃kɔ̃bas/,œɔɶb,incumbency,現職,kyaku,ɶb,noun,3
atașați,ro,/ataʃatsʲ/,ɶɶɶby,attached,添付,连接体,zh-cn,/ljɛn˧˥ tɕjɛ˥˥ tʰi˨˩˦/,bœmbbœby,Connection,繋がり,kyaku,by,adjective,3
붙이다,ko,/put͡ɕʰida̠/,ubbyɶ,attach,取り付けます,toothbrushes,en,/ˈtuθˌbɹəʃɪz/,ubbəʏb,toothbrushes,歯ブラシ,to,bb,verb,3
contacto,es,/kontakto/,omɶbo,Contact,コンタクト,conscriptor,ro,/konskriptor/,ombbybo,Conscript,徴兵,kyaku,bo,noun,3
اتصل,ar,/ittasˤala/,ybɶbɶɶ,Call,電話,ĉiudujara,eo,/t͡ʃiuduiara/,byuuyɶɶ,every year,毎年,kyaku,ɶɶ,noun,4
tulipán,es,/tuliˈpan/,uyɶm,tulip,チューリップ,kjölfestan,is,/cʰœlfɛstan/,œbœbɶm,ballot,投票,kyaku,ɶm,noun,3
チューリップ,ja,/tɕɯːɾipːɯ/,buybu,Tulip,チューリップ,ofurtrú,is,/ɔːvʏr̥tʰruː/,ɔʏbu,conviction,信念,kyaku,bu,noun,3
郁金香,zh-cn,/y˥˩ tɕɪn˥˥ ɕjɑŋ˥˥/,ybʏmbɑm,tulip,チューリップ,fíkniefni,is,/fihknɪɛpnɪ/,ybʏœbʏ,drug,薬,to,bʏ,noun,3
교도소,ko,/kjodo̞sʰo̞/,boobo,prison,刑務所,plomosas,es,/plomosas/,booɶb,plumbs,配管,to,oo,noun,3
Gefängnis,de,/ɡəˈfɛŋnɪs/,əœmʏb,prison,刑務所,实验室,zh-cn,/ʂɚ˧˥ jɛn˥˩ ʂɚ˥˩/,əœmə,laboratory,ラボ,to,œm,noun,3
سجن,ar,/sadʒana/,ɶbɶɶ,prison,刑務所,쾅하다,ko,/kʰwa̠ŋɦa̠da̠/,bɶmɶɶ,Bang,強打,kyaku,ɶɶ,noun,3
verottaa,fi,/ˈverottɑɑ/,øobɑɑ,tax,税,kernofrukto,eo,/kernofrukto/,øobubo,core fruit,コアフルーツ,to,ob,noun,4
impuesto,es,/impwesto/,ymbøbo,tax,税,dienstliches,de,/ˈdiːnstlɪçəs/,ymbbʏəb,business,仕事,to,mb,adjective,3
アイスクリーム,ja,/aisɯkɯɾiːmɯ/,ɶyuuyu,ice cream,アイスクリーム,artikulator,id,/artikulator/,ɶyuɶo,articulator,articulator,to,yu,noun,5
jäätelö,fi,/ˈjæætelø/,ææøø,ice cream,アイスクリーム,sân quế hoè,vi,/ʂɤ̆ŋ˧˥ we˩˧ hwe˦˨/,omøø,Que Hoè yard,QueHoèYard,kyaku,øø,noun,3
아이스크림,ko,/a̠isʰɯkxɯɾim/,ɶybubuym,ice cream,アイスクリーム,pengeliling,id,/pəŋəliliŋ/,əəyym,Training,トレーニング,kyaku,ym,noun,4
glaciaĵo,eo,/glat͡siaʒo/,bɶbyɶo,ice cream,アイスクリーム,filator,ro,/filator/,yɶo,spinner,スピナー,kyaku,ɶo,noun,3
reordenar,es,/reoɾðenaɾ/,øoøɶ,Reorder,並べ替えます,petoeläin,fi,/ˈpetoˌelæin/,øoøæym,predator,捕食者,to,oø,verb,3
glutamate,en,/ˈɡɫutəˌmeɪt/,buəøʏb,glutamate,グルタミン酸,Thượng Yên Công,vi,/tʰɯəŋ˨ˀ˩ʔ iɛŋ˧˥ koŋ͡m˧˥/,buəmbyœmomm,Thuong Yen Cong,Thuong Yen Cong,to,uə,verb,3
pembayaran,id,/pəmbajaran/,əmɶɶɶm,payment,支払い,écarquillâmes,fr,/ekaʁkijam/,øɶbyɶm,sparkle,輝く,kyaku,ɶm,noun,4
subsidence,en,/səbˈsaɪdəns/,əbɶʏəmb,subsidence,沈下,石炭纪,zh-cn,/ʂɚ˧˥ tʰan˥˩ tɕi˥˩/,əbɶmby,Carbon,炭素,to,bɶ,noun,3
escena,es,/esθena/,øbøɶ,scene,シーン,vendetta,fr,/vɑ̃deta/,ɑøɶ,vendetta,ヴェンデッタ,kyaku,øɶ,noun,3
يتخلص,ar,/jataxallasˤ/,ɶɶɶbɶb,get rid of,取り除く,dai như giẻ rách,vi,/jaj˧˥ ɲɯ˧˥ jɛ˧˩˨ ʐak˦˥/,ɶuœɶb,chewy like rags,ぼろきれのような歯ごたえ,kyaku,ɶb,verb,4
débarrasser,fr,/debaʁase/,øɶɶø,rid,取り除く,kontextfrei,de,/ˈkɔntɛkstfɾae/,ɔmœbbbbɶø,context -free,コンテキスト - フリー,kyaku,ɶø,verb,4
loswerden,de,/ˈlɔsvɛɾdən/,ɔbœəm,Get rid of,取り除く,norðvestan,is,/nɔrðvɛstan/,ɔbœbɶm,northwest,北西,to,bœ,verb,3
