word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
移植,ja,/iɕokɯ/,you,Transplant,移植,وتزهر,ar,/watazhar/,ɶɶbɶ,And bloom,そして咲きます,,,noun,3
réttlátur,is,/rjɛhtlautʏr/,œbɶuʏ,righteous,義人,nehru,en,/ˈneɪˌɹu/,bʏbyoʊ,nehru,ネルー,to,,adjective,3
経済,ja,/keizai/,øyɶy,Economy,経済,médiasi,id,/mediasi/,øyɶy,mediation,調停,to,yɶy,noun,3
economía,es,/ekonoˈmia/,øooyɶ,economy,経済,kerhotoiminta,fi,/ˈkerhoˌtoimintɑ/,øooyymɑ,club activity,クラブ活動,to,ooy,noun,5
اقتصاد,ar,/iqtisˤaːd/,ybybɶb,Economie,エコーシー,執筆,ja,/ɕipːitsɯ/,ybybu,writing,執筆,to,byb,noun,3
economie,ro,/ekonomije/,øooyø,economy,経済,legopovigo,eo,/legopovigo/,øooyo,LEGOPOVING,レゴフォービング,to,ooy,noun,5
économie,fr,/ekɔnɔmi/,øɔɔy,economy,経済,pakkasukko,fi,/ˈpɑkkɑˌsukko/,ɑbɑubo,frost,霜,,,noun,4
waterfront,en,/ˈwɔtɝˌfɹənt/,ɔəbəmb,waterfront,ウォーターフロント,membekuk,id,/məmbəkuʔ/,əməub,arrested,逮捕,,,noun,3
avioliitto,fi,/ˈɑvioˌliitto/,ɑyoyybo,marriage,結婚,jackett,en,/ˈdʒækɪt/,œəbuʏb,jackett,ジャケット,,,noun,4
căsătorie,ro,/kəsətorije/,əəoyø,marriage,結婚,seidenberg,en,/ˈsaɪdənbɝɡ/,æəɑəə,seidenberg,Seidenberg,,,noun,5
matrimonio,es,/matɾimonjo/,ɶbyomo,marriage,結婚,가지돌기,ko,/ka̠d͡ʑido̞ɭɡi/,ɶbyoy,Eggplant,ナス,to,byo,noun,4
알아채다,ko,/a̠ɾa̠t͡ɕʰɛ̝da̠/,ɶɶbbœɶ,To find out,調べる,malakcepti,eo,/malakt͡septi/,ɶɶbbøby,to reject,拒否する,to,ɶbb,verb,4
aviso,es,/aβiso/,ɶyo,warning,警告,upp,is,/ʏhp/,ɔbʏʏ,up,上,,,noun,3
Sicherheit,de,/zɪçɛɾˈəiːt/,ʏœəyb,security,安全,manuskript,sv,/manɵskr'ɪpːt/,bʊœmʏb,manuscript,原稿,,,noun,3
保証,ja,/hoɕoɯ/,oou,guarantee,保証,eksplisiittisesti,fi,/ˈekspliˌsiittiˌsesti/,øyyyb,explicitly,明示的に,,,noun,3
asigurare,ro,/asiɡurare/,ɶyuɶø,insurance,保険,acidulareis,es,/aθiðulaɾeis/,ɶyuɶøyb,Acidularis,Acidularis,to,yuɶø,noun,5
fullvissu,is,/fʏtl̥vɪsʏ/,ʏbbʏʏ,assurance,保証,fürstlicher,de,/ˈfʏɾstlɪçɐ̯/,ʏbbʏɐ,princely,王子,to,bbʏ,noun,3
întuneric,ro,/ɨntunerik/,ʉmuøyb,darkness,暗闇,gọi chút,vi,/ɣɔj˨ˀ˩ʔ cuk͡p˦˥/,bɶbuəmybɶm,Call a little,少し電話してください,,,noun,4
暗い,ja,/kɯɾai/,uɶy,dark,暗い,desinflamabais,es,/desimflamaβais/,ɶmøbo,Disinflaba you,あなたをdinflaba,,,adjective,3
teatteri,fi,/ˈteɑtˌteri/,øɑbøy,theater,シアター,décentrées,fr,/desɑ̃tʁe/,øɑbø,offender,違反者,to,ɑbø,noun,3
اتحاد,ar,/ittiħaːd/,ybyɶb,union,連合,culbutât,fr,/kylbyta/,ybyɶ,culbutat,カルブタット,to,byɶ,noun,3
syndicat,fr,/sɛ̃dika/,œyɶ,union,連合,fortzusetzenden,de,/fɔɾtˈtsuːˌzɛtsɛndən/,ɶobœɐøbb,to be continued,つづく,,,noun,3
satisfying,en,/ˈsætɪsˌfaɪɪŋ/,æʏbɶʏʏm,satisfying,満足,rânjitor,ro,/rɨnʒitor/,obbyømɶb,grin,にやにや笑います,,,verb,4
満足,ja,/maɴzokɯ/,ɶmou,satisfaction,満足,mancomún,es,/maŋkoˈmun/,ɶmoum,MANCOMÚN,マンコム,to,mou,adjective,3
tyydyttävä,fi,/ˈtyydytˌtævæ/,yyybææ,satisfying,満足,بارتجالي,ar,/biirtidʒaːlijj/,yyybɶy,Improvised,即興,to,yyb,verb,4
fullnægjandi,is,/fʏtl̥naijantɪ/,ʏbbɶyɶmʏ,satisfactory,満足のいく,missbrauchenden,de,/ˈmɪsˌbraoxˌʔɛndən/,ʏbbɶobœməm,abuse,乱用,to,bbɶ,verb,4
가리비,ko,/ka̠ɾibi/,ɶyy,scallop,ホタテ貝,produkto,eo,/produkto/,boubo,product,製品,,,verb,3
mötuneyti,is,/mœːtʏneiːtɪ/,œʏøyʏ,cafeteria,カフェテリア,催合う,ja,/mojaɯ/,øuɶy,Hold together,催合う,,,verb,4
cantina,es,/kantina/,ɶmyɶ,canteen,食堂,감기다,ko,/ka̠mɡida̠/,ɶmyɶ,twine,ひも,to,myɶ,verb,3
ruokala,fi,/ˈruokɑlɑ/,uoɑɑ,canteen,食堂,tutmondiĝo,eo,/tutmondid͡ʒo/,øbøy,Globalization,グローバリゼーション,,,verb,3
skóglendi,is,/skouːlɛntɪ/,bouœmʏ,wooden,木製,조국애,ko,/t͡ɕo̞ɡuɡɛ̝/,bouœ,Nationality,国籍,to,ouœ,noun,3
metsäalue,fi,/ˈmetsæˌɑlue/,øbæɑuø,forest area,森林地帯,sairo,eo,/sairo/,ymøbɶɶ,sairo,サイロ,,,noun,4
profesie,ro,/profesije/,boøyø,profession,職業,Probelieferung,de,/ˈpɾoːbeliːfɐ̯ʊŋ/,boøyɐʊm,Trial delivery,試用配達,to,oøy,noun,4
ammatti,fi,/ˈɑmmɑtti/,ɑmɑby,profession,職業,bomgardner,en,/ˈbɑmˌɡɑɹdnɝ/,ɑmɑbə,bomgardner,ボンガードナー,to,mɑb,noun,3
profesión,es,/pɾofeˈsjon/,boøbom,profession,職業,protekto,eo,/protekto/,boøbo,protection,保護,to,oøbo,noun,3
profession,fr,/pʁɔfɛsjɔ̃/,bɔœbɔ,occupation,職業,저백피,ko,/t͡ɕʌ̹bɛ̝k̚pʰi/,bɔœbby,Lowback,ローバック,to,ɔœb,noun,3
memesan,id,/məməsan/,əəɶm,order,注文,zălăuan,ro,/zələwan/,əəɶm,Zălăuan,Zòlòuan,to,əɶm,noun,3
bestellen,de,/bəˈʃtɛllən/,əœbəm,order,注文,marhefka,en,/mɝˈhɛfkə/,əœbə,marhefka,マルヘフカ,to,œbə,verb,3
