word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
規定,ja,/kitei/,yøy,Provisions,規定,niñerías,es,/niɲeˈɾias/,yøyɶb,children,子供,to,øy,noun,3
ákvæði,is,/auːkvaiðɪ/,ɶubɶyʏ,clause,句,瓦斯桶,zh-cn,/wa˨˩˦ sɯ˥˥ tʰʊŋ˧˥/,ɶubʊm,Gas barrel,ガスバレル,to,ub,noun,3
tarjonta,fi,/ˈtɑrjontɑ/,ɑomɑ,supply,,Uganda,de,/ˈʔuːgandɑ/,uɶmɑ,Uganda,ウガンダ,kyaku,mɑ,noun,3
persediaan,id,/pərsədiaʔan/,əəyɶɶm,supply,供給,temporisâmes,fr,/tɑ̃pɔʁizam/,ɑɔyɶm,temporis,トウモリ,kyaku,ɶm,noun,4
titaani,fi,/ˈtitɑɑni/,yɑɑy,titanium,チタン,Agadir,de,/ˈʔɑːgɑdiɾ/,ɑɑy,Agadir,アガディール,kyaku,ɑy,noun,3
titanium,en,/taɪˈteɪniəm/,ɶʏøʏyəm,titanium,チタン,Bierstuben,de,/ˈbiːɾstubən/,ybuəm,Beer room,ビールルーム,kyaku,əm,noun,3
ketepatan,id,/kətəpatan/,əəɶɶm,accuracy,正確さ,atenian,ro,/atenijan/,ɶøyɶm,Athenian,アテナイアン,kyaku,ɶm,noun,4
precisión,es,/pɾeθiˈsjon/,bøybom,precision,精度,premiito,eo,/premiito/,bøyyo,Awardee,受賞者,to,øy,noun,3
噛み砕く,ja,/kamikɯdakɯ/,ɶyuɶu,Crush,噛み砕く,radiculares,es,/raðikulaɾes/,ɶyuɶøb,root,根,to,yuɶ,noun,5
músico,es,/ˈmusiko/,uyo,musician,音楽家,aïkidos,fr,/ajkido/,ɶyo,aikidos,アイキドス,kyaku,yo,noun,3
tónlistarmaður,is,/tʰounlɪstarmaːðʏr/,boumʏbɶɶʏ,musician,音楽家,promulgație,ro,/promulɡatsije/,boubɶbyø,promulgation,公布,to,ou,noun,5
musician,en,/mjuˈzɪʃən/,muʏəm,musician,音楽家,temanten,id,/təmantən/,əɶməm,Temanten,テマンテン,kyaku,əm,noun,3
pigsty,en,/ˈpɪɡˌstaɪ/,ʏbbɶʏ,pigsty,ブタ,gullsmári,is,/kʏtl̥smaurɪ/,ʏbbbɶuʏ,golden year,ゴールデンイヤー,to,bb,noun,3
Schweinestall,de,/ˈʃvaenɛstall/,ɶøœbɶbb,Pork stable,豚肉の安定,mașinist,ro,/maʃinist/,ɶyybb,machinist,機械工,kyaku,bb,noun,3
sikolätti,fi,/ˈsikoˌlætti/,yoæby,pigsty,ブタ,apology,en,/əˈpɑɫəˌdʒi/,əɑəby,apology,謝罪,kyaku,by,noun,4
arvoitus,fi,/ˈɑrvoitus/,ɑoyub,mystery,神秘,무용극,ko,/mujoŋɡɯk̚/,uomub,Dancer,踊り子,kyaku,ub,noun,3
reembolso,es,/reembolso/,øømobo,refund,返金,鸡蛋壳,zh-cn,/tɕi˥˥ tan˥˩ kʰɤ˧˥/,byɶmbo,Egg shell,卵の殻,kyaku,bo,noun,3
remboursement,fr,/ʁɑ̃buʁsəmɑ̃/,ɑubəɑ,repayment,返済,galluccio,en,/ɡɑˈɫutʃioʊ/,ɑubyoʊ,galluccio,Galluccio,to,ub,verb,4
capilla,es,/kapiʎa/,ɶyɶ,chapel,チャペル,讚美歌,ja,/saɴbika/,ɶmyɶ,Hymnal song,賛美歌,kyaku,yɶ,noun,3
kappeli,fi,/ˈkɑppeli/,ɑbøy,chapel,チャペル,embrayai,fr,/ɑ̃bʁejɛ/,ɑbøœ,emblayai,enblayai,to,bø,noun,3
مدرب,ar,/mudarrib/,uɶyb,Coach,コーチ,Mávahlíð,is,/mauːval̥iːð/,ɶuɶbyb,Mávahlíð,Mávahlíð,kyaku,yb,noun,3
kouluttaja,fi,/ˈkoulutˌtɑjɑ/,ouubɑɑ,trainer,トレーナー,tối như hũ nút,vi,/toj˩˧ ɲɯ˧˥ hu˧˩˨ nuk͡p˦˥/,ouuubb,dark as the button jar,ボタンの瓶のように暗い,to,uu,noun,4
lentää,fi,/ˈlentææ/,ømææ,fly,飛ぶ,samningaviðræðna,is,/samniŋkavɪðraiðna/,ʏbbœʏ,negotiation,交渉,,,noun,3
lámina,es,/ˈlamina/,ɶyɶ,leaf,葉,fermita,eo,/fermita/,øyɶ,closed,閉まっている,kyaku,yɶ,verb,3
lautanen,fi,/ˈlɑutɑnen/,ɑuɑøm,plate,皿,colagen,ro,/koladʒen/,oɶbøm,collagen,コラーゲン,kyaku,øm,noun,3
ذيل,ar,/ðajjala/,ɶɶɶ,Tail,しっぽ,chảo quai vạc,vi,/caw˧˩˨ waj˧˥ jak˨ˀ˩ʔ/,ɶɶɶbb,canton,カントン,to,ɶɶ,noun,3
مسلسل,ar,/musalsal/,uɶbɶb,a series,シリーズ,书法家,zh-cn,/ʂu˥˥ fa˨˩˦ tɕja˥˥/,uɶbbɶ,Calligrapher,書道者,to,ɶb,noun,3
mencatat,id,/məntʃatat/,əmbɶɶb,record,記録,quán tự giác,vi,/waŋ˩˧ tɯ˨ˀ˩ʔ jak˦˥/,ɶmubɶb,Self -disciplined shop,自己規律のある店,kyaku,ɶb,noun,3
espantapájaros,es,/espantaˈpaxaɾos/,øbɶmɶɶɶob,scarecrow,かかし,아로록아로록,ko,/a̠ɾo̞ɾo̞ɡa̠ɾo̞ɾo̞k̚/,ɶooɶoob,Arorok Arorlock,アロロク・アロロック,kyaku,ob,noun,6
허수아비,ko,/hʌ̹sʰua̠bi/,ɔbuɶy,Scarecrow,かかし,pifati,ro,/pifati/,yɶy,Pifati,ピファティ,kyaku,ɶy,verb,3
épouvantail,fr,/epuvɑ̃taj/,øuɑɶ,scarecrow,かかし,seuraavasti,fi,/ˈseurɑɑˌvɑsti/,øuɑɑɑby,as follows,次のように,to,uɑ,verb,4
planeador,es,/planeaðoɾ/,bɶøɶo,glider,グライダー,사회성,ko,/sʰa̠ɦø̞sʰʌ̹ŋ/,bɶøbɔm,Sociability,社交性,to,ɶø,noun,3
Segelflugzeug,de,/ˈzeːɡl̩ˌfluːktsɔɪ̯k/,øbbbubbɔʏb,Glider,グライダー,hệ thống đếm,vi,/he˨ˀ˩ʔ tʰoŋ͡m˩˧ dem˩˧/,øbbommøm,counting system,カウントシステム,to,bb,noun,3
háttsemi,is,/hauhtsɛmɪ/,ɶubœʏ,14,14,아긋이,ko,/a̠ɡɯɕʰi/,ɶuby,Sack,袋,to,ub,verb,3
mengadakan,id,/məŋadakan/,əɶɶɶm,stage,ステージ,고유재산,ko,/ko̞jud͡ʑɛ̝sʰa̠n/,oubœbɶm,Uniqueness,独自性,kyaku,ɶm,verb,4
johtaa,fi,/ˈjohtɑɑ/,oɑɑ,to lead,リードする,rechantant,fr,/ʁəʃɑ̃tɑ̃/,əɑɑ,recharging,充電,kyaku,ɑɑ,verb,3
akuntan,id,/akuntan/,ɶumɶm,accountant,会計士,ヨウ素酸,ja,/joɯsosaɴ/,ouoɶm,Iodine,ヨウ素酸,kyaku,ɶm,noun,3
