word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
ikuinen,fi,/ˈikuinen/,yuyøm,eternal,永遠,vô bờ bến,vi,/jo˧˥ bɤ˦˨ ben˩˧/,ooøm,boundless,無限,kyaku,øm,adjective,3
abadi,id,/abadi/,ɶɶy,eternal,永遠,radarist,ro,/radarist/,ɶɶybb,radarist,レーダリスト,to,ɶy,adjective,3
ævarandi,is,/aiːvarantɪ/,ɶyɶɶmʏ,perpetual,永続的,masivaĵo,eo,/masivaʒo/,ɶyɶo,a massive,巨大な,to,yɶ,adjective,4
ストロボ,ja,/sɯtoɾobo/,uooo,strobe,ストロボ,cầu bất cầu bơ,vi,/kɤ̆w˦˨ bɤ̆k˦˥ kɤ̆w˦˨ bɤ˧˥/,ooboo,butter bridge,バターブリッジ,kyaku,oo,noun,4
力,ja,/tɕikaɾa/,byɶɶ,Power,力,실하다,ko,/ɕʰiɾɦa̠da̠/,byɶɶ,Act,活動,to,yɶɶ,noun,3
suosio,fi,/ˈsuosio/,uoyo,popularity,人気,铅笔盒,zh-cn,/tɕʰjɛn˥˥ pi˨˩˦ xɤ˧˥/,bbœmyo,Pencil box,,kyaku,yo,noun,3
popularité,fr,/pɔpylaʁite/,ɔyɶyø,popularity,人気,黒栗毛,ja,/kɯɾokɯɾige/,uouyø,Black chestnut,黒栗毛,kyaku,yø,noun,5
popularity,en,/ˌpɑpjəˈɫɛɹəti/,ɑbəœəy,popularity,人気,comunicării,ro,/komunikərij/,ouyəy,communication,コミュニケーション,kyaku,əy,noun,5
matchmaker,en,/ˈmætʃˌmeɪkɝ/,æbøʏə,matchmaker,仲人,现代史,zh-cn,/ɕjɛn˥˩ taɪ˥˩ ʂɚ˨˩˦/,bœmɶʏə,Modern history,現代史,kyaku,ʏə,noun,3
ottelija,fi,/ˈotteˌlijɑ/,obøyɑ,fighter,戦士,éparpillant,fr,/epaʁpijɑ̃/,øɶbyɑ,scatter,散乱,kyaku,yɑ,noun,4
esfuerzo,es,/esfweɾθo/,øbbøo,effort,努力,예초기,ko,/je̞t͡ɕʰo̞ɡi/,øbboy,Mower,芝刈り機,to,bb,noun,3
upaya,id,/upaja/,uɶɶ,effort,努力,بأرساغ,ar,/biʔarsaːɣ/,yɶɶ,In a wardrobe,ワードローブで,kyaku,ɶɶ,noun,3
sentido,es,/sentiðo/,ømyo,sense,検出,Thạnh Mỹ Tây,vi,/tʰan˨ˀ˩ʔ mi˧˩˨ tɤ̆j˧˥/,bɶmbyo,Thanh My Tay,thanh my tay,kyaku,yo,noun,3
mélanger,fr,/melɑ̃ʒe/,øɑø,to mix together,一緒に混ぜる,otsake,fi,/ˈotsɑke/,obɑø,heading,見出し,kyaku,ɑø,verb,3
ミックス,ja,/mikːɯsɯ/,ybuu,mix,ミックス,Bierkruges,de,/ˈbiːɾkɾugəs/,ybuəb,Beer jug,ビール水差し,to,bu,noun,3
