word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
poveste,ro,/poveste/,oøbø,story,話,jääteitse,fi,/ˈjææteitse/,ææøybø,in ice,氷の中で,kyaku,bø,noun,3
Geschichte,de,/gəˈʃɪçtə/,əʏə,story,話,foxfire,en,/ˈfɑksˌfaɪɝ/,ɑbbɶʏə,foxfire,キツネの火,kyaku,ʏə,noun,3
historia,es,/istoɾja/,yboɶ,history,歴史,pikkolo,fi,/ˈpikkolo/,yboo,page,ページ,to,bo,noun,3
痛み,ja,/itami/,yɶy,pain,痛み,maladie,fr,/maladi/,ɶɶy,sickness,病気,kyaku,ɶy,noun,3
durere,ro,/durere/,uøø,pain,痛み,blatérées,fr,/blateʁe/,bɶøø,joke,ジョーク,kyaku,øø,noun,3
重い,ja,/omoi/,ooy,heavy,重い,bankroti,eo,/bankroti/,ɶmboy,bankrupt,破産,kyaku,oy,adjective,3
linaza,es,/linaθa/,yɶɶ,flax,亜麻,ối chà chà,vi,/oj˩˧ ca˦˨ ca˦˨/,oɶɶ,"Oh, rub",ああ、こすります,kyaku,ɶɶ,verb,3
墨水,zh-cn,/mɔ˥˩ ʂweɪ˨˩˦/,ɔøʏ,ink,インク,schleunigen,de,/ˈʃlɔønɪgən/,ɔøʏəm,quick,素早い,to,øʏ,verb,3
مرح,ar,/mariħa/,ɶyɶ,cheerful,陽気な,茉莉茶,zh-cn,/mɔ˥˩ li˥˩ ʈʂʰa˧˥/,ɔyɶ,Jasmine tea,ジャスミン茶,kyaku,yɶ,noun,3
sukacita,id,/sukatʃita/,uɶbyɶ,joy,喜び,ايطاليا,ar,/ʔiːtˤaːliːaː/,ybɶyɶ,Italia,イタリア,kyaku,yɶ,noun,4
bucurie,ro,/bukurije/,uuyø,joy,喜び,Wundertiere,de,/vʊndɛɾˈtiːɾe/,ʊmœyø,Miracle animals,奇跡の動物,kyaku,yø,noun,4
