word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
اغلق,ar,/ʔaɣlaqa/,ɶɶɶ,close,近い,安逸,zh-cn,/an˥˥ i˥˩/,əœy,comfortable,快適,,,verb,3
ditutup,id,/ditutup/,yuub,closed,閉まっている,بزحوف,ar,/bizuħuːf/,yuub,With creeping,忍び寄る,to,uub,verb,3
モバイル,ja,/mobaiɾɯ/,oɶyu,mobile,モバイル,위폐,ko,/ɥipʰje̞/,bobymbɶ,Counterfeit,偽造,,,noun,3
presidente,es,/pɾesiðente/,bøyømø,President,大統領,premiteco,eo,/premitet͡so/,bøyøbo,tightness,緊張,to,øyø,noun,4
ketua,id,/kətua/,əuɶ,chairman,会長,무훈,ko,/muβun/,bybbymby,Unhun,Unhun,,,noun,3
مانع,ar,/maːnaʕa/,ɶɶɶ,Mind,マインド,formulassent,fr,/fɔʁmylas/,ɔbyɶb,formulate,定式化します,,,noun,3
estäjä,fi,/ˈestæjæ/,øbææ,inhibitor,阻害剤,فستمط,ar,/fasatamutˤˤ/,ɶɶyb,It will be stretched,それは伸びます,,,noun,3
كاريكاتير,ar,/kaːriːkaːtiːr/,ɶyɶy,Caricature,似顔絵,相々傘,ja,/aiaigasa/,ɶyɶyɶɶ,Umbrella,相々傘,to,yɶy,noun,4
historietas,es,/istoɾjetas/,yboøɶb,comic books,漫画本,hidrogeno,eo,/hidrogeno/,yboøo,Hydrogen,水素,to,boø,noun,4
tsunami,en,/suˈnɑmi/,uɑy,tsunami,津波,mitschneidet,de,/ˈmɪtˌʃnaedət/,ʏbɶøəb,faded -in,色あせた-in,,,noun,3
津波,ja,/tsɯnami/,buɶy,tsunami,津波,cupai,id,/tʃupai/,buɶy,Cuppi,cuppi,to,uɶy,noun,3
海啸,zh-cn,/xaɪ˨˩˦ ɕjɑʊ˥˩/,ɶʏbɑʊ,Tsunami,津波,whitecotton,en,/ˈhwaɪtˌkɑtən/,ɶʏbɑəm,whitecotton,ホワイトコットン,to,ʏbɑ,noun,3
kontraŭleĝa,eo,/kontrauled͡ʒa/,ombɶuøbɶ,illegal,違法,contravales,es,/kontɾaβales/,ombɶɶøb,contraval,違反,to,mbɶ,adjective,4
違法,ja,/ihoɯ/,you,illegal,違法,klish,en,/ˈkɫɪʃ/,ɑoʊ,klish,klish,,,noun,3
奴隷,ja,/doɾei/,oøy,slave,奴隷,不谙水性,zh-cn,/pu˥˩ an˥˥ ʂweɪ˨˩˦ ɕɪŋ˥˩/,uɶmøʏʏm,Waterlessness,水なし,,,noun,3
servitude,en,/ˈsɝvəˌtud/,əəub,servitude,奴隷,kelebut,id,/kələbut/,əəub,fighting,ファインティング,to,əub,verb,3
perbudakan,id,/pərbudakan/,əuɶɶm,slavery,奴隷制,가게채,ko,/ˈka̠ːɡe̞t͡ɕʰɛ̝/,uɔœɶ,Shop,店,,,verb,4
servidumbre,es,/seɾβiðumbɾe/,øyumbø,servitude,奴隷,heikun keikun,fi,/ˈheikun ˈkeikun/,øyumøyum,weak gig,弱いギグ,to,yum,noun,4
yfirlýsing,is,/ɪːvɪrliːsiŋk/,ʏʏyymb,statement,声明,䗾,zh-cn,/ɕjɛn˨˩˦/,øʏbøʏuo,Bleak,暗い,,,noun,4
penyataan,id,/pəɲataʔan/,əɶɶɶm,statement,声明,ستخفق,ar,/sataxfiq/,ɶɶɶbub,You will fail,あなたは失敗します,,,noun,4
afirmație,ro,/afirmatsije/,ɶyɶbyø,statement,声明,vacilaciones,es,/baθilaθjones/,ɶyɶboøb,hesitations,ためらう,to,yɶb,noun,5
déclaration,fr,/deklaʁasjɔ̃/,øbɶɶbɔ,statement,声明,네타바이,ko,/ne̞tʰa̠ba̠i/,øbɶɶy,Netavai,ネタバイ,to,bɶɶ,noun,4
zombie,fi,/ˈzombie/,omyø,zombie,ゾンビ,cẩm y vệ,vi,/kɤ̆m˧˩˨ i˧˥ je˨ˀ˩ʔ/,omyøb,Cam Y Ve,cam y ve,to,myø,noun,3
rompecabezas,es,/rompekaβeθas/,omøɶøɶb,puzzle,パズル,ponderație,ro,/ponderatsije/,omøɶbyø,ponderation,熟考,to,møɶ,noun,5
لغز,ar,/laɣaza/,ɶɶɶ,mystery,神秘,santulli,en,/sɑnˈtuɫi/,ɑmuy,santulli,サントゥリ,,,noun,3
パズル,ja,/pazɯɾɯ/,ɶuu,puzzle,パズル,hatimu,id,/hatimu/,ɶyu,Your heart,あなたの心,,,noun,3
cazinou,ro,/kazinow/,ɶyo,casino,カジノ,ولأنشطر,ar,/waliʔanʃatˤir/,ɶɶyyɶb,And to be disturbed,そして邪魔される,,,adjective,3
カジノ,ja,/kadʑino/,ɶbyo,casino,カジノ,라지오,ko,/ɾa̠d͡ʑio̞/,ɶbyo,Lagio,ラギオ,to,byo,noun,3
kasino,fi,/ˈkɑsino/,ɑyo,casino,カジノ,berkurang,id,/bərkuraŋ/,əuɶm,reduce,減らす,,,noun,3
casino,en,/kəˈsinoʊ/,əyoʊ,casino,カジノ,escogiéndotelos,es,/eskoˈxjendotelos/,ombɶɶmɶm,choosing them,それらを選択します,to,,noun,4
spilavíti,is,/spɪːlaviːtɪ/,bʏɶyʏ,casino,カジノ,䂡,zh-cn,/ti˨˩˦/,bɑmboʊboʊ,Bleak,暗い,to,,noun,4
地球,zh-cn,/ti˥˩ tɕʰjoʊ˧˥/,ybboʊ,Earth,地球,hrísgrjónin,is,/r̥iːskrjounɪn/,ybbouʏm,rice,ご飯,to,bbo,noun,3
Kommentar,de,/koˈmmɛntaɽ/,omœmɶ,comment,コメント,睁眼瞎,zh-cn,/ʈʂɤŋ˥˥ jɛn˨˩˦ ɕja˥˥/,omœmbɶ,Open,開ける,to,mœm,noun,3
commentaire,fr,/kɔmɑ̃tɛʁ/,ɔɑœb,comment,コメント,portales,en,/pɔɹˈtɑɫɛs/,ɔɑœb,portales,ポータレス,to,ɑœb,noun,3
コメント,ja,/komeɴto/,oømo,comment,コメント,hotentot,ro,/hotentot/,oømob,Hottentot,ホッテントット,to,ømo,noun,3
réviser,fr,/ʁevize/,øyø,revise,改訂,grunder,en,/ˈɡɹəndɝ/,ɔɶʊ,grunder,グランダー,,,verb,3
tarkistaa,fi,/ˈtɑrkistɑɑ/,ɑybɑɑ,check,小切手,enguirlandassent,fr,/ɑ̃giʁlɑ̃das/,ɑybɑɶb,enhance,強化する,to,ybɑ,verb,4
개정하다,ko,/kɛ̝d͡ʑʌ̹ŋɦa̠da̠/,œbɔmɶɶ,Revise,改訂,wegkommenden,de,/ˈvɛkˌkɔmmɛndən/,œbɔmœməm,come away,離れていく,to,bɔm,verb,4
măsura,ro,/məsura/,əuɶ,measure,測定,regio,eo,/regio/,øyo,region,領域,,,noun,3
mitata,fi,/ˈmitɑtɑ/,yɑɑ,measure,測定,Beruhigungsmittels,de,/bəˈɾuːigʊŋsmɪtɛls/,bʏœbmə,Sedative,鎮静剤,,,noun,3
masculino,es,/maskulino/,ɶbuyo,male,男,البوليفي,ar,/aːlbuːliːfijj/,ɶbuyy,Bolivian,ボリビア,to,buy,adjective,4
召使,ja,/meɕitsɯkai/,øybuɶy,Servant,召使,kevytsukellus,fi,/ˈkevytsuˌkellus/,øybuøbub,light diving,軽いダイビング,to,ybu,noun,5
miespalvelija,fi,/ˈmiespɑlˌvelijɑ/,yøbɑbøyɑ,male servant,男性の使用人,formulering,sv,/fɔrmɵl'eːrɪŋ/,œɶɑɑœm,formulation,定式化,,,noun,5
parittaja,fi,/ˈpɑritˌtɑjɑ/,ɑybɑɑ,pimp,ポン引き,enguirlandassent,fr,/ɑ̃giʁlɑ̃das/,ɑybɑɶb,enhance,強化する,to,ybɑ,verb,4
Verzeichnis,de,/fɛːɐ̯ˈtsaeçnɪs/,œɐbɶøʏb,directory,ディレクトリ,jaillirai,fr,/ʒajiʁɛ/,ɶyœ,will go out,外出します,,,noun,3
الدليل,ar,/aːldaliːl/,ɶbɶyb,Guide,ガイド,Alkalien,de,/ʔalˈkaliːən/,ɶbɶyəm,Alkalis,アルカリ,to,bɶy,noun,3
hakemisto,fi,/ˈhɑkeˌmisto/,ɑøybo,index,索引,materielles,de,/ˈmɑːteɾiːlləs/,ɑøybəb,material,素材,to,øyb,noun,4
