word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
kuusio,fi,/ˈkuusio/,uuyo,hex,ヘックス,șuguitor,ro,/ʃuɡuitor/,uuyo,a whistle,whi,to,uyo,noun,3
abeto,es,/aβeto/,ɶøo,fir tree,モミの木,yllytyshullu,fi,/ˈyllyˌtyshullu/,oybyɑ,stimulus,刺激,,,noun,3
전나무,ko,/t͡ɕʌ̹nna̠mu/,bɔmɶu,fir,モミ,konráðsson,is,/kʰɔnrauðsɔːn/,bɔmɶubɔm,Consolidation son,統合息子,to,ɔmɶu,noun,3
segmentti,fi,/ˈsegmentti/,øbømby,segment,セグメント,setiembres,es,/setjembɾes/,øbømbøb,Setiembres,setiembres,to,bømb,noun,3
セグメント,ja,/segɯmeɴto/,øuømo,segment,セグメント,temulentos,es,/temulentos/,øuømob,fear,恐れ,to,uømo,noun,4
ampiainen,fi,/ˈɑmpiˌɑinen/,ɑmyɑyøm,wasp,スズメバチ,攘臂高呼,zh-cn,/ʐɑŋ˨˩˦ pi˥˩ kɑʊ˥˥ xu˥˥/,ɑmyɑʊu,Shout,叫ぶ,to,myɑ,noun,4
انتقام,ar,/intiqaːm/,ymyɶm,revenge,復讐,indicat,ro,/indikat/,ymyɶb,indicator,インジケータ,to,myɶ,verb,3
复仇,zh-cn,/fu˥˩ ʈʂʰoʊ˧˥/,uoʊ,revenge,復讐,kapierte,de,/kɑˈpiːɾtə/,ɑyə,man,男,,,noun,3
復讐,ja,/ɸɯkɯɕɯɯ/,uuuu,revenge,復讐,luumupuu,fi,/ˈluumupuu/,uuuuu,plum,梅,to,uuu,noun,4
răzbunare,ro,/rəzbunare/,əbuɶø,revenge,復讐,kebrutalan,id,/kəbrutalan/,əbuɶɶm,brutality,残忍,to,buɶ,noun,4
ヘッドフォン,ja,/hedːoɸoɴ/,øboom,Headphones,ヘッドフォン,sexolog,ro,/seksoloɡ/,øboob,sexologist,セクソロジスト,to,boo,noun,3
auriculares,es,/auɾikulaɾes/,ɶuyuɶøb,headphones,ヘッドフォン,丸木舟,ja,/maɾɯkibɯne/,ɶuyuø,Round trees,丸木舟,to,uyu,noun,5
Kopfhörer,de,/ˈkɔpfˌhøːʀɐ/,ɔbbøɐ,headphones,ヘッドフォン,porte-bébé,fr,/pɔʁtbebe/,ɔbbøø,baby carrier,ベビーキャリア,to,bbø,noun,3
路面電車,ja,/ɾomeɴdeɴɕa/,oømømɶ,Tram,路面電車,momentele,ro,/momentele/,oømøø,moments,瞬間,to,ømø,noun,4
kaareva,fi,/ˈkɑɑrevɑ/,ɑɑøɑ,curved,湾曲,desdeñabas,es,/dezðeɲaβas/,omɶøyb,Dare,あえて,,,noun,3
متكامل,ar,/mutakaːmil/,uɶɶyb,Integrated,統合,図が無い,ja,/zɯganai/,uɶɶy,There is no figure,図が無い,to,ɶɶy,adjective,4
integral,es,/inteɣɾal/,ymøɶb,integral,積分,intérnal,id,/internal/,ymøɶb,Intérnal,内部,to,møɶb,adjective,3
óaðskiljanlegur,is,/ouːaðscɪljanlɛɣʏr/,ouɶbbʏbɶmœʏ,integral,積分,ocupacionales,es,/okupaθjonales/,ouɶboɶøb,Occupational,職業の,to,uɶb,adjective,6
بقايا,ar,/baqaːjaː/,ɶɶɶ,remains,残っています,piloți,ro,/pilotsʲ/,oybə,pilots,パイロット,,,verb,3
aviomies,fi,/ˈɑviˌomies/,ɑyoyøb,husband,夫,urarta,sv,/²'ʉːrɑːʈa/,ɔmɶœ,degenerate,縮退,,,noun,3
esposo,es,/esposo/,øboo,husband,夫,ekzoto,eo,/ekzoto/,øboo,exotic,エキゾチック,to,boo,adjective,3
inventor,en,/ˌɪnˈvɛntɝ/,ʏmœmə,inventor,発明者,schwimmendes,de,/ˈʃvɪmmɛndəs/,ʏmœməb,floating,フローティング,to,mœmə,noun,3
مخترع,ar,/muxtariʕ/,ubɶyb,Inventor,発明者,vulgarism,ro,/vulɡarism/,ubɶybm,vulgarism,下品さ,to,bɶyb,noun,3
uppfinningamaður,is,/ʏfɪniŋkamaːðʏr/,ʏʏymɶɶʏ,inventor,発明者,kompaso,eo,/kompaso/,omyømɶbyo,compass,方位磁針,,,noun,6
penemu,id,/pənəmu/,əəu,inventor,発明者,đỡ thì,vi,/dɤ˧˩˨ tʰi˦˨/,yəmbumɶb,support,サポート,,,noun,3
keksijä,fi,/ˈkeksijæ/,øbyæ,inventor,発明者,nước xuống,vi,/nɯək˦˥ suəŋ˩˧/,ɶmbobbubbb,down,下,,,noun,3
忍耐,ja,/niɴtai/,ymɶy,Patience,忍耐,chim hoà bình,vi,/cim˧˥ hwa˦˨ bin˦˨/,ymɶym,Peace bird,平和の鳥,to,mɶy,noun,3
paciencia,es,/paθjenθja/,ɶbømbɶ,patience,忍耐,argwöhntest,de,/ˈʔaɾkvøntɛst/,ɶbømœbb,suspicion test,疑いテスト,to,bøm,noun,3
kesabaran,id,/kəsabaran/,əɶɶɶm,patience,忍耐,selänjatko,fi,/ˈselænˌjɑtko/,øæmɑbo,backwider,バックワイダー,,,noun,4
piedsigno,eo,/piedsigno/,yøbybo,footprint,フットプリント,viestiä,fi,/ˈviestiæ/,yøbyæ,communicate,伝える,to,øby,verb,3
フットプリント,ja,/ɸɯtːopɯɾiɴto/,ubouymo,Footprint,フットプリント,pulvorsukero,eo,/pulvorsukero/,ubouøo,powder sugar,粉砂糖,to,bou,noun,5
peluru,id,/pəluru/,əuu,bullet,銃弾,förälskad,sv,/fœr'ɛlːskad/,œmœœ,in love,恋愛中,,,noun,3
カートリッジ,ja,/kaːtoɾidʑːi/,ɶoybby,cartridge,カートリッジ,tartoriță,ro,/tartoritsə/,ɶoybə,tartor,タルトル,to,oyb,noun,4
löggjafinn,is,/lœɣcavɪn/,œɶʏm,legislature,議会,いられないくらい,ja,/iɾaɾenaikɯɾai/,øyu,I can't help,いられないくらい,,,noun,3
المشرع,ar,/aːlmuʃarriʕ/,ɶbuɶyb,Legislator,議員,masturbasi,id,/masturbasi/,ɶbuɶy,masturbation,オナニー,to,buɶy,noun,4
hématome,fr,/ematom/,øɶom,hematoma,血腫,penaron,es,/penaɾon/,øɶom,They punished,彼らは罰した,to,ɶom,verb,3
