word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
引っ張る,ja,/çipːaɾɯ/,ybɶu,pull,引っ張る,kicau,id,/kitʃau/,ybɶu,Chirping,チャーピング,to,bɶu,verb,3
面包,zh-cn,/mjɛn˥˩ pɑʊ˥˥/,mœmɑʊ,bread,パン,bronzi,eo,/bronzi/,omɶo,bronzi,ブロンジ,,,noun,3
ổ bánh mì,vi,/o˧˩˨ ban˩˧ mi˦˨/,oɶmy,Bread,パン,volantín,es,/bolanˈtin/,oɶmym,Volantin,ヴォランティン,to,ɶmy,noun,3
akcelo,eo,/akt͡selo/,ɶbbøo,acceleration,加速度,nachdrehtet,de,/ˈnaxˌdɾetət/,ɶbbøəb,re -turned,戻ってきた,to,bbø,verb,3
augmenter,fr,/ogmɑ̃te/,obɑø,increase,増加,otsake,fi,/ˈotsɑke/,obɑø,heading,見出し,to,bɑø,verb,3
재미있는,ko,/t͡ɕɛ̝miinnɯn/,bœyymum,funny,面白い,pointillisme,fr,/pwɛ̃tijism/,bœyybm,pointillism,ポイントリズム,to,œyy,noun,3
konekto,eo,/konekto/,oøbo,Connection,繋がり,colecto,es,/kolekto/,oøbo,Collection,コレクション,to,øbo,noun,3
繋がり,ja,/tsɯnagaɾi/,buɶɶy,Connection,繋がり,glutamato,eo,/glutamato/,buɶɶo,glutamate,グルタミン酸,to,uɶɶ,verb,4
difficile,fr,/difisil/,yyyb,hard,難しい,لإشمئزاز,ar,/liiʃmiʔzaːz/,yyybɶb,To be disgusting,嫌なこと,to,yyb,adjective,3
erfiður,is,/ɛrvɪðʏr/,œʏʏ,difficult,難しい,得るところがある,ja,/ɯɾɯtokoɾogaaɾɯ/,ouɶɶm,There is a place to get,得るところがある,,,adjective,3
complicat,ro,/komplikat/,ombyɶb,complicated,複雑,홈키다,ko,/ɸʷo̞mkçida̠/,ombyɶ,Go home,家に帰れ,to,mbyɶ,verb,3
棘手,zh-cn,/tɕi˧˥ ʂoʊ˨˩˦/,byoʊ,Tricky,トリッキー,gielow,en,/ˈdʒiɫoʊ/,byoʊ,gielow,ギロー,to,yoʊ,verb,3
difícil,es,/diˈfiθil/,yyyb,hard,難しい,siminic,ro,/siminik/,yyyb,Simin,シミン,to,yyb,adjective,3
自殺,ja,/dʑisatsɯ/,byɶbu,suicide,自殺,trisagios,es,/tɾisaxjos/,byɶbob,Trishas,トリシャ,to,yɶb,noun,3
الانتحار,ar,/aːlintiħaːr/,ɶymyɶ,Suicide,自殺,laringito,eo,/laringito/,ɶymyo,laryngite,ラリンガイト,to,ymy,noun,4
フリーク,ja,/ɸɯɾiːkɯ/,uyu,Freak,フリーク,寒心,zh-cn,/xan˧˥ ɕɪn˥˥/,ɑmuɔ,Chill,チル,,,noun,3
kummajainen,fi,/ˈkummɑˌjɑinen/,umɑɑyøm,freak,,álversandstæðingum,is,/aulvɛr̥santstajðiŋkʏm/,øybyymʏm,opponents,対戦相手,,,noun,4
怪物,zh-cn,/kuaɪ˥˩ u˥˩/,uɶʏu,monster,モンスター,skuno,eo,/skuno/,bøɶø,schooner,スクーナー,,,verb,3
dificultate,ro,/difikultate/,yyubɶø,difficulty,困難,ミリスチン酸,ja,/miɾisɯtɕiɴsaɴ/,yyubymɶm,Millistic acid,ミリスチン酸,to,yub,noun,5
ハードル,ja,/haːdoɾɯ/,ɶou,hurdle,ハードル,panca,id,/pantʃa/,əyyb,five,五,,,noun,3
rintangan,id,/rintaŋan/,ymɶɶm,obstacle,障害,إنحنى,ar,/inħanaː/,ymɶɶ,Bend over,腰をかがめる,to,mɶɶ,verb,3
traverser,fr,/tʁavɛʁse/,bɶœbø,to cross,横切ること,장애틀,ko,/t͡ɕa̠ŋɛ̝tʰɯɭ/,bɶœbu,Blast,爆発,to,ɶœb,verb,3
menyeberang,id,/məɲəbəraŋ/,əəəɶm,cross,クロス,ressemela,fr,/ʁəsəməla/,əəəɶ,resitmela,resitmela,to,əəɶ,verb,4
الاعتراض,ar,/aːliʕtiraːdˤ/,ɶybyɶb,Objection,異議,partizipiert,de,/paɾtitsiˈpiːɾt/,ɶybyyb,participation,参加,to,yby,verb,4
ドーナツ,ja,/doːnatsɯ/,oɶbu,donut,ドーナツ,Polarflug,de,/ˈpoːlaɾfluk/,oɶbub,Polar flight,極飛行,to,ɶbu,noun,3
proximity,en,/pɹɑkˈsɪməti/,bɑbʏəy,proximity,近接,Praxisbezug,de,/ˈpɾɑːksɪsbetsuk/,bɑbʏbøbub,Practical relevance,実用的な関連性,to,ɑbʏ,noun,4
proximidad,es,/pɾoksimiðað/,bobyyɶb,proximity,近接,gnostikismo,eo,/gnostikismo/,bobyybo,Gnosticism,グノーシス主義,to,obyy,noun,4
proximitate,ro,/proksimitate/,bobyyɶø,proximity,近接,포실거리다,ko,/pʰo̞ɕʰiɭɡʌ̹ɾida̠/,bobyɔyɶ,Flutter,フラッター,to,oby,verb,5
cameo,en,/ˈkæmiˌoʊ/,æyoʊ,cameo,カメオ,illanvietto,fi,/ˈillɑnˌvietto/,yøøbæ,social,社交,,,noun,3
カメオ,ja,/kameo/,ɶøo,cameo,カメオ,chú họ,vi,/cu˩˧ hɔ˨ˀ˩ʔ/,ɔmmuə,cousin,いとこ,,,noun,3
camee,ro,/kamee/,ɶøø,cameo,カメオ,무덤,ko,/mudʌ̹m/,buɔbu,tomb,墓,,,noun,3
بيت,ar,/bajjata/,ɶɶɶ,a house,家,fyllo,sv,/f'ʏlːʊ/,œbbœbʊ,drunk,酔っ払い,,,noun,3
vetoo,eo,/vetoo/,øoo,veto,拒否,واباهي,ar,/waʔubaːhiː/,yɶbɶb,And my father,そして私の父,,,noun,3
amuzat,ro,/amuzat/,ɶuɶb,amused,面白い,asurad,es,/asuɾað/,ɶuɶb,Asurad,アスラド,to,uɶb,verb,3
amusé,fr,/amyze/,ɶyø,amused,面白い,inflyttning,sv,/²'ɪnːflʏtːnɪŋ/,bʊœmʏb,Moving in,移動,,,verb,3
