word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
paviaani,fi,/ˈpɑviˌɑɑni/,ɑyɑɑy,baboon,ヒヒ,amüsantem,de,/ʔɑmyˈzɑntəm/,ɑyɑməm,amusing,面白い,to,yɑ,noun,4
mejorar,es,/mexoɾaɾ/,øoɶ,to improve,改善する,embaumas,fr,/ɑ̃boma/,ɑoɶ,hiring,雇用,kyaku,oɶ,verb,3
erweitern,de,/ʔɛɐ̯ˈvaɪ̯tɐn/,œɐɶʏɐm,extend,拡張する,décapsulais,fr,/dekapsylɛ/,œbɶɶb,Délélais,デレライ,,,verb,3
parantaa,fi,/ˈpɑrɑntɑɑ/,ɑɑmɑɑ,improve,向上,argumentant,fr,/aʁgymɑ̃tɑ̃/,ɶbyɑɑ,arguing,議論,kyaku,ɑɑ,verb,4
améliorer,fr,/ameljɔʁe/,ɶøbɔø,to improve,改善する,cá chết vì mồi,vi,/ka˩˧ cet˦˥ ji˦˨ moj˦˨/,ɶøbyo,bait,餌,to,øb,verb,4
formula,en,/ˈfɔɹmjəɫə/,ɔməə,formula,方式,表示式,zh-cn,/pjɑʊ˨˩˦ ʂɚ˥˩ ʂɚ˥˩/,bɑʊəə,Represent,代表する,kyaku,əə,noun,3
fervora,eo,/fervora/,øoɶ,eager,熱心,삼무오다,ko,/sʰa̠mmuo̞da̠/,bɶmuoɶ,Triple,トリプル,kyaku,oɶ,adjective,3
متحمس,ar,/mutaħammis/,uɶɶmyb,Enthusiastic,熱狂的,anagliptic,ro,/anaɡliptik/,ɶɶbybyb,anagliptic,anagliptic,kyaku,yb,adjective,4
ミレニアム,ja,/miɾeniamɯ/,yøyɶu,Millennium,ミレニアム,Mógilsá,is,/mouːcɪlsauː/,ouʏbɶu,Mogilsá,モギルサ,kyaku,ɶu,noun,4
millennium,en,/məˈɫɛniəm/,əœyəm,millennium,ミレニアム,încercăm,ro,/ɨntʃerkəm/,ʉmbøəm,we try,試してみます,kyaku,əm,noun,3
millénaire,fr,/milenɛʁ/,yøœb,millennium,ミレニアム,황토색,ko,/ɸwa̠ŋtʰo̞sʰɛ̝k̚/,ɶmbobœb,Ocher color,黄土色,kyaku,œb,noun,3
baterio,eo,/baterio/,ɶøyo,battery,バッテリー,bí ba bí bô,vi,/bi˩˧ ba˧˥ bi˩˧ bo˧˥/,yɶyo,BACKGROUND,バックグラウンド,kyaku,yo,noun,4
battery,en,/ˈbætɝi/,æəy,battery,バッテリー,garderie,fr,/gaʁdəʁi/,ɶbəy,nursery,保育園,kyaku,əy,noun,3
baterai,id,/batərai/,ɶəɶy,battery,バッテリー,zaquizamí,es,/θakiθaˈmi/,ɶyɶy,Zaquizamí,ザキザミ,kyaku,ɶy,noun,4
Batterie,de,/batɐ̯iː/jə/,ɶɐyə,battery,バッテリー,au prix de,fr,/opʁidə/,obyə,at the price of,の価格で,kyaku,yə,noun,3
tumpukan,id,/tumpukan/,umuɶm,pile,パイル,tuntuinen,fi,/ˈtuntuinen/,umuyøm,feel,感じられる,to,mu,verb,3
grămadă,ro,/ɡrəmadə/,bəɶə,heap,ヒープ,pronounces,en,/pɹəˈnaʊnsɪz/,bəɶʊmʏb,pronounces,発音します,to,əɶ,noun,3
Behinderung,de,/bəˈhɪnˌdɐ̯ʊŋ/,əʏmɐʊm,disability,障害,血吸虫,zh-cn,/ɕɥœ˥˩ ɕi˥˥ ʈʂʰʊŋ˧˥/,bœyʊm,Blood -absorbing,血液吸収,kyaku,ʊm,noun,3
impediment,en,/ˌɪmˈpɛdəmənt/,ʏmœəəmb,impediment,障害,Gedankengangs,de,/gədaˈŋkɛŋaŋs/,əɶmœɶmb,Train of train,電車の列車,kyaku,mb,noun,4
halangan,id,/halaŋan/,ɶɶɶm,obstacle,障害,barbara,eo,/barbara/,ɶɶɶ,Barbara,バーバラ,to,ɶɶ,noun,3
障碍,zh-cn,/ʈʂɑŋ˥˩ aɪ˥˩/,ɑmɶʏ,obstacle,障害,smíðaði,is,/smiːðaðɪ/,byɶʏ,construction,工事,kyaku,ɶʏ,noun,3
diadeemi,fi,/ˈdiɑˌdeemi/,yɑøøy,diadem,王冠,deveni,ro,/deveni/,øøy,become,なる,kyaku,øy,verb,3
diadem,en,/ˈdaɪəˌdɛm/,ɶʏəœm,diadem,王冠,nhẻm nhèm nhem,vi,/ɲɛm˧˩˨ ɲɛm˦˨ ɲɛm˧˥/,œmœmœm,nagging,しつこい,kyaku,œm,verb,3
diversidad,es,/diβeɾsiðað/,yøyɶb,diversity,多様性,기계공학,ko,/kiɡje̞ɡo̞ŋɦa̠k̚/,ybøomɶb,Mechanical engineering,機械工学,kyaku,ɶb,noun,4
تنوع,ar,/tanawwaʕa/,ɶɶɶɶ,diversity,多様性,agarrafa,es,/aɣarafa/,ɶɶɶɶ,grab,掴む,to,ɶɶɶ,noun,4
다양성,ko,/ta̠ja̠ŋsʰʌ̹ŋ/,ɶɶmbɔm,Diversity,多様性,فاندم,ar,/faʔandam/,ɶɶmɶm,Regret,後悔,to,ɶm,noun,3
diversitate,ro,/diversitate/,yøyɶø,diversity,多様性,miséricordieux,fr,/mizeʁikɔʁdjø/,yøyɔbbø,merciful,慈悲深い,to,øy,adjective,5
多様性,ja,/tajoɯsei/,ɶouøy,Diversity,多様性,사반세기,ko,/sʰa̠ba̠nsʰe̞ɡi/,bɶɶmbøy,Saban century,サバン世紀,kyaku,øy,noun,4
diversity,en,/daɪˈvɝsɪti/,ɶʏəʏy,diversity,多様性,Schmeichelei,de,/ʃmaɪ̯çəˈlaɪ̯/,ɶʏəɶʏ,flattery,世辞,to,ʏə,noun,4
领带,zh-cn,/lɪŋ˨˩˦ taɪ˥˩/,ʏmɶʏ,tie,ネクタイ,environs,en,/ɪnˈvaɪɹənz/,ʏmɶʏəmb,environs,環境,to,mɶʏ,noun,3
ネクタイ,ja,/nekɯtai/,øuɶy,tie,ネクタイ,Hexerei,de,/hɛksəˈʁai/,œbəɶy,witchcraft,魔術,kyaku,ɶy,noun,4
hablador,es,/aβlaðoɾ/,ɶbɶo,talkative,おしゃべり,轧花机,zh-cn,/ja˥˩ xwa˥˥ tɕi˥˥/,ɶbɶby,Blooming machine,ブルーミングマシン,to,bɶ,noun,3
kellua,fi,/ˈkelluɑ/,øbuɑ,float,浮く,déclouera,fr,/dekluəʁa/,øbuəɶ,will be faded,色あせます,to,bu,verb,3
kukolo,eo,/kukolo/,uoo,cuckoo,カッコウ,rastrojó,es,/rastɾoˈxo/,ɶbboo,stubble,無精ひげ,kyaku,oo,verb,3
カッコウ,ja,/kakːoɯ/,ɶbou,Cuckoo,カッコウ,丫头,zh-cn,/ja˥˥ tʰoʊ˧/,ɶboʊ,Girl,女の子,to,bo,noun,3
lögfræðingur,is,/lœxfraiðiŋkʏr/,œbbɶyymʏ,lawyer,法律家,Metzgerladen,de,/ˈmɛtsgɛɾlɑdən/,œbbœɑəm,Butcher shop,精肉店,to,bb,noun,4
변호사,ko,/pjʌ̹nβo̞sʰa̠/,bɔmobɶ,lawyer,法律家,jonbenet's,en,/ˈdʒɔnbəˈneɪs/,bɔməøʏb,jonbenet's,Jonbenet's,to,ɔm,noun,3
avocat,ro,/avokat/,ɶoɶb,lawyer,法律家,mismunað,is,/mɪːsmʏnað/,ʏbʏɶb,difference,違い,kyaku,ɶb,noun,3
pengacara,id,/pəŋatʃara/,əɶbɶɶ,lawyer,法律家,enflautara,es,/emflautaɾa/,ømbɶuɶɶ,Flalute,フラート,kyaku,ɶɶ,noun,4
lakimies,fi,/ˈlɑkimies/,ɑyyøb,lawyer,法律家,amanet,ro,/amanet/,ɶɶøb,pawn,ポーン,kyaku,øb,noun,3
extracto,es,/ekstɾakto/,øbbbɶbo,extract,エキス,exaktes,de,/ˈʔeːksˌʔaktəs/,øbbɶbəb,precisely,正確に,to,bb,adjective,3
