word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
الإرهاب,ar,/aːlʔirhaːb/,ɶbyɶb,Terrorism,テロ,Marzipan,de,/maɾtsiˈpan/,ɶbyɶm,marzipan,マジパン,to,byɶ,noun,3
terrorism,en,/ˈtɛɹɝˌɪzəm/,œəʏəm,terrorism,テロ,평리원,ko,/pʰjʌ̹ŋniwʌ̹n/,bɔmyɔm,Plain,プレーン,,,noun,3
terrorismi,fi,/ˈterroˌrismi/,øoyby,terrorism,テロ,terroristas,es,/teroɾistas/,øoybɶb,Terrorists,テロリスト,to,oyb,noun,4
Terrorismus,de,/tɛɾɾoˈɾɪsmʊs/,œoʏbʊb,terrorism,テロ,Kamĉatko,eo,/kamt͡ʃatko/,oøøo,Kamchatka,カムチャッカ,,,noun,4
نزل,ar,/nazala/,ɶɶɶ,download,ダウンロード,substanțe,ro,/supstantse/,ubbɶmbø,substance,物質,,,noun,3
Herberge,de,/heːɐ̯bəˈɾgə/,øɐəə,hostel,ホステル,㮈,zh-cn,/naɪ˥˩/,uəmbʏmbœm,Bleak,暗い,,,noun,3
Turquía,es,/tuˈɾkia/,uyɶ,Turkey,七面鳥,lăcată,ro,/ləkatə/,əɶə,lock,ロック,,,noun,3
inflación,es,/imflaˈθjon/,ymbɶbom,inflation,インフレーション,Indiana,fr,/indjana/,ymbɶɶ,Indiana,インディアナ,to,mbɶ,noun,3
inflasi,id,/inflasi/,ymbɶy,inflation,インフレーション,Indiana,fr,/indjana/,ymbɶɶ,Indiana,インディアナ,to,mbɶ,noun,3
inflation,fr,/ɛ̃flasjɔ̃/,œbɶbɔ,inflation,インフレーション,대화재,ko,/tɛ̝βwa̠d͡ʑɛ̝/,œbɶbœ,Conflict,対立,to,bɶb,noun,3
inflaatio,fi,/ˈinflɑɑˌtio/,ymbɑɑyo,inflation,インフレーション,云霄飞车,zh-cn,/yn˧˥ ɕjɑʊ˥˥ feɪ˥˥ ʈʂʰɤ˥˥/,ymbɑʊøʏo,roller coaster,ジェットコースター,to,mbɑ,noun,4
費やす,ja,/tsɯijasɯ/,buyɶu,spend,費やす,frutillar,es,/fɾutiʎaɾ/,buyɶ,frutillar,Frutillar,to,uyɶ,verb,3
أنفق,ar,/ʔanfaqa/,ɶmɶɶ,Spend,費やす,nantarán,es,/nantaˈɾan/,ɶmɶɶm,Nantarán,ナンタラン,to,mɶɶ,verb,3
viettää,fi,/ˈviettææ/,yøbææ,spend,費やす,tónleikahaldi,is,/tʰounleikahaltɪ/,bɶœʏ,concert,コンサート,,,verb,3
elspezi,eo,/elspezi/,øbbøy,to spend,費やす,descleștat,ro,/deskleʃtat/,øbbøɶb,unclasp,外す,to,bbø,verb,3
تجاهل,ar,/tadʒaːhala/,ɶbɶɶɶ,discard,破棄,나팔나팔,ko,/na̠pʰa̠ɭɭa̠pʰa̠ɭ/,ɶbɶɶbɶ,Trumpet,トランペット,to,bɶɶ,noun,4
kolahtaa,fi,/ˈkolɑhtɑɑ/,oɑɑɑ,bump,バンプ,traquée,fr,/tʁake/,ybəɑøb,hunted,狩り,,,verb,4
espesor,es,/espesoɾ/,øbøo,thickness,厚さ,hết veo,vi,/het˦˥ jeo˧˥/,øbøo,all,全て,to,bøo,noun,3
厚さ,ja,/atsɯsa/,ɶbuɶ,thickness,厚さ,kalmuka,eo,/kalmuka/,ɶbuɶ,Kalmuka,カルムカ,to,buɶ,noun,3
épaisseur,fr,/epɛsœʁ/,øœœb,thickness,厚さ,Löwenherz,de,/ˈløːvɛnɛɾts/,øœœbb,Lion Heart,ライオンハート,to,œœb,noun,3
imperméable,fr,/ɛ̃pɛʁmeabl/,œœbøɶbb,raincoat,レインコート,撃沈,ja,/gekitɕiɴ/,øybym,Sinking,撃沈,,,noun,3
レインコート,ja,/ɾeiɴkoːto/,øymoo,Raincoat,レインコート,reimporté,es,/reimpoˈɾte/,øymoø,I reimported,私は再輸入しました,to,ymo,noun,3
グローブ,ja,/gɯɾoːbɯ/,uou,Glove,グローブ,răsuci,ro,/rəsutʃi/,əuby,twist,ねじれ,,,noun,3
belukar,id,/bəlukar/,əuɶ,shrub,低木,codée,fr,/kɔde/,ybøø,coded,コード化されています,,,verb,3
dumbravă,ro,/dumbravə/,umbɶə,copse,copse,lumbradas,es,/lumbɾaðas/,umbɶɶb,lumbradas,lumbradas,to,mbɶ,adjective,3
statuso,eo,/statuso/,bɶuo,Status,状態,chapuzo,es,/tʃapuθo/,bɶuo,Fruit,,to,ɶuo,noun,3
地位,zh-cn,/ti˥˩ weɪ˥˩/,yøʏ,status,状態,mengangkup,id,/məŋaŋkup/,əɶmub,Cup,カップ,,,noun,3
famulo,eo,/famulo/,ɶuo,Celebrity,有名人,valakka,fi,/ˈvɑlɑkkɑ/,ɑɑbɑ,gelding,去勢,,,noun,3
Berühmtheit,de,/bəɾymtəiːt/,əyməyb,celebrity,有名人,la-nina,en,/ɫəˈninjə/,əymə,la-nina,ラニナ,to,ymə,noun,3
celebritate,ro,/tʃelebritate/,bøøbyɶø,celebrity,有名人,precediéremos,es,/pɾeθeˈðjeɾemos/,bøøbøøob,We will preceded,先行します,to,øøb,verb,5
celebrity,en,/səˈɫɛbɹɪti/,əœbʏy,celebrity,有名人,belästigtem,de,/bəˈlɛstɪktəm/,əœbʏbəm,molest,痴漢,to,œbʏ,noun,4
päivänvalo,fi,/ˈpæivænˌvɑlo/,æyæmɑo,daylight,明け,申告書,ja,/ɕiɴkokɯɕo/,ymouo,Declaration form,申告書,,,noun,4
curgere,ro,/kurdʒere/,ubøø,flow,フロー,bujétér,id,/budʒeter/,ubøø,Bujétér,Bujétér,to,bøø,noun,3
brennisteinn,is,/prɛnɪstɛjtn̥/,bœʏbœbm,sulphur,硫黄,credithrift,en,/ˌkɹɛdɪˈθɹɪft/,bœʏbʏbb,credithrift,クレジットリフト,to,œʏb,noun,3
penjahat,id,/pəndʒahat/,əmbɶɶb,criminal,犯罪的,conspire,en,/kənˈspaɪɝ/,əmbɶʏə,conspire,共謀,to,mbɶ,verb,3
無法者,ja,/mɯhoɯɕa/,uouɶ,Unwilling,無法者,úrbóta,is,/urpouta/,uouɶ,correction,修正,to,ouɶ,noun,3
خندق,ar,/xandaqa/,ɶmɶɶ,trench,溝,zampabais,es,/θampaβais/,ɶmɶɶyb,Zampabais,ザンパバイ,to,mɶɶ,noun,3
エポキシ,ja,/epokiɕi/,øoyy,Epoxy,エポキシ,heroicidad,es,/eɾoiθiðað/,øoyyɶb,heroicity,ヒロシティ,to,oyy,noun,4
タクシー,ja,/takɯɕiː/,ɶuy,taxi,タクシー,bougonneriez,fr,/bugɔnəʁje/,ɶybɔ,would buckle,バックルします,,,noun,3
モンスター,ja,/moɴsɯtaː/,omuɶ,monster,モンスター,chân chữ bát,vi,/cɤ̆ŋ˧˥ cɯ˧˩˨ bak˦˥/,omuɶb,bowl foot,ボウルフット,to,muɶ,noun,3
