word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
dividendo,eo,/dividendo/,yyømo,dividend,配当,のほほんと,ja,/nohohoɴto/,ooomo,Really,のほほんと,kyaku,mo,verb,4
dividend,en,/ˈdɪvɪˌdɛnd/,ʏʏœmb,dividend,配当,فسنمح,ar,/fasanamħ/,ɶɶɶmb,We will allow,許可します,kyaku,mb,verb,3
Dividende,de,/ˈdiːvidɛndə/,yyœmə,dividend,配当,luminescent,fr,/lyminɛsɑ̃/,yyœɑ,luminescent,発光,to,yœ,noun,4
obositor,ro,/obositor/,ooyo,tiring,疲れる,homonyymi,fi,/ˈhomoˌnyymi/,ooyyy,homonymous,同名,to,oy,adjective,4
melelahkan,id,/mələlahkan/,əəɶɶm,exhausting,疲れる,فبالطفحان,ar,/fabiaːltˤafħaːn/,ɶyɶbbɶbɶm,With a compassionate,思いやりのある,kyaku,ɶm,adjective,4
þráhyggja,is,/θrauːhɪca/,bɶuʏɶ,obsession,執着,杂货店,zh-cn,/tsa˧˥ xuɔ˥˩ tjɛn˥˩/,bɶuɔbœm,grocery store,食料品店,to,ɶu,noun,3
هوس,ar,/haʊisa/,ɶʊyɶ,Obsession,執着,hátíðar,is,/hauːtiðar/,ɶuyɶ,celebration,お祝い,kyaku,yɶ,noun,3
Besessenheit,de,/bəˈzɛsn̩haɪ̯t/,əœbmɶʏb,obsession,執着,porterages,en,/ˈpɔɹtɝɪdʒɪz/,ɔəʏbʏb,porterages,ポーターは,kyaku,ʏb,noun,3
pakkomielle,fi,/ˈpɑkkoˌmielle/,ɑboyøbø,obsession,執着,anservice,eo,/anservit͡se/,ɶmøybø,anservice,anservice,kyaku,bø,noun,4
nágranni,is,/nauːkranɪ/,ɶubɶʏ,neighbor,近所の人,偌来,zh-cn,/ʐuɔ˥˩ laɪ˧˥/,uɔɶʏ,Coming,到来,kyaku,ɶʏ,noun,3
tottelevainen,fi,/ˈtotteleˌvɑinen/,obøøɑyøm,obedient,従順,胸白貂,ja,/mɯnadʑiɾoteɴ/,uɶbyoøm,Thoracic porch,胸白貂,kyaku,øm,adjective,5
収穫,ja,/ɕɯɯkakɯ/,uuɶu,harvest,収穫,cantaloup,fr,/kɑ̃talu/,ɑɶu,cantaloupe,マスクメロン,kyaku,ɶu,noun,3
récolter,fr,/ʁekɔlte/,øɔbø,to harvest,収穫するため,învețe,ro,/ɨnvetse/,ʉmøbø,Learn,学び,kyaku,bø,verb,3
cosecha,es,/kosetʃa/,oøbɶ,harvest,収穫,străluceau,ro,/strəlutʃ̩aw/,bbəubɶ,shone,輝いています,kyaku,bɶ,verb,3
disclaimer,en,/dɪˈskɫeɪmɝ/,ʏbbøʏə,disclaimer,免責事項,vitsmunum,is,/vɪtsmʏnʏm/,ʏbbʏʏm,intellect,知性,to,bb,noun,3
fyrirvari,is,/fɪːrɪrvaːrɪ/,ʏʏɶʏ,notice,知らせ,Schweinerei,de,/ʃvaɪ̯nəˈʀaɪ̯/,ɶʏəɶʏ,mess,混乱,kyaku,ɶʏ,noun,4
cânepă,ro,/kɨnepə/,ʉøə,hemp,麻,Schlafräume,de,/ˈʃlafɾɔømə/,ɶbɔøə,Bedrooms,寝室,kyaku,øə,noun,3
