word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
androide,es,/andɾoiðe/,ɶmboyø,android,アンドロイド,samprófun,is,/sampʰrouʏn/,ɶmbouʏm,check,小切手,to,mbo,verb,3
dispersion,fr,/dispɛʁsjɔ̃/,ybœbbɔ,dispersion,分散,líkneski,is,/lihknɛscɪ/,ybœbʏ,image,画像,to,bœb,noun,3
مبعثر,ar,/mubaʕθar/,uɶbɶ,Scattered,散らばっている,구라파,ko,/kuɾa̠pʰa̠/,uɶbɶ,Gurapa,グルパ,to,ɶbɶ,noun,3
säilyttää,fi,/ˈsæilyttææ/,æyybææ,retain,保持,konservema,eo,/konservema/,omøøɶ,conservative,保守的,,,verb,4
مزود,ar,/muzawwid/,uɶyb,Provider,プロバイダー,dualisme,id,/dualismə/,uɶybə,dualism,二元論,to,ɶyb,noun,3
provider,en,/pɹəˈvaɪdɝ/,bəɶʏə,provider,プロバイダー,debérmelas,es,/deˈβeɾmelas/,øbbøɶyb,Due to me,私のせいです,,,noun,3
pemberi,id,/pəmbəri/,əməy,giver,贈与者,仁至义尽,zh-cn,/ʐən˧˥ ʈʂɚ˥˩ i˥˩ tɕɪn˥˩/,əməybʏm,Ren Zhiyi,レン・ジーイ,to,məy,noun,3
kaareva,fi,/ˈkɑɑrevɑ/,ɑɑøɑ,curved,湾曲,durang,en,/dɝˈæŋ/,œmʊʏm,durang,デュラン,,,noun,3
kebijaksanaan,id,/kəbidʒaʔsanaʔan/,əybɶbɶɶɶm,wisdom,知恵,despotic,ro,/despotik/,ɶmyøuɶybɶb,despotic,専制,,,noun,6
智慧,zh-cn,/ʈʂɚ˥˩ xweɪ˥˩/,əbøʏ,wisdom,知恵,mcrae,en,/məˈkɹeɪ/,əbøʏ,mcrae,mcrae,to,bøʏ,noun,3
analfabetismo,es,/analfaβetizmo/,ɶɶbɶøybo,illiteracy,非識字,하박하박하다,ko,/ha̠ba̠kʰa̠ba̠kʰa̠da̠/,ɶɶbɶɶbɶɶ,Sample,サンプル,to,ɶbɶ,noun,6
非識字,ja,/çiɕikidʑi/,yyyby,Non -literacy,非識字,minimisions,fr,/minimizjɔ̃/,yyybɔ,minimizations,最小化,to,yyb,noun,4
Analphabetentum,de,/ˈʔanˌʔalfɑbətəntuːm/,ɶmɶbɑəəmum,illiteracy,非識字,fantasmagorio,eo,/fantasmagorio/,ɶmɶbɶoyo,Fantasmagorio,ファンタゴリオ,to,mɶb,noun,6
analphabétisme,fr,/analfabetism/,ɶɶbɶøybm,illiteracy,非識字,anaplastie,ro,/anaplastije/,ɶɶbɶbyø,anaplastic,未分類,to,ɶbɶ,noun,5
illiteracy,en,/ˌɪˈɫɪtɝəsi/,ʏʏəəy,illiteracy,非識字,فيتقالل,ar,/feɪataqaːlil/,ɶɶyɶ,It decreases,減少します,,,noun,4
analfabeteco,eo,/analfabetet͡so/,ɶɶbɶøøbo,illiteracy,非識字,하박하박하다,ko,/ha̠ba̠kʰa̠ba̠kʰa̠da̠/,ɶɶbɶɶbɶɶ,Sample,サンプル,to,ɶbɶ,noun,6
قيد,ar,/qajjada/,ɶɶɶ,Restriction,制限,祓,zh-cn,/fu˧˥/,ɶmɑʊ,cleanse,清める,,,verb,3
encadenar,es,/eŋkaðenaɾ/,ømɶøɶ,chain,鎖,enfalejo,eo,/enfaleio/,ømɶøyo,Falling,落下,to,mɶø,verb,4
kahlata,fi,/ˈkɑhlɑtɑ/,ɑɑɑ,wade,ウェイド,짯짯,ko,/t͡ɕ͈a̠t̚t͡ɕ͈a̠t̚/,ɶbymbum,Kyat,kyat,,,verb,3
电子邮件,zh-cn,/tjɛn˥˩ tsɯ˨˩˦ joʊ˧˥ tɕjɛn˥˩/,bœmbuoʊbbœm,e-mail,Eメール,생산기간,ko,/sʰɛ̝ŋsʰa̠nɡiɡa̠n/,bœmbɶmyɶm,Production period,生産期間,to,œmb,noun,4
divisa,es,/diβisa/,yyɶ,badge,バッジ,hyötyajoneuvo,fi,/ˈhyøtyˌɑjoˌneuvo/,uubɑɑ,commercial vehicle,商用車,,,verb,3
valută,ro,/valutə/,ɶuə,currency,通貨,队,zh-cn,/tweɪ˥˩/,bbœmboʊbby,team,チーム,,,verb,3
gjaldmiðill,is,/caltmɪðɪtl̥/,ɶbbʏʏbb,currency,通貨,nachdrücktest,de,/ˈnaxˌdɾʏktɛst/,ɶbbʏbœbb,subsequent press test,後続のプレステスト,to,bbʏ,noun,3
活性化,ja,/kasːeika/,ɶbøyɶ,activation,活性化,athlétismes,fr,/atletism/,ɶbøybm,athletism,アスレチズム,to,bøy,noun,3
aktivoida,fi,/ˈɑktiˌvoidɑ/,ɑbyoyɑ,activate,活性化,tognino,en,/ˌtɑɡˈninoʊ/,ɑbyoʊ,tognino,トグニノ,to,byo,verb,4
kiinteä,fi,/ˈkiinteæ/,yymøæ,fixed,修繕,siringe,es,/siɾiŋxe/,yymø,Siringe,SIRINGE,to,ymø,adjective,3
integral,en,/ˈɪnəɡɹəɫ/,ʏəbə,integral,積分,一厢情愿,zh-cn,/i˥˩ ɕjɑŋ˥˥ tɕʰɪŋ˧˥ ɥœn˥˩/,mɑʊɑʊ,Wishful thinking,希望的思考,,,adjective,3
arvioija,fi,/ˈɑrviˌoijɑ/,ɑyoyɑ,valuer,鑑定人,Tonrundfunks,de,/ˈtɔnɾʊntfʊŋks/,əuyœməm,Tonrundfunks,Tonrundfunks,,,noun,4
蹄,ja,/çizɯme/,yuø,hoof,蹄,zustürzest,de,/ˈtsuːˌʃtʏɾtsɛst/,buʏbœbb,stabbing,刺す,,,noun,3
kavio,fi,/ˈkɑvio/,ɑyo,hoof,蹄,kanarischem,de,/ˈkɑːnɑɾɪʃəm/,bɶøœməb,Canarian,カナリアン,,,adjective,3
titular,es,/titulaɾ/,yuɶ,headline,見出し,仲,zh-cn,/ʈʂʊŋ˥˩/,bbœmbøʏ,Be in the middle,真ん中にいる,,,noun,3
otsikko,fi,/ˈotsikko/,obybo,title,題名,postiĉo,eo,/postit͡ʃo/,obybo,Postcho,PostCho,to,bybo,noun,3
Überschrift,de,/ˈʔyːbɛɾstsɾɪft/,yœbbbʏbb,headline,見出し,기대치,ko,/kidɛ̝t͡ɕʰi/,yœbby,Anticipation,期待,to,œbb,noun,3
العنوان,ar,/aːlʕunwaːn/,ɶbumɶm,the address,住所・アドレス,ascundă,ro,/askundə/,ɶbumə,hide,隠れる,to,bum,noun,3
درابزين,ar,/daraːbziːn/,ɶɶbym,Handrail,手すり,amaicii,ro,/amajtʃij/,ɶɶby,Amicii,amicii,to,ɶby,noun,3
safrano,eo,/safrano/,ɶbɶo,saffron,サフラン,valsator,ro,/valsator/,ɶbɶo,waltzer,ワルツァー,to,bɶo,noun,3
sahrami,fi,/ˈsɑhrɑmi/,ɑɑy,saffron,サフラン,sétra,id,/setra/,əəɶb,Sétra,セトラ,,,noun,3
サフラン,ja,/saɸɯɾaɴ/,ɶuɶm,saffron,サフラン,Ármannsson,is,/aurmansɔːn/,ɶuɶmɔm,Armannsson,アーマンソン,to,uɶm,noun,3
زعفران,ar,/zaʕfaraːn/,ɶbɶɶm,saffron,サフラン,xáp lá cà,vi,/sap˦˥ la˩˧ ka˦˨/,ɶbɶɶ,Cabinet,戸棚,to,bɶɶ,noun,3
palanca,es,/palaŋka/,ɶɶmɶ,lever,レバー,فنمعس,ar,/fanamʕas/,ɶɶmɶb,We sleep,私達（僕達）は寝る,to,ɶmɶ,verb,3
lyftistöng,is,/lɪftɪstœiŋk/,ʏbʏbœymb,lever,レバー,wierzbicki,en,/vɪɹzˈbɪtski/,ʏbʏbby,wierzbicki,wierzbicki,to,bʏb,noun,3
التنقيح,ar,/aːltanqiːħ/,ɶbɶmyb,Revision,リビジョン,abwandert,de,/ˈʔapˌvandɛɾt/,ɶbɶmœb,hidden,隠れた,to,bɶm,verb,3
retouching,en,/ɹiˈtətʃɪŋ/,yəbʏm,retouching,レタッチ,sabla horloĝo,eo,/sabla horlod͡ʒo/,øbɶmby,sandy clock,砂浜,to,,verb,3
retoque,es,/retoke/,øoø,retouch,レタッチ,útlendingurinn,is,/uːtlɛntiŋkʏrɪn/,ɔœmʏm,foreigner,外国人,,,noun,3
