word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
furðulega,is,/fʏrðʏlɛɣa/,ʏʏœɶ,surprisingly,驚くべきことに,buchanans,en,/bjuˈkænənz/,ʏməɔʏmʏm,buchanans,ブキャナン,,,adjective,4
奇怪,zh-cn,/tɕʰi˧˥ kuaɪ˥˩/,bbyuɶʏ,strangeness,奇妙さ,scribouillarde,fr,/skʁibujaʁd/,bbyuɶbb,scribbling,落書き,to,byuɶ,verb,3
extraño,es,/ekstɾaɲo/,øbbbɶo,weird,変,éksprésif,id,/eʔspresif/,øbbbøyb,expressive,表現力豊か,to,bbb,adjective,3
laituri,fi,/ˈlɑituri/,ɑyuy,pier,橋脚,嘱咐交办,zh-cn,/ʈʂu˨˩˦ fu˥˩ tɕjɑʊ˥˥ pan˥˩/,ʊmøʏ,Instruction,命令,,,noun,3
残る,ja,/nokoɾɯ/,oou,Remain,残る,quản ngại,vi,/waŋ˧˩˨ ŋaj˨ˀ˩ʔ/,bɶmuə,Handby,ハンドバイ,,,verb,3
prodigar,es,/pɾoðiɣaɾ/,boyɶ,lavish,豪華な,clôturasse,fr,/klotyʁas/,boyɶb,clôturasse,,to,oyɶ,verb,3
generos,ro,/dʒeneros/,bøøob,generous,優しい,ĝemelo,eo,/d͡ʒemelo/,bøøo,twin,ツイン,to,øøo,adjective,3
saksofono,eo,/saksofono/,ɶbooo,saxophone,サックス,hoạ vô đơn chí,vi,/hwa˨ˀ˩ʔ jo˧˥ dɤŋ˧˥ ci˩˧/,ɶboomy,Painting,ペインティング,to,boo,noun,4
saxófón,is,/saksɔfoun/,ɶbɔoum,saxopophone,サクソポフォン,patronaux,fr,/patʁɔno/,ɶbɔo,employers,雇用主,to,bɔo,noun,3
Saxophon,de,/zɑksɔfoːn/,ɑbɔom,saxophone,サックス,Cun Pheo,vi,/kuŋ͡m˧˥ feo˧˥/,ummøo,Cun Pheo,Cun Pheo,to,,noun,3
saxophone,fr,/saksɔfɔn/,ɶbɔɔm,saxophone,サックス,가설법,ko,/ka̠sʰʌ̹ɭbʌ̹p̚/,ɶbɔɔb,Hypothesis,仮説,to,bɔɔ,noun,3
saxofon,ro,/saksofon/,ɶboom,saxophone,サックス,Farbfotos,de,/ˈfaɾpfotos/,ɶboob,Color photos,カラー写真,to,boo,noun,3
saxofón,es,/saksoˈfon/,ɶboom,saxophone,サックス,alcoolat,ro,/alkoolat/,ɶbooɶb,alcoholate,アルコール酸,to,boo,verb,3
saksofon,id,/saʔsofon/,ɶboom,saxophone,サックス,알코올성,ko,/a̠ɭkʰo̞o̞ɭsʰʌ̹ŋ/,ɶboobɔm,Alcoholicism,アルコール主義,to,boo,noun,3
가장자리,ko,/ka̠d͡ʑa̠ŋd͡ʑa̠ɾi/,ɶbɶmbɶy,edge,縁,Machtanwendung,de,/ˈmaxtanvɛndʊŋ/,ɶbɶmœmʊm,Power application,パワーアプリケーション,to,bɶm,noun,4
ブリンク,ja,/bɯɾiɴkɯ/,uymu,Brink,ブリンク,kuninkuus,fi,/ˈkuninkuus/,uymuub,kingship,王権,to,ymu,noun,3
huấn luyện viên,vi,/hwɤ̆ŋ˩˧ lwiəŋ˨ˀ˩ʔ jiəŋ˧˥/,ombyəmbyəm,trainer,トレーナー,bonstila,eo,/bonstila/,ombyɶ,a good style,良いスタイル,to,mby,noun,3
pelatih,id,/pəlatih/,əɶy,trainer,トレーナー,descorreasteis,es,/deskoreasteis/,ɶɶø,You forsaked,あなたは見捨てられました,,,noun,3
valmentaja,fi,/ˈvɑlmenˌtɑjɑ/,ɑbømɑɑ,coach,コーチ,vật thể,vi,/jɤ̆k˨ˀ˩ʔ tʰe˧˩˨/,uəmbɶmymo,object,物体,,,noun,4
merokok,id,/mərokoʔ/,əoob,smoke,煙,도네쯔크,ko,/to̞ne̞t͡ɕ͈ɯkxɯ/,bybbubbbub,Tonetzk,tonetzk,to,,verb,3
orkesteri,fi,/ˈorkesˌteri/,oøbøy,orchestra,オーケストラ,コケッティシュ,ja,/koketːeiɕɯ/,oøbøyu,Kokeetish,コケッティシュ,to,øbøy,noun,4
Orchester,de,/ˈʔɔɾxɛstɐ̯/,ɔœbɐ,orchestra,オーケストラ,dubhi,en,/ˈdubi/,ɑʏmøʏ,dubai,ドバイ,,,noun,3
orquesta,es,/oɾkesta/,oøbɶ,orchestra,オーケストラ,ドレッサー,ja,/doɾesːaː/,oøbɶ,dresser,ドレッサー,to,øbɶ,noun,3
항공기,ko,/ha̠ŋɡo̞ŋɡi/,ɶmomy,aircraft,航空機,板門店,ja,/haɴmoɴteɴ/,ɶmomøm,Barn store,板門店,to,mom,noun,3
aeronave,ro,/aeronave/,ɶøoɶø,AIRCRAFT,航空機,掛け小屋,ja,/kakegoja/,ɶøoɶ,Hut,掛け小屋,to,øoɶ,noun,4
航空機,ja,/koɯkɯɯki/,ouuuy,aircraft,航空機,joulu-ukko,fi,/ˈjouluukko/,ouuubo,Christmas,クリスマス,to,uuu,noun,3
ilma-alus,fi,/ˈilmɑɑlus/,ybɑɑub,aircraft,航空機,biljana,en,/biɫˈdʒɑˌnɑ/,ybɑɑ,biljana,ビルジャナ,to,bɑɑ,noun,3
暗い,ja,/kɯɾai/,uɶy,dark,暗い,蝔,zh-cn,/tɕjɛ˥˥/,bɶøʏ,Bleak,暗い,,,adjective,3
グループ,ja,/gɯɾɯːpɯ/,uuu,group,グループ,kirkonrakentaja,fi,/ˈkirkonrɑˌkentɑjɑ/,øɑɑ,church builder,教会ビルダー,,,noun,3
n'importe quoi,fr,/nɛ̃pɔʁtkwa/,œɔbbbɶ,anything,なんでも,chè móc câu,vi,/cɛ˦˨ mɔk͡p˦˥ kɤ̆w˧˥/,œɔbbo,tea hook tea,ティーフックティー,to,ɔbb,noun,3
