word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
soldado,es,/soldaðo/,obɶo,soldier,兵隊,Wohllauten,de,/ˈvollaotən/,obɶoəm,Well -being,まあ - ビーイング,to,bɶo,noun,3
tentara,id,/təntara/,əmɶɶ,soldier,兵隊,Gautason,is,/kœitasɔːn/,œyɶɔm,Gautason,ガウタソン,,,noun,3
细胞,zh-cn,/ɕi˥˩ pɑʊ˥˥/,yɑʊ,cell,細胞,接受国,ja,/setsɯdʑɯkokɯ/,buuøbu,Country of contact,接受国,,,noun,3
celulă,ro,/tʃelulə/,bøuə,cell,細胞,thuế trước bạ,vi,/tʰwe˩˧ ʈɯək˦˥ ba˨ˀ˩ʔ/,bøuəbɶb,registration tax,登録税,to,øuə,noun,3
célula,es,/ˈθelula/,øuɶ,cell,細胞,lietekerros,fi,/ˈlieteˌkerros/,øyø,sludge layer,スラッジ層,,,noun,3
orientat,ro,/orientat/,oyømɶb,targeted,ターゲット,折り線,ja,/oɾiseɴ/,oyøm,Folded line,折り線,to,yøm,verb,3
与える,ja,/ataeɾɯ/,ɶɶøu,give,与える,牵连,zh-cn,/tɕʰjɛn˥˥ ljɛn˧˥/,ubɑʊby,Implicate,関与します,,,verb,3
hugsanlegt,is,/hʏksanlɛxt/,ʏbɶmœbb,potential,潜在的な,wirksamste,de,/ˈvɪɾkzamstə/,ʏbɶmbə,most effective,最も効果的な,to,bɶm,adjective,3
邮票,zh-cn,/joʊ˧˥ pʰjɑʊ˥˩/,oʊbɑʊ,,スタンプ,solchaga,en,/soʊɫˈtʃɑɡə/,oʊbɑə,solchaga,ソルカガ,to,ʊbɑ,noun,3
estampilla,es,/estampiʎa/,øbɶmyɶ,stamp,スタンプ,rectangular,ro,/rektanɡular/,øbɶmuɶ,rectangular,長方形,to,bɶm,noun,4
スタンプ,ja,/sɯtaɴpɯ/,uɶmu,stamp,スタンプ,أورلاندو,ar,/ʔuːrlaːnduː/,uɶmu,Orlando,オーランド,to,ɶmu,noun,3
cadangan,id,/tʃadaŋan/,bɶɶɶm,reserve,予約,cravatasse,fr,/kʁavatas/,bɶɶɶb,spinning,紡糸,to,ɶɶɶ,verb,3
menyapu,id,/məɲapu/,əɶu,sweep,掃く,atrophieraient,fr,/atʁɔfjəʁɛ/,ɔbybɶb,atrophy,萎縮,,,verb,3
咆哮,zh-cn,/pʰɑʊ˧˥ ɕjɑʊ˥˩/,bɑʊbɑʊ,roar,ro音,nathania,en,/nəˈθæniə/,ʏuʏ,nathania,ナサニア,,,noun,3
تشابك,ar,/taʃaːbaka/,ɶɶɶɶ,tangle,もつれ,awawarna,id,/awawarna/,ɶɶɶɶ,Awawarna,アワワルナ,to,ɶɶɶ,noun,4
sotkea,fi,/ˈsotkeɑ/,obøɑ,mess,混乱,Wohlbehagen,de,/ˈvolbeɑgən/,obøɑəm,Well -being,まあ - ビーイング,to,bøɑ,noun,3
التعاضد,ar,/aːltaʕaːdˤud/,ɶbɶɶbub,Solidarity,連帯,lách ca lách cách,vi,/lak˦˥ ka˧˥ lak˦˥ kak˦˥/,ɶbɶɶbɶb,spleen,脾臓,to,bɶɶb,noun,4
