request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
鵬程,ja,noun,/hoɯtei/,ouøy,long cruise,abjuréis,es,noun,/aβxuˈɾeis/,ɶuøy,Abjurés.
寂寞,zh-cn,noun,/tɕi˥˩ mɔ˥˩/,ynɔ,lonely,Ziegenbock,de,noun,/ˈtsiːɡŋ̩ˌbɔk/,ynɔ,Goat
Sonne,de,noun,/ˈzɔnə/,ɔnə,Sun,awkwardness,en,noun,/ˈɔkwɝdnəs/,ɔnə,awkwardness
散文,zh-cn,noun,/san˨˩˦ uən˧˥/,ɶnuən,prose,abberufen,de,noun,/ʔapbəˈɾuːfən/,ɶəuən,recall
散文,ja,noun,/saɴbɯɴ/,ɶnun,prose,antum,ro,noun,/antum/,ɶnun,Antum
ドナー,ja,noun,/donaː/,onɶ,donor,blonda,eo,noun,/blonda/,onɶ,Blonde
penyumbang,id,noun,/pəɲumbaŋ/,ənunɶn,contributor,乐而忘返,zh-cn,noun,/lɤ˥˩ aɻ˧˥ wɑŋ˥˩ fan˨˩˦/,oɶɒnɶn,Be happy
donor,en,noun,/ˈdoʊnɝ/,oʊn,donor,侧重,zh-cn,noun,/tsʰɤ˥˩ ʈʂʊŋ˥˩/,oʊn,Focus
尖塔,ja,noun,/seɴtoɯ/,ønou,Spire,고모부,ko,noun,/ko̞mo̞bu/,onou,Uncle
첨탑,ko,noun,/t͡ɕʰʌ̹mtʰa̠p̚/,ɔnɶ,spire,Boxmarkt,de,noun,/ˈbɔksmaɾkt/,ɔnɶ,Boxmark
糞便,ja,noun,/ɸɯɴbeɴ/,unøn,feces,굉굉,ko,noun,/kø̞ŋɡø̞ŋ/,ønøn,Awesome
kotoran,id,noun,/kotoran/,ooɶn,dirt,absorbant,ro,verb,/apsorbant/,ɶoɶn,absorbing
대변,ko,noun,/tɛ̝bjʌ̹n/,œɔn,credit,airborne,en,adjective,/ˈɛɹˌbɔɹn/,œɔn,airborne
仲良く,ja,noun,/nakajokɯ/,nɶɶou,Get along well,군사교육,ko,adjective,/kunsʰa̠ɡjojuk̚/,unɶou,Military education
ドイリー,ja,noun,/doiɾiː/,oyy,doily,고깃깃,ko,noun,/ko̞ɡit̚k͈it̚/,oyy,Gun
アミール,ja,noun,/amiːɾɯ/,ɶnyu,Amicle,bandicoot,en,noun,/ˈbændiˌkut/,ænyu,bandicoot
moped,en,noun,/ˈmoʊpɛd/,noʊœ,moped,纽约,zh-cn,adjective,/njoʊ˨˩˦ ɥœ˥˥/,noʊœ,new York
モペット,ja,noun,/mopetːo/,noøo,Mopet,가로세로,ko,noun,/ka̠ɾo̞sʰe̞ɾo̞/,ɶoøo,Landscape
嘲弄,zh-cn,noun,/ʈʂʰɑʊ˧˥ nʊŋ˥˩/,ɒʊnʊn,Ridicule,Abdankung,de,noun,/ˈʔapdaŋkʊŋ/,ɶɶnʊn,abdication
Moped,de,noun,/ˈmoːpet/,noø,moped,のっけ,ja,noun,/nokːe/,noø,Dash
모자,ko,noun,/mo̞d͡ʑa̠/,noɶ,hat,ノア,ja,noun,/noa/,noɶ,Noah
übernachten,de,noun,/ˌʔyːbɐˈnaxtn̩/,yɐnɶn,stay,一元酸,zh-cn,adjective,/i˥˩ ɥœn˧˥ swan˥˥/,yœnɶn,Ametic acid
采取行动,zh-cn,noun,/tsʰaɪ˨˩˦ tɕʰy˨˩˦ ɕɪŋ˧˥ tʊŋ˥˩/,ɶʏyʏnʊn,Take action,Abbruchbedingung,de,noun,/ˈʔapˌbrʊxbedɪŋʊŋ/,ɶʊøʏnʊn,Demolition condition
neniam,eo,,/neniam/,nønyɶn,never,abanican,es,noun,/aβanikan/,ɶɶnyɶn,Abanican.
노란,ko,noun,/no̞ɾa̠n/,noɶn,yellow,夹克衫,zh-cn,noun,/tɕja˥˥ kʰɤ˥˩ ʂan˥˥/,ɶoɶn,jacket
握り,ja,noun,/nigiɾi/,nyyy,grip,不遗余力,zh-cn,adjective,/pu˥˩ i˧˥ y˧˥ li˥˩/,uyyy,spare no effort
斑点,ja,noun,/haɴteɴ/,ɶnøn,Spots,amblen,es,noun,/amblen/,ɶnøn,Amblen.
斑点,zh-cn,noun,/pan˥˥ tjɛn˨˩˦/,ɶnœn,spot,abmessen,de,noun,/ˈʔapmɛsn̩/,ɶnœn,measure
bintik,id,noun,/bintiʔ/,yny,spots,biniș,ro,noun,/biniʃ/,yny,Binis
チャーム,ja,noun,/tɕaːmɯ/,ɶnu,charm,가무,ko,noun,/ka̠mu/,ɶnu,Duty
魅力,zh-cn,noun,/meɪ˥˩ li˥˩/,nøʏy,charm,Heuristik,de,adjective,/ˈhɔøɾɪstik/,ɔøʏy,Heuristic
Charme,de,noun,/ˈçaɾmə/,ɶnə,charm,ambek,id,noun,/ambəʔ/,ɶnə,Amk
pesona,id,noun,/pəsona/,əonɶ,charm,가로막,ko,noun,/ka̠ɾo̞ma̠k̚/,ɶonɶ,Horoscope
매력,ko,noun,/mɛ̝ɾjʌ̹k̚/,nœɔ,Charm,Messkopf,de,verb,/ˈmɛsskɔpf/,nœɔ,Measuring head
座位,zh-cn,noun,/tsuɔ˥˩ weɪ˥˩/,uɔøʏ,seat,fürsorgerisch,de,verb,/ˈfʏɾzɔɾgeɾɪʃ/,ʏɔøʏ,caring
プリオン,ja,noun,/pɯɾioɴ/,uyon,Prion,abscisión,es,noun,/aβsθiˈsjon/,ɶyon,abscission
骨折り,ja,noun,/honeoɾi/,onøoy,Bone,météorit,id,noun,/meteorit/,nøøoy,Météit
domba,id,noun,/domba/,onɶ,sheep,blonda,eo,noun,/blonda/,onɶ,Blonde
羊,ja,noun,/çitsɯdʑi/,yuy,sheep,기웃이,ko,noun,/kiuɕʰi/,yuy,Snob
lösen,de,noun,/ˈløːzən/,øən,to solve,cedăm,ro,noun,/tʃedəm/,øən,yield
memecahkan,id,noun,/məmətʃahkan/,nənəɶɶn,solve,传单炸弹,zh-cn,noun,/ʈʂʰwan˧˥ tan˥˥ ʈʂa˥˩ tan˥˩/,ɶnɶnɶɶn,Flyer bomb
恩恵,ja,noun,/oɴkei/,onøy,benefit,amegi,eo,noun,/amegi/,ɶnøy,AMEGI
洞穴,zh-cn,noun,/tʊŋ˥˩ ɕɥœ˧˥/,ʊnœ,cave,fournet,en,noun,/fʊɹˈnɛt/,ʊnœ,fournet
和らげる,ja,noun,/jaɰᵝaɾageɾɯ/,ɶɶɶøu,relieve,acerateriu,ro,noun,/atʃeraterju/,ɶøɶøu,aceraterium
mencuci,id,noun,/məntʃutʃi/,nənuy,wash,alamoudi,en,noun,/ˌæɫɑˈmudi/,æɒnuy,alamoudi
ミルク,ja,noun,/miɾɯkɯ/,nyuu,milk,叽里咕噜,zh-cn,adjective,/tɕi˥˥ li˧ ku˥˥ lu˥˥/,yyuu,Gabble
회전,ko,noun,/hø̞d͡ʑʌ̹n/,øɔn,rotation,Beton,de,noun,/beˈtɔŋ/,øɔn,concrete
旋转,zh-cn,noun,/ɕɥœn˧˥ ʈʂwan˨˩˦/,œnɶn,Rotate,Osman,eo,noun,/osman/,onɶn,Osman
berputar,id,noun,/bərputar/,əuɶ,Spinning,căciular,ro,noun,/kətʃ̩ular/,əuɶ,capper
wirbeln,de,noun,/ˈvɪɾbɛln/,ʏœn,swirl,befriend,en,noun,/bɪˈfɹɛnd/,ʏœn,befriend
麒麟,zh-cn,noun,/tɕʰi˧˥ lɪn˧˥/,yʏn,Unicorn,Diebin,de,noun,/ˈdiːbɪn/,yʏn,thief
キリン,ja,noun,/kiɾiɴ/,yyn,Giraffe,bikin,id,verb,/bikin/,yyn,make
menghibur,id,noun,/məŋhibur/,nənyu,entertain,magnitud,es,noun,/maɣnituð/,nɶnyu,magnitude
amuse,en,noun,/əmˈjuz/,ənu,amuse,bănuț,ro,verb,/bənuts/,ənu,farthing
amuzi,eo,noun,/amuzi/,ɶnuy,to entertain,amurgit,ro,verb,/amurdʒit/,ɶnuy,shed
