request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
이른,ko,,/iɾɯn/,yun,early,resumed,en,verb,/ɹiˈzumd/,yun,resumed
dini,id,,/dini/,yny,early,きんき,ja,noun,/kiɴki/,yny,Kinky
早く,ja,,/hajakɯ/,ɶɶu,quickly,aguazul,es,noun,/aɣwaθul/,ɶɶu,Aguazul
toran,en,noun,/tɔˈɹɑn/,ɔɒn,toran,播放,zh-cn,verb,/pɔ˥˥ fɑŋ˥˩/,ɔɒn,Play
mendaftar,id,noun,/məndaftar/,nənɶɶ,Register,abanaba,es,noun,/aβanaβa/,ɶɶnɶɶ,cave
夕方,ja,noun,/jɯɯgata/,uuɶɶ,evening,胡子拉碴,zh-cn,adjective,/xu˧˥ tsɯ˧ la˥˥ ʈʂʰa˥˥/,uuɶɶ,Japanese
挑选,zh-cn,noun,/tʰjɑʊ˥˥ ɕɥœn˨˩˦/,ɒʊœn,Choose,beaubien,en,noun,/boʊbˈjɛn/,oʊœn,beaubien
kesenangan,id,noun,/kəsənaŋan/,əənɶnɶn,enjoyment,antiformant,ro,noun,/antiformant/,ɶnyonɶn,Antiformant
抱歉,zh-cn,noun,/pɑʊ˥˩ tɕʰjɛn˥˩/,ɒʊœn,Sorry,beaubien,en,noun,/boʊbˈjɛn/,oʊœn,beaubien
자네,ko,noun,/t͡ɕa̠ne̞/,ɶnø,You,Akne,de,noun,/ˈʔakne/,ɶnø,
mixup,en,noun,/ˈmɪksəp/,nʏə,mixup,Knickses,de,verb,/ˈknɪkzəs/,nʏə,Cracking
混合,zh-cn,noun,/xuən˥˩ xɤ˧˥/,uəno,mixing,Abendbrot,de,noun,/ˈaːbəntˌbʁoːt/,ɶəno,dinner
verwechseln,de,noun,/fɛːɐ̯ˈvɛksɛln/,œɐœœn,confound,优缺点,zh-cn,adjective,/joʊ˥˥ tɕʰɥœ˥˥ tjɛn˨˩˦/,oʊœœn,Favorable point
유산,ko,noun,/jusʰa̠n/,uɶn,Legacy,blutarm,de,adjective,/ˈbluːtˌʔaɾm/,uɶn,anemic
資産,ja,noun,/ɕisaɴ/,yɶn,Asset,Bilanz,de,noun,/ˈbiːlants/,yɶn,Balance
robin,en,noun,/ˈɹɑbən/,ɒən,robin,Ahlen,de,noun,/ˈʔɑlən/,ɒən,Blow
Robin,de,noun,/ˈɾoːbɪn/,oʏn,Robin,克星,zh-cn,noun,/kʰɤ˥˩ ɕɪŋ˥˥/,oʏn,Gratitude
ロビン,ja,noun,/ɾobiɴ/,oyn,Robin,社群,zh-cn,noun,/ʂɤ˥˩ tɕʰyn˧˥/,oyn,Community
근원,ko,noun,/kɯnwʌ̹n/,unɔn,Source,Ansporn,de,verb,/ˈʔanˌʃpɔɾn/,ɶnɔn,Spur
겁쟁이,ko,noun,/kʌ̹p̚t͡ɕ͈ɛ̝ŋi/,ɔœny,Coward,aplenty,en,noun,/əˈpɫɛnti/,əœny,aplenty
포옹,ko,noun,/pʰo̞o̞ŋ/,oon,hug,ＴＲＯＮ,ja,noun,/toɾoɴ/,oon,Tron
抱怨,zh-cn,noun,/pɑʊ˥˩ ɥœn˥˩/,ɒʊœn,complain,abbuchend,de,verb,/ˈʔapˌbʊxɛnt/,ɶʊœn,departing
ケルン,ja,noun,/keɾɯɴ/,øun,Cologne,betún,es,noun,/beˈtun/,øun,bitumen
速い,ja,noun,/hajai/,ɶɶy,fast,Ablassbrief,de,noun,/ˈʔapˌlaszbriːf/,ɶɶy,Discharge letter
一つ,ja,noun,/çitotsɯ/,you,One,birouri,ro,noun,/birourʲ/,you,office
하노이,ko,noun,/ha̠no̞i/,ɶnoy,Hanoi,い文字,ja,noun,/imodʑi/,ynoy,Character
ハノイ,ja,noun,/hanoi/,ɶnoy,Hanoi,간곡히,ko,noun,/ka̠nɡo̞kçi/,ɶnoy,Gaze
汚染,ja,noun,/oseɴ/,oøn,pollution,boem,ro,noun,/boem/,oøn,bohemian
