request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
言葉,ja,noun,/ketoba/,øoɶ,word,drésoar,id,noun,/dresoar/,øoɶ,Drésoar
ドイリー,ja,noun,/doiɾiː/,oyy,doily,고깃깃,ko,noun,/ko̞ɡit̚k͈it̚/,oyy,Gun
揺り動く,ja,noun,/jɯɾiɯgokɯ/,uyuou,Swing,노글노글,ko,noun,/no̞ɡɯɭɭo̞ɡɯɭ/,nouou,Neogel
변색,ko,noun,/pjʌ̹nsʰɛ̝k̚/,ɔnœ,discoloration,allnet,en,noun,/ˈɔɫˌnɛt/,ɔnœ,allnet
运动,zh-cn,noun,/yn˥˩ tʊŋ˥˩/,ynʊn,movement,changchun,en,noun,/ˈtʃɑŋˈtʃʊn/,ɒnʊn,changchun
スポーツ,ja,noun,/sɯpoːtsɯ/,uou,Sports,극소수,ko,adjective,/kɯks͈o̞sʰu/,uou,Minimum number
스포츠,ko,noun,/sʰɯpʰo̞t͡ɕʰɯ/,uou,sports,不得不,zh-cn,verb,/pu˥˩ tɤ˧˥ pu˥˩/,uou,have to
毛茸茸,zh-cn,noun,/mɑʊ˧˥ ʐʊŋ˧˥ ʐʊŋ˧˥/,nɒʊʊnʊn,hairy,Abbruchbedingung,de,noun,/ˈʔapˌbrʊxbedɪŋʊŋ/,ɶʊøʏnʊn,Demolition condition
모피,ko,noun,/mo̞pʰi/,noy,fur,modli,eo,noun,/modli/,noy,Modli
berbulu,id,noun,/bərbulu/,əuu,hairy,caluzu,en,noun,/kəˈɫuzu/,əuu,caluzu
mia,eo,noun,/mia/,nyɶ,my,ニーダ,ja,noun,/niːda/,nyɶ,Kneader
シルフ,ja,noun,/ɕiɾɯɸɯ/,yuu,Silver,一时疏忽,zh-cn,noun,/i˥˩ ʂɚ˧˥ ʂu˥˥ xu˥˥/,yuu,Moment of negligence
hazel,en,noun,/ˈheɪzəɫ/,øʏə,hazel,böige,de,noun,/ˈbøɪgə/,øʏə,greasy
ヘーゼル,ja,noun,/heːzeɾɯ/,øøu,Hazel,bebeluș,ro,noun,/bebeluʃ/,øøu,Baby
avelo,eo,noun,/avelo/,ɶøo,Avelo,aberró,es,noun,/aβeˈro/,ɶøo,Aberró
浮気,ja,noun,/ɯɰᵝaki/,uɶy,Flirt,구사리,ko,noun,/kusʰa̠ɾi/,uɶy,Gap
Bereich,de,noun,/bəˈʀaɪ̯ç/,əɶʏ,Area,abide,en,noun,/əˈbaɪd/,əɶʏ,abide
范围,zh-cn,noun,/fan˥˩ weɪ˧˥/,ɶnøʏ,range,abnötigst,de,noun,/ˈʔapˌnøːtɪkst/,ɶnøʏ,auf
