request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
抽烟,zh-cn,noun,/ʈʂʰoʊ˥˥ jɛn˥˥/,oʊœn,smokes,abbuchend,de,verb,/ˈʔapˌbʊxɛnt/,ɶʊœn,departing
연기,ko,noun,/jʌ̹nɡi/,ɔny,Acting,almy,en,noun,/ˈɔmi/,ɔny,almy
smoke,en,noun,/ˈsmoʊk/,noʊ,smoke,侔,zh-cn,noun,/moʊ˧˥/,noʊ,Bamboo
knallig,de,noun,/ˈknallɪç/,nɶʏ,poor,bergschneider,en,noun,/ˈbɝɡʃnaɪdɝ/,nɶʏ,bergschneider
耳鼻咽喉科,ja,noun,/dʑibiiɴkoɯka/,yyynouɶ,Ear of otolaryngology,monoclorurat,ro,noun,/monoklorurat/,nonoouɶ,monochloride
날개,ko,noun,/na̠ɭɡɛ̝/,nɶœ,wing,knabberst,de,noun,/ˈknabɛɾst/,nɶœ,navigate
suara,id,noun,/suara/,uɶɶ,sound,书法家,zh-cn,noun,/ʂu˥˥ fa˨˩˦ tɕja˥˥/,uɶɶ,Calligrant
争吵,zh-cn,noun,/ʈʂɤŋ˥˥ ʈʂʰɑʊ˨˩˦/,onɒʊ,quarrel,Dramaturg,de,noun,/ˈdɾɑːmɑtʊɾk/,ɒnɒʊ,Dramatur
perlengkapan,id,noun,/pərləŋkapan/,əənɶɶn,equipment,가공자산,ko,verb,/ka̠ɡo̞ŋd͡ʑa̠sʰa̠n/,ɶonɶɶn,Processed assets
usungan,id,noun,/usuŋan/,uunɶn,stretcher,adamant,ro,noun,/adamant/,ɶɶnɶn,adamant
Beginn,de,noun,/bəˈgɪnn/,əʏnn,Start,minturn,en,noun,/ˈmɪnˌtɝn/,nʏnn,minturn
아니야,ko,verb,/a̠nija̠/,ɶnyɶ,no,Admiral,de,adjective,/ʔatmiˈɾal/,ɶnyɶ,admiral
bukan,id,verb,/bukan/,uɶn,not,구간,ko,noun,/kuɡa̠n/,uɶn,section
isn't,en,verb,/ˈɪzən/,ʏən,isn't,Bildchen,de,adjective,/ˈbɪltçən/,ʏən,Pictorial
そうでない,ja,verb,/soɯdenai/,ouønɶy,Not,Chininfabrik,de,noun,/ˈçiːnɪnfabrik/,ynʏnɶy,Chininfabrik
ちゃんちゃん,ja,noun,/tɕaɴtɕaɴ/,ɶnɶn,Chan,Andrang,de,noun,/ˈʔanˌdɾaŋ/,ɶnɶn,Crowd
시장,ko,noun,/ɕʰid͡ʑa̠ŋ/,yɶn,market,bidan,id,noun,/bidan/,yɶn,midwife
노점,ko,noun,/no̞d͡ʑʌ̹m/,noɔn,dew point,ausformst,de,noun,/ˈʔaosˌfɔɾmst/,ɶoɔn,form
動物園,ja,noun,/doɯbɯtsɯeɴ/,ouuuøn,Zoo,acentúen,es,noun,/aθenˈtuen/,ɶønuøn,Accentuate
인간,ko,noun,/inɡa̠n/,ynɶn,human,aman,id,noun,/aman/,ɶnɶn,secure
부족하다,ko,noun,/pud͡ʑo̞kʰa̠da̠/,uoɶɶ,Lack,biodata,id,noun,/biodata/,yoɶɶ,Biodata
masuk,id,noun,/masuʔ/,nɶu,Entry,Nachhut,de,noun,/ˈnaːχuːt/,nɶu,Haul
inlet,en,noun,/ˈɪnˌɫɛt/,ʏnœ,inlet,bindest,de,noun,/ˈbɪndɛst/,ʏnœ,binding
Einlass,de,noun,/ˈʔaenˌlass/,ɶønɶ,inlet,agema,eo,noun,/agema/,ɶønɶ,Agema
aufmerksam,de,noun,/ˈaʊ̯fˌmɛʁkzaːm/,ɶʊnœɶn,attentive,가공배상,ko,verb,/ka̠ɡo̞ŋbɛ̝sʰa̠ŋ/,ɶonœɶn,Machining compensation
肉体,ja,noun,/nikɯtai/,nyuɶy,body,acapulláis,es,noun,/akapuˈʎais/,ɶɶuɶy,Acapullahis
räudig,de,noun,/ˈɾɔødɪç/,ɔøʏ,mangy,泊位,zh-cn,noun,/pɔ˧˥ weɪ˥˩/,ɔøʏ,berth
berkudis,id,noun,/bərkudis/,əuy,mangy,aboodi,en,noun,/əˈbudi/,əuy,aboodi
mangy,en,noun,/ˈmeɪndʒi/,nøʏny,mangy,上星期,zh-cn,adjective,/ʂɑŋ˥˩ ɕɪŋ˥˥ tɕʰi˥˥/,ɒnʏny,last week
Totenglocke,de,noun,/ˈtoːtɛŋlɔkə/,oœnɔə,Dead bell,aesthenopia,en,noun,/æsθəˈnɔpjə/,æənɔə,aesthenopia
종소리,ko,noun,/t͡ɕo̞ŋsʰo̞ɾi/,onoy,knell,agnostik,id,adjective,/agnostiʔ/,ɶnoy,Agnostic
Hecken,de,noun,/ˈhɛkən/,œən,Hedge,切诊,zh-cn,noun,/tɕʰjɛ˥˩ ʈʂən˨˩˦/,œən,Consultation
急上昇,ja,noun,/kjɯɯdʑoɯɕoɯ/,uuouou,Sudden rise,arnăuțoiu,ro,noun,/arnəutsoju/,ɶnəuou,Arnăuţoiu
meluruskan,id,noun,/məluruskan/,nəuuɶn,Straightening,一去不复返,zh-cn,noun,/i˧˥ tɕʰy˥˩ pu˧˥ fu˥˩ fan˨˩˦/,yyuuɶn,Go back
ausrichten,de,noun,/ˈʔaosˌɾɪçtən/,ɶoʏən,align,内人,zh-cn,noun,/neɪ˥˩ ʐən˧˥/,nøʏən,wife
align,en,noun,/əˈɫaɪn/,əɶʏn,align,儿化音,zh-cn,noun,/aɻ˧˥ xwa˥˩ ɪn˥˥/,ɶɶʏn,Parent
揃える,ja,noun,/soɾoeɾɯ/,ooøu,Align,apogeul,ro,noun,/apodʒeul/,ɶoøu,height
vicigi,eo,noun,/vit͡sigi/,yyy,align,bbc,en,noun,/ˌbibiˈsi/,yyy,bbc
männlich,de,noun,/ˈmɛnlɪç/,nœnʏ,male,accented,en,verb,/ˈæksɛntɪd/,æœnʏ,accented
minge,en,noun,/ˈmɪndʒ/,nʏn,minge,佞,zh-cn,noun,/nɪŋ˥˩/,nʏn,eloquent
diatur,id,verb,/diatur/,yɶu,regulated,blidaru,ro,noun,/blidaru/,yɶu,Blidaru
支配,ja,verb,/ɕihai/,yɶy,Rule,bibazic,ro,noun,/bibazik/,yɶy,diatomic
colas,en,noun,/ˈkoʊɫəs/,oʊə,colas,Produkte,de,noun,/ˈpɾoːdʊktə/,oʊə,Products
ナイアス,ja,noun,/naiasɯ/,nɶyɶu,Nius,乘虚而入,zh-cn,noun,/ʈʂʰɤŋ˧˥ ɕy˥˥ aɻ˧˥ ʐu˥˩/,onyɶu,Take advantage of
잡목림,ko,noun,/t͡ɕa̠mmo̞ŋnim/,ɶnnonnyn,copse,antisubmarine,en,noun,/ˌæntaɪˈsəbmɝˌin/,ænɶʏənyn,antisubmarine
belukar,id,noun,/bəlukar/,əuɶ,Betrol,behutsam,de,noun,/bəˈhuːtzaːl/,əuɶ,careful
inbox,en,noun,/ˈɪnˌbɑks/,ʏnɒ,inbox,Bitmap,de,noun,/ˈbɪtmɑp/,ʏnɒ,bitmap
受信箱,ja,noun,/dʑɯɕiɴbako/,uynɶo,inbox,alternator,id,noun,/altərnator/,ɶənɶo,Alternator
식당,ko,noun,/ɕʰik̚t͈a̠ŋ/,yɶn,Restaurant,一半,zh-cn,noun,/i˧˥ pan˥˩/,yɶn,half
饭店,zh-cn,noun,/fan˥˩ tjɛn˥˩/,ɶnœn,restaurant,airmen,en,noun,/ˈɛɹˌmɛn/,œnœn,airmen
diner,en,noun,/ˈdaɪnɝ/,ɶʏn,diner,abbringst,de,noun,/ˈʔapˌbrɪŋst/,ɶʏn,drag
Linko,eo,noun,/linko/,yno,Lynx,기묘,ko,noun,/kimjo/,yno,strangeness
リンゴ,ja,noun,/ɾiɴgo/,yno,Apple,bingo,eo,noun,/bingo/,yno,Bingo
居眠り,ja,noun,/inemɯɾi/,ynønuy,Sleeping,agroindustri,id,noun,/agroindustri/,ɶoynuy,agro industry
봉투,ko,noun,/po̞ŋtʰu/,onu,envelope,bonjur,ro,noun,/bonʒur/,onu,bonjour
秘境,ja,adjective,/çikjoɯ/,you,Unexplored,birouri,ro,noun,/birourʲ/,you,office
merebut,id,adjective,/mərəbut/,nəəu,Breaking,hullabaloo,en,noun,/ˌhəɫəbəˈɫu/,əəəu,hullabaloo
夺取,zh-cn,adjective,/tuɔ˧˥ tɕʰy˨˩˦/,uɔy,Capture,구석기,ko,noun,/kusʰʌ̹k̚k͈i/,uɔy,Cornerboard
退ける,ja,adjective,/ɕiɾizokeɾɯ/,yyoøu,repel,종교예술,ko,adjective,/t͡ɕo̞ŋɡjoje̞sʰuɭ/,onoøu,Religious Arts
スペード,ja,noun,/sɯpeːdo/,uøo,spade,buretos,ro,noun,/buretos/,uøo,spongy
fosilo,eo,noun,/fosilo/,oyo,Spade,bocitor,ro,noun,/botʃitor/,oyo,howler
Spaten,de,noun,/ˈʃpaːtən/,ɶən,spade,下沉,zh-cn,noun,/ɕja˥˩ ʈʂʰən˧˥/,ɶən,sink
viruso,eo,noun,/viruso/,yuo,virus,biciușor,ro,noun,/bitʃ̩uʃor/,yuo,Biciusor
ウイルス,ja,noun,/ɯiɾɯsɯ/,uyuu,Virus,가치르르,ko,noun,/ka̠t͡ɕʰiɾɯɾɯ/,ɶyuu,Value
바이러스,ko,noun,/pa̠iɾʌ̹sʰɯ/,ɶyɔu,virus,Papiervorschub,de,noun,/ˈpɑːpiːɾvɔɾʃup/,ɒyɔu,Paper feed
virus,en,noun,/ˈvaɪɹəs/,ɶʏə,virus,abbilde,de,noun,/ˈʔapˌbɪldə/,ɶʏə,depict
痴漢,ja,noun,/tɕikaɴ/,yɶn,Pervert,biban,ro,noun,/biban/,yɶn,perch
汚染,ja,noun,/oseɴ/,oøn,pollution,곱셈,ko,noun,/ko̞ps͈e̞m/,oøn,multiplication
gumpalan,id,noun,/gumpalan/,unɶɶn,Clump,いらか段,ja,noun,/iɾakadaɴ/,yɶɶɶn,Streak
割り込む,ja,noun,/ɰᵝaɾikomɯ/,ɶyonu,interrupt,amoniu,ro,noun,/amonju/,ɶnonu,ammonium
menyela,id,noun,/məɲəla/,nənəɶ,interrupt,astâmpăra,ro,noun,/astɨmpəra/,ɶʉnəɶ,appease
金钱,zh-cn,noun,/tɕɪn˥˥ tɕʰjɛn˧˥/,ʏnœn,money,가맹,ko,noun,/ka̠mɛ̝ŋ/,ɶnœn,Liberalism
罰金,ja,noun,/bakːiɴ/,ɶyn,fine,afín,es,adjective,/aˈfin/,ɶyn,related
젠장,ko,noun,/t͡ɕe̞nd͡ʑa̠ŋ/,ønɶn,Damn it,aman,ro,verb,/aman/,ɶnɶn,put off
naval,en,noun,/ˈneɪvəɫ/,nøʏə,naval,adelige,de,adjective,/ˈʔɑːdelɪgə/,ɒøʏə,noble
해군,ko,noun,/hɛ̝ɡun/,œun,Navy,Blässhuhn,de,noun,/ˈblɛssun/,œun,Chicken
海军,zh-cn,noun,/xaɪ˨˩˦ tɕyn˥˥/,ɶʏyn,navy,Disziplin,de,noun,/dɪst͡sɪplˈiːn/,ʏʏyn,discipline
Kenia,de,noun,/ˈkeːni̯a/,ønyɶ,Kenya,간지다,ko,verb,/ka̠nd͡ʑida̠/,ɶnyɶ,Go
케냐,ko,noun,/kʰe̞ɲja̠/,ønɶ,Kenya,benga,ro,noun,/benɡa/,ønɶ,bengali
ケニア,ja,noun,/kenia/,ønyɶ,Kenya,admira,es,noun,/aðmiɾa/,ɶnyɶ,admire
Kenjo,eo,noun,/kenjo/,øno,Kenya,Demo,de,noun,/ˈdeːmo/,øno,demo
ツイード,ja,noun,/tsɯiːdo/,uyo,tweed,不记得,zh-cn,verb,/pu˧˥ tɕi˥˩ tɤ˧˥/,uyo,do not remember
agrabla,eo,noun,/agrabla/,ɶɶɶ,nice,ababa,es,noun,/aβaβa/,ɶɶɶ,Ababa
笑顔,ja,noun,/egao/,øɶo,Smile,belaĵo,eo,adjective,/belaʒo/,øɶo,nice
アミド,ja,noun,/amido/,ɶnyo,Amide,Agnio,eo,noun,/agnio/,ɶnyo,Agnuno
tausend,de,noun,/ˈtaʊ̯zn̩t/,ɶʊn,thousand,'round,en,noun,/ˈɹaʊnd/,ɶʊn,'round
엉터리,ko,noun,/ʌ̹ŋtʰʌ̹ɾi/,ɔnɔy,nonsense,bankowski,en,noun,/bəŋˈkɔfski/,ənɔy,bankowski
unbemerkt,de,noun,/ʔʊnbəˈmɛɾkt/,ʊnənœ,unnoticed,antoinette,en,noun,/ˌæntwəˈnɛt/,ænənœ,antoinette
bersemangat,id,noun,/bərsəmaŋat/,əənɶnɶ,Anny,Ｆナンバー,ja,noun,/eɸɯnaɴbaː/,øunɶnɶ,F number
avida,eo,noun,/avida/,ɶyɶ,eager,abdica,es,noun,/aβðika/,ɶyɶ,abdication
eifrig,de,noun,/ˈaefɾɪç/,ɶøʏ,eager,下坠,zh-cn,noun,/ɕja˥˩ ʈʂweɪ˥˩/,ɶøʏ,Fall
근원,ko,noun,/kɯnwʌ̹n/,unɔn,Source,Ansporn,de,verb,/ˈʔanˌʃpɔɾn/,ɶnɔn,Spur
ニンフ,ja,noun,/niɴɸɯ/,nynu,nymph,azimut,id,noun,/azimut/,ɶynu,azimuth
