request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
union,en,noun,/ˈjunjən/,unən,union,丈人,zh-cn,noun,/ʈʂɑŋ˥˩ ʐən˧/,ɒnən,Bother
联盟,zh-cn,noun,/ljɛn˧˥ mɤŋ˧˥/,œnnon,alliance,いちゃもん,ja,noun,/itɕamoɴ/,yɶnon,Nakamon
Union,de,noun,/uˈni̯oːn/,unyon,union,amidon,ro,noun,/amidon/,ɶnyon,starch
連合,ja,noun,/ɾeɴgoɯ/,ønou,Union,고모부,ko,noun,/ko̞mo̞bu/,onou,Uncle
スポーツ,ja,noun,/sɯpoːtsɯ/,uou,Sports,不得不,zh-cn,verb,/pu˥˩ tɤ˧˥ pu˥˩/,uou,have to
运动,zh-cn,noun,/yn˥˩ tʊŋ˥˩/,ynʊn,movement,changchun,en,noun,/ˈtʃɑŋˈtʃʊn/,ɒnʊn,changchun
olahraga,id,noun,/olahraga/,oɶɶɶ,Sports,书法大家,zh-cn,noun,/ʂu˥˥ fa˨˩˦ ta˥˩ tɕja˥˥/,uɶɶɶ,Calligraphy
스포츠,ko,noun,/sʰɯpʰo̞t͡ɕʰɯ/,uou,sports,buhoiu,ro,noun,/buhoju/,uou,Buhoiu
瑪瑙,ja,noun,/menoɯ/,nønou,agate,drăgănoiu,ro,noun,/drəɡənoju/,əənou,Drăgănoiu
마노,ko,noun,/ma̠no̞/,nɶno,agate,bebandos,id,noun,/bəbandos/,əɶno,Bebandos
言葉,ja,noun,/ketoba/,øoɶ,word,bellota,es,noun,/beʎota/,øoɶ,acorn
멍청이,ko,noun,/mʌ̹ŋt͡ɕʰʌ̹ŋi/,nɔnɔny,dummy,annoncierst,de,noun,/ˈʔannɔnˈtsiːɾst/,ɶnnɔny,advertisement
파란,ko,noun,/pʰa̠ɾa̠n/,ɶɶn,blue,ああん,ja,noun,/aaɴ/,ɶɶn,Oar
유전자,ko,noun,/jud͡ʑʌ̹nd͡ʑa̠/,uɔnɶ,gene,davonrast,de,noun,/davɔnˈɾast/,ɶɔnɶ,bastard
基因,zh-cn,noun,/tɕi˥˥ ɪn˥˥/,yʏn,gene,beachem,en,noun,/ˈbikɪm/,yʏn,beachem
練習,ja,noun,/ɾeɴɕɯɯ/,ønuu,practice,amurgul,ro,noun,/amurɡul/,ɶnuu,twilight
マリー,ja,noun,/maɾiː/,nɶy,Marie,나귀,ko,noun,/na̠ɡɥi/,nɶy,ass
마리,ko,noun,/ma̠ɾi/,nɶy,Mari,madi,id,noun,/madi/,nɶy,Madi.
Marie,de,noun,/maˈʀiː/,nɶy,Marie,knali,eo,noun,/knali/,nɶy,knali
危险,zh-cn,noun,/weɪ˥˥ ɕjɛn˨˩˦/,øʏœn,Danger,a.m.,en,noun,/ˌeɪˈɛm/,øʏœn,a.m.
阿漕,ja,noun,/akogi/,ɶoy,Voucher,abolí,es,noun,/aβoˈli/,ɶoy,abolish
comfy,en,noun,/ˈkəmfi/,əny,comfy,人体,zh-cn,adjective,/ʐən˧˥ tʰi˨˩˦/,əny,human body
nyaman,id,noun,/ɲaman/,nɶnɶn,comfortable,一元酸,zh-cn,adjective,/i˥˩ ɥœn˧˥ swan˥˥/,yœnɶn,Ametic acid
bequem,de,noun,/bəˈkvuəm/,əuən,comfortable,主婚,zh-cn,noun,/ʈʂu˨˩˦ xuən˥˥/,uuən,Main marriage
ボーカル,ja,adjective,/boːkaɾɯ/,oɶu,vocal,boaru,ro,noun,/boaru/,oɶu,Boaru
vocal,en,adjective,/ˈvoʊkəɫ/,oʊə,vocal,Produkte,de,noun,/ˈpɾoːdʊktə/,oʊə,Products
囁く,ja,noun,/sasajakɯ/,ɶɶɶu,whisper,가타와쿠,ko,noun,/ka̠tʰa̠wa̠kʰu/,ɶɶɶu,Katawaku
난쟁이,ko,noun,/na̠nd͡ʑɛ̝ŋi/,nɶnœny,dwarf,Abwassertechnik,de,noun,/ˈʔapˌvaszɛɾtɛçnik/,ɶɶœœny,Wastewater technology
言葉,ja,noun,/ketoba/,øoɶ,word,drésoar,id,noun,/dresoar/,øoɶ,Drésoar
刻む,ja,noun,/kizamɯ/,yɶnu,Engrave,arșanu,ro,noun,/arʃanu/,ɶɶnu,arşanu
oxide,en,noun,/ˈɑkˌsaɪd/,ɒɶʏ,oxide,apathisch,de,adjective,/ˈʔɑːpatɪʃ/,ɒɶʏ,apathetic
산화물,ko,noun,/sʰa̠nβwa̠muɭ/,ɶnɶnu,oxide,Ausgangsbus,de,verb,/ˈʔaosˌgaŋsbus/,ɶoɶnu,Starting bus
酸化物,ja,noun,/saɴkabɯtsɯ/,ɶnɶuu,Oxide,挥洒自如,zh-cn,noun,/xweɪ˥˥ sa˨˩˦ tsɯ˥˩ ʐu˧˥/,øʏɶuu,Ease
Amsel,de,noun,/ˈamzəl/,ɶnə,blackbird,ambek,id,noun,/ambəʔ/,ɶnə,Amk
malsana,eo,noun,/malsana/,nɶɶnɶ,ill,alivanta,ro,adjective,/alivanta/,ɶyɶnɶ,alive
納屋,ja,noun,/naja/,nɶɶ,barn,나달,ko,noun,/na̠da̠ɭ/,nɶɶ,Me
lumbung,id,noun,/lumbuŋ/,unun,barn,afternoon,en,noun,/ˌæftɝˈnun/,ænun,afternoon
Scheunen,de,noun,/ˈʃɔønən/,ɔønən,Barn,aaronson,en,noun,/ˈɑɹənsən/,ɒənən,aaronson
소나무,ko,noun,/sʰo̞na̠mu/,onɶnu,Pine tree,alexandru,ro,noun,/aleksandru/,ɶøɶnu,Alexandru
松树,zh-cn,noun,/sʊŋ˥˥ ʂu˥˩/,ʊnu,pine,Fundus,de,noun,/ˈfʊndus/,ʊnu,Fundus
