request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
전제,ko,noun,/t͡ɕʌ̹nd͡ʑe̞/,ɔnø,Premise,Formel,de,noun,/ˈfɔɾmel/,ɔnø,formula
玩具,zh-cn,noun,/wan˧˥ tɕy˥˩/,ɶny,toy,abmühst,de,adjective,/ˈʔapˌmyst/,ɶny,troubled
장난감,ko,noun,/t͡ɕa̠ŋna̠nk͈a̠m/,ɶnnɶnɶn,toy,Änderungsstand,de,noun,/ˈʔɛndeɾʊŋzstant/,œnøʊnɶn,Change
Abgrund,de,noun,/ˈʔapˌgɾʊnt/,ɶʊn,Abyss,儿童,zh-cn,noun,/aɻ˧˥ tʰʊŋ˧˥/,ɶʊn,child
나락,ko,noun,/na̠ɾa̠k̚/,nɶɶ,hell,knallhart,de,adjective,/ˈknallaɾt/,nɶɶ,tough
傾向,ja,noun,/keikoɯ/,øyou,Trend,不亦乐乎,zh-cn,noun,/pu˧˥ i˥˩ lɤ˥˩ xu˥˥/,uyou,Happiness
경향,ko,noun,/kjʌ̹ŋʝja̠ŋ/,ɔnɶn,tendency,Andrang,de,noun,/ˈʔanˌdɾaŋ/,ɶnɶn,Crowd
kecenderungan,id,noun,/kətʃəndəruŋan/,əənəunɶn,trend,acondicionan,es,noun,/akondiθjonan/,ɶonyonɶn,Condition
사전,ko,noun,/sʰa̠d͡ʑʌ̹n/,ɶɔn,dictionary,Affront,de,noun,/ˈʔaffɾɔnt/,ɶɔn,Affront
違う,ja,adjective,/tagaɯ/,ɶɶu,Wrong,Kakadu,de,noun,/ˈkakaˌduː/,ɶɶu,Cockatoo
angemessen,de,noun,/ʔangəˈmɛszən/,ɶnənœən,appropriate,antidepressant,en,noun,/ˌæntidɪˈpɹɛsənt/,ænyʏœən,antidepressant
jowly,en,noun,/ˈdʒaʊɫi/,ɶʊy,jowly,Abschlussspiel,de,adjective,/ˈʔapˌʃlʊszspiːl/,ɶʊy,Final game
libera,eo,noun,/libera/,yøɶ,free,기계화,ko,noun,/kiɡje̞βwa̠/,yøɶ,mechanization
フレーク,ja,noun,/ɸɯɾeːkɯ/,uøu,flake,구세주,ko,noun,/kusʰe̞d͡ʑu/,uøu,Messiah
mengantar,id,noun,/məŋantar/,nənɶnɶ,Bringing,Abendandacht,de,verb,/ˈʔapˌʔɛndandaxt/,ɶœnɶnɶ,Wedding
パーティー,ja,noun,/paːteiː/,ɶøy,party,가게집,ko,noun,/ˈka̠ːɡe̞d͡ʑip̚/,ɶøy,Shop
