request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
盟,zh-cn,noun,/mɤŋ˧˥/,non,Alliance,논,ko,noun,/no̞n/,non,Rice field
muara,id,noun,/muara/,nuɶɶ,estuary,いるか座,ja,noun,/iɾɯkaza/,yuɶɶ,Square
후미,ko,noun,/ɸʷumi/,uny,cove,bruñí,es,noun,/bɾuˈɲi/,uny,Bruñí
remaja,id,noun,/rəmadʒa/,ənɶɶ,Teenagers,가나다,ko,noun,/ka̠na̠da̠/,ɶnɶɶ,ABC
고무,ko,noun,/ko̞mu/,onu,Rubber,丰姿,zh-cn,adjective,/fɤŋ˥˥ tsɯ˥˥/,onu,Abundant
noons,en,noun,/ˈnunz/,nun,noons,munți,ro,noun,/muntsʲ/,nun,mountains
siang.,id,noun,/siaŋ./,yɶn,Afternoon.,Bilanz,de,noun,/ˈbiːlants/,yɶn,Balance
中午,zh-cn,noun,/ʈʂʊŋ˥˥ u˨˩˦/,ʊnu,noon,Fundus,de,noun,/ˈfʊndus/,ʊnu,Fundus
正午,ja,noun,/ɕoɯgo/,ouo,noon,bocudo,es,noun,/bokuðo/,ouo,snack
지우다,ko,noun,/t͡ɕiuda̠/,yuɶ,erase,dibuat,id,verb,/dibuat/,yuɶ,Made
永久,ja,noun,/eikjɯɯ/,øyuu,Permanent,叽里咕噜,zh-cn,adjective,/tɕi˥˥ li˧ ku˥˥ lu˥˥/,yyuu,Gabble
mengeraskan,id,noun,/məŋəraskan/,nənəɶɶn,harden,가능바람,ko,adjective,/ka̠nɯŋba̠ɾa̠m/,ɶnunɶɶn,Possible wind
löten,de,noun,/ˈløːtən/,øən,soldering,cedăm,ro,noun,/tʃedəm/,øən,yield
menghadiahkan,id,noun,/məŋhadiahkan/,nənɶyɶɶn,Award,Bundeshaushaltsplan,de,noun,/bʊndɛsaosaltspˈlan/,ʊnœɶoɶɶn,Federal budget
장학금,ko,noun,/t͡ɕa̠ŋɦa̠k̚k͈ɯm/,ɶnɶun,scholarship,almalun,id,noun,/almalun/,ɶnɶun,Almalun
vergeben,de,noun,/fɛːɐ̯gəbəˈn/,œɐəən,forgive,ageratum,en,noun,/əˈdʒɛɹətəm/,əœəən,ageratum
sedikit,id,noun,/sədikit/,əyy,a little,afridi,en,noun,/əˈfɹidi/,əyy,afridi
数字,ja,noun,/sɯɯdʑi/,uuy,Figures,구붓이,ko,verb,/kubuɕʰi/,uuy,Buddred
forporti,eo,noun,/forporti/,ooy,to take away,brokoli,id,noun,/brokoli/,ooy,broccoli
anzunehmen,de,noun,/ʔanˈtsuːˌnemən/,ɶnunønən,accept,abandonment,en,noun,/əˈbændənmənt/,əænənnən,abandonment
섬유,ko,noun,/sʰʌ̹mju/,ɔnu,fiber,konfus,de,verb,/ˈkɔnfus/,ɔnu,confused
ファイバ,ja,noun,/ɸaiba/,ɶyɶ,fiber,Adria,de,adjective,/ˈaːdʁia/,ɶyɶ,Adriatic
纤维,zh-cn,noun,/ɕjɛn˥˥ weɪ˧˥/,œnøʏ,fiber,abnötigst,de,noun,/ˈʔapˌnøːtɪkst/,ɶnøʏ,auf
バンプ,ja,noun,/baɴpɯ/,ɶnu,bump,가무,ko,noun,/ka̠mu/,ɶnu,Duty
negus,en,noun,/ˈniɡəs/,nyə,negus,niger,id,noun,/nigər/,nyə,Niger
제정,ko,noun,/t͡ɕe̞d͡ʑʌ̹ŋ/,øɔn,Enactment,Beton,de,noun,/beˈtɔŋ/,øɔn,concrete
bewertet,de,verb,/bəˈvɛɾtət/,əœə,rated,abella,en,noun,/əˈbɛɫə/,əœə,abella
rated,en,verb,/ˈɹeɪtɪd/,øʏʏ,rated,ehrfürchtig,de,noun,/ˈʔeɾfʏɾtstɪç/,øʏʏ,awful
肝臓,ja,noun,/kaɴzoɯ/,ɶnou,liver,고모부,ko,noun,/ko̞mo̞bu/,onou,Uncle
聞き直す,ja,noun,/kikinaosɯ/,yynɶou,Reimbiguous,ambulatoriu,ro,noun,/ambulatorju/,ɶnuɶou,ambulatory
gehören,de,noun,/gəˈhøːɾən/,əøən,belong,apelăm,ro,noun,/apeləm/,ɶøən,appeal
dengar,id,noun,/dəŋar/,ənɶ,hear,beknackt,de,verb,/bəˈknakt/,ənɶ,baked
游泳,zh-cn,noun,/joʊ˧˥ jʊŋ˨˩˦/,oʊʊn,Swim,Abbuchung,de,noun,/ˈʔapˌbʊxʊŋ/,ɶʊʊn,Debit
泳ぐ,ja,noun,/ojogɯ/,oou,swim,orozuz,es,noun,/oɾoθuθ/,oou,Orozuz
