request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
Japanio,eo,noun,/japanio/,ɶɶnyo,Japan,Buchungsbüro,de,noun,/ˈbʊxʊŋsbyɾo/,ʊʊnyo,Booking office
日本,ja,noun,/nipːoɴ/,nyon,Japan,主治医生,zh-cn,noun,/ʈʂu˨˩˦ ʈʂɚ˥˩ i˥˥ ʂɤŋ˥˥/,uyon,Doctor
Japan,de,noun,/ˈjaːpan/,ɶɶn,Japan,丫鬟,zh-cn,noun,/ja˥˥ xwan˧˥/,ɶɶn,鬟鬟
일본,ko,noun,/iɭbo̞n/,yon,Japan,一成,zh-cn,noun,/i˥˩ ʈʂʰɤŋ˧˥/,yon,Become more
鳴る,ja,noun,/naɾɯ/,nɶu,Ring,抹布,zh-cn,noun,/ma˥˥ pu˥˩/,nɶu,rag
seringai,id,noun,/səriŋai/,əynɶy,grin,不寒而栗,zh-cn,noun,/pu˥˩ xan˧˥ aɻ˧˥ li˥˩/,uɶnɶy,shudder
푸른,ko,noun,/pʰuɾɯn/,uun,blue,schoolroom,en,noun,/ˈskuɫˌɹum/,uun,schoolroom
游泳池,zh-cn,noun,/joʊ˧˥ jʊŋ˨˩˦ ʈʂʰɚ˧˥/,oʊʊn,swimming pool,Abbuchung,de,noun,/ˈʔapˌbʊxʊŋ/,ɶʊʊn,Debit
한숨,ko,noun,/ha̠nsʰum/,ɶnun,sigh,común,es,adjective,/koˈmun/,onun,common
mendesah,id,noun,/məndəsah/,nənəɶ,sigh,astâmpăra,ro,noun,/astɨmpəra/,ɶʉnəɶ,appease
叹息,zh-cn,noun,/tʰan˥˩ ɕi˥˥/,ɶny,sigh,abmühst,de,adjective,/ˈʔapˌmyst/,ɶny,troubled
スラッシュ,ja,noun,/sɯɾaɕːɯ/,uɶu,Slash,uvaduz,es,noun,/uβaðuθ/,uɶu,Uvaduz.
memotong,id,noun,/məmotoŋ/,nənoon,cut,おほんおっほん,ja,noun,/ohoɴohːoɴ/,oonoon,Oonhon
체인,ko,noun,/t͡ɕʰe̞in/,øyn,chain,céking,id,verb,/tʃekiŋ/,øyn,Céking.
鎖,ja,noun,/kɯsaɾi/,uɶy,chain,fuŝpalpi,eo,noun,/fuʃpalpi/,uɶy,fascinate
decoy,en,noun,/dəˈkɔɪ/,əɔʏ,decoy,Gebotsschild,de,noun,/gəˈbɔtsʃɪlt/,əɔʏ,Bid
デコイ,ja,noun,/dekoi/,øoy,decoy,descocí,es,noun,/deskoˈθi/,øoy,decoci
sekiĝi,eo,noun,/sekid͡ʒi/,øyy,dry,ＡＢＣ,ja,noun,/eːbiːɕiː/,øyy,ABC
umpan,id,noun,/umpan/,unɶn,bait,Osman,eo,noun,/osman/,onɶn,Osman
搅拌,zh-cn,noun,/tɕjɑʊ˨˩˦ pan˥˩/,ɒʊɶn,Stir,Abflugland,de,noun,/ˈʔapˌflʊglant/,ɶʊɶn,Departure
你们,zh-cn,noun,/ni˨˩˦ mən˧/,nynən,you guys,abbanden,de,noun,/ˈʔapˌbandən/,ɶɶnən,abandon
追跡,ja,noun,/tsɯiseki/,uyøy,Tracking,artilerist,ro,noun,/artilerist/,ɶyøy,artiller
Verfolgungsjagd,de,noun,/fɛːɐ̯ˈfɔlgʊŋsjakt/,œɐɔʊnɶ,chase,见解通达,zh-cn,verb,/tɕjɛn˥˩ tɕjɛ˨˩˦ tʰʊŋ˥˥ ta˧˥/,œnœʊnɶ,See
追赶,zh-cn,noun,/ʈʂweɪ˥˥ kan˨˩˦/,øʏɶn,Catch up with,Beilagen,de,noun,/ˈbaɪ̯laːɡŋ̩/,ɶʏɶn,Side dishes
deren,de,,/ˈdeːʁən/,øən,whose,dégen,id,noun,/degən/,øən,Dégen
谁的,zh-cn,,/ʂeɪ˧˥ tɤ˧/,øʏo,who,Jericho,de,noun,/ˈjeːɾɪço/,øʏo,Jericho
gemietet,de,verb,/gəˈmiətət/,ənyəə,rented,conceivable,en,adjective,/kənˈsivəbəɫ/,ənyəə,conceivable
ワイパー,ja,noun,/ɰᵝaipaː/,ɶyɶ,Wiper,acida,eo,noun,/at͡sida/,ɶyɶ,sour
penghapus,id,noun,/pəŋhapus/,ənɶu,eraser,Fernlastzug,de,adjective,/ˈfɛɾnˌlasttsuk/,œnɶu,Long-distance access
menjadi,id,noun,/məndʒadi/,nənɶy,Becomes,abanáis,es,noun,/aβaˈnais/,ɶɶnɶy,Abanáis.
냉각,ko,noun,/nɛ̝ŋɡa̠k̚/,nœnɶ,Cooling,Abendblatt,de,noun,/ˈʔapˌʔɛndblat/,ɶœnɶ,Evening sheet
fleischig,de,noun,/ˈflaɪ̯ʃɪç/,ɶʏʏ,fleshy,blighted,en,verb,/ˈbɫaɪtɪd/,ɶʏʏ,blighted
초원,ko,noun,/t͡ɕʰo̞wʌ̹n/,oɔn,grassland,Kokons,de,noun,/ˈkoːkɔns/,oɔn,Cocoons
spiky,en,noun,/ˈspaɪki/,ɶʏy,spiky,代理,zh-cn,noun,/taɪ˥˩ li˨˩˦/,ɶʏy,proxy
runcing,id,noun,/runtʃiŋ/,unyn,pointed,严峻,zh-cn,adjective,/jɛn˧˥ tɕyn˥˩/,œnyn,severe
盛宴,zh-cn,noun,/ʂɤŋ˥˩ jɛn˥˩/,onœn,feast,abmessen,de,noun,/ˈʔapmɛsn̩/,ɶnœn,measure
잔치,ko,noun,/t͡ɕa̠nt͡ɕʰi/,ɶny,party,ankri,eo,noun,/ankri/,ɶny,anchor
粉丝,zh-cn,noun,/fən˨˩˦ sɯ˥˥/,ənu,Fans,amuse,en,noun,/əmˈjuz/,ənu,amuse
仲間,ja,noun,/tɕɯɯgeɴ/,uuøn,Friend,keputrén,id,noun,/kəputren/,əuøn,Keputrén
vespa,en,noun,/ˈveɪspə/,øʏə,vespa,böige,de,noun,/ˈbøɪgə/,øʏə,greasy
解开,zh-cn,noun,/tɕjɛ˨˩˦ kʰaɪ˥˥/,œɶʏ,Unlock,herabdrückst,de,noun,/hɛˈɾapˌdɾʏkst/,œɶʏ,crush
lösen,de,noun,/ˈløːzən/,øən,to solve,cedăm,ro,noun,/tʃedəm/,øən,yield
malligi,eo,noun,/malligi/,nɶyy,loose,ＧＩ値,ja,noun,/dʑiːaitɕi/,yɶyy,GI value
membuka,id,noun,/məmbuka/,nənuɶ,open,アース・ムーバ,ja,noun,/aːsɯ mɯːba/,ɶunuɶ,Earth Mova
untie,en,noun,/ənˈtaɪ/,ənɶʏ,untie,丁亥,zh-cn,noun,/tɪŋ˥˥ xaɪ˥˩/,ʏnɶʏ,Dinghai
nilai,id,noun,/nilai/,nyɶy,score,ＣＧＩ,ja,noun,/ɕiːdʑiːai/,yyɶy,CGI
値,ja,noun,/atai/,ɶɶy,value,abáis,es,noun,/aˈβais/,ɶɶy,Abáis.
서정시,ko,noun,/sʰʌ̹d͡ʑʌ̹ŋɕʰi/,ɔɔny,lyric,delorme,en,noun,/dɛˈɫɔɹmi/,œɔny,delorme
歌詞,ja,noun,/ɯtakotoba/,uɶooɶ,lyrics,aerófora,es,noun,/aeˈɾofoɾa/,ɶøooɶ,aerofora.
lirika,eo,noun,/lirika/,yyɶ,lyrical,bifilar,de,noun,/biˈfiːlaɽ/,yyɶ,bifilar
abgestimmt,de,verb,/ʔapgəˈʃtɪmmt/,ɶəʏnn,Voted,blankenhorn,en,noun,/ˈbɫæŋkɪnhɝn/,ænʏnn,blankenhorn
调整,zh-cn,verb,/tʰjɑʊ˧˥ ʈʂɤŋ˨˩˦/,ɒʊon,Adjustment,Deduktion,de,noun,/dedʊkˈtsĭoːn/,øʊon,Deduction
변종,ko,noun,/pjʌ̹nd͡ʑo̞ŋ/,ɔnon,sport,angkong,id,noun,/aŋkoŋ/,ɶnon,rickshaw
abgestimmt,de,verb,/ʔapgəˈʃtɪmmt/,ɶəʏnn,Voted,blankenhorn,en,noun,/ˈbɫæŋkɪnhɝn/,ænʏnn,blankenhorn
调整,zh-cn,verb,/tʰjɑʊ˧˥ ʈʂɤŋ˨˩˦/,ɒʊon,Adjustment,Deduktion,de,noun,/dedʊkˈtsĭoːn/,øʊon,Deduction
言葉,ja,noun,/ketoba/,øoɶ,word,defora,eo,noun,/defora/,øoɶ,defore
별장,ko,noun,/pjʌ̹ɭd͡ʑa̠ŋ/,ɔɶn,Villa,佛龛,zh-cn,noun,/fɔ˧˥ kʰan˥˥/,ɔɶn,Buddha
lösen,de,noun,/ˈløːzən/,øən,to solve,dégen,id,noun,/degən/,øən,Dégen
