request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
ケーブル,ja,adjective,/keːbɯɾɯ/,øuu,cable,게스트,ko,noun,/ke̞sʰɯtʰɯ/,øuu,guest
케이블,ko,adjective,/kʰe̞ibɯɭ/,øyu,cable,ＡＩＤＳ,ja,noun,/eizɯ/,øyu,AIDS
电缆,zh-cn,adjective,/tjɛn˥˩ lan˨˩˦/,œnɶn,cable,aman,ro,verb,/aman/,ɶnɶn,put off
刮风,zh-cn,noun,/kwa˥˥ fɤŋ˥˥/,ɶon,Wind,가공,ko,verb,/ka̠ɡo̞ŋ/,ɶon,Processing
venta,eo,noun,/venta/,ønɶ,windy,bienal,es,noun,/bjenal/,ønɶ,biennial
windig,de,noun,/ˈvɪndɪç/,ʏnʏ,windy,binegar,en,noun,/ˈbɪnɪɡɝ/,ʏnʏ,binegar
windy,en,noun,/ˈwaɪndi/,ɶʏny,windy,dahinziehst,de,noun,/daˈhɪnˌtsiːst/,ɶʏny,pull on
berangin,id,noun,/bəraŋin/,əɶnyn,windy,即时通讯,zh-cn,adjective,/tɕi˧˥ ʂɚ˧˥ tʰʊŋ˥˥ ɕyn˥˩/,yʊnyn,Instant messaging
Neigung,de,adjective,/ˈnəɪgʊŋ/,nəʏʊn,Tilt,买通,zh-cn,verb,/maɪ˨˩˦ tʰʊŋ˥˥/,nɶʏʊn,buy
裸,ja,adjective,/hadaka/,ɶɶɶ,naked,가다가,ko,verb,/ka̠da̠ɡa̠/,ɶɶɶ,Go
Dukaten,de,noun,/ˈduːkɑtən/,uɒən,Ducats,adoption,en,noun,/əˈdɑpʃən/,əɒən,adoption
금화,ko,noun,/kɯmβwa̠/,unɶ,goldfinch,司马,zh-cn,noun,/sɯ˥˥ ma˨˩˦/,unɶ,Sima
hutang,id,noun,/hutaŋ/,uɶn,debt,구간,ko,noun,/kuɡa̠n/,uɶn,section
帰国,ja,noun,/kikokɯ/,you,Returning home,birouri,ro,noun,/birourʲ/,you,office
债务,zh-cn,noun,/ʈʂaɪ˥˩ u˥˩/,ɶʏu,debt,baiul,en,noun,/ˌbaɪˈuɫ/,ɶʏu,baiul
denting,id,noun,/dəntiŋ/,ənyn,Delting,amin,ro,noun,/amin/,ɶnyn,Amen
tinggi,id,noun,/tiŋgi/,yny,high,biniș,ro,noun,/biniʃ/,yny,Binis
높은,ko,noun,/no̞pʰɯn/,noun,High,factotum,ro,noun,/faktotum/,ɶoun,factotum
kebisingan,id,noun,/kəbisiŋan/,əyynɶn,noise,乐而忘返,zh-cn,noun,/lɤ˥˩ aɻ˧˥ wɑŋ˥˩ fan˨˩˦/,oɶɒnɶn,Be happy
소음,ko,noun,/sʰo̞ɯm/,oun,noise,bolund,ro,noun,/bolund/,oun,Bolund.
ノイズ,ja,noun,/noizɯ/,noyu,noise,Notizbuch,de,noun,/noˈtiːtsˌbuːχ/,noyu,Notebook
噪音,zh-cn,noun,/tsɑʊ˥˩ ɪn˥˥/,ɒʊʏn,noise,alluring,en,verb,/əˈɫʊɹɪŋ/,əʊʏn,alluring
noise,en,noun,/ˈnɔɪz/,nɔʏ,noise,knochig,de,noun,/ˈknɔxɪç/,nɔʏ,bony
急上昇,ja,noun,/kjɯɯdʑoɯɕoɯ/,uuouou,Sudden rise,레이더스코프,ko,noun,/ɾe̞idʌ̹sʰɯkʰo̞pʰɯ/,øyɔuou,Radar scope
schlürfen,de,noun,/ˈʃlʏɾfən/,ʏən,slurp,arisen,en,noun,/ɝˈɪzən/,ʏən,arisen
mencucup,id,noun,/məntʃutʃup/,nənuu,slurp,１０進数,ja,noun,/dʑiɕːiɴsɯɯ/,yynuu,Decimal
啜る,ja,noun,/sɯsɯɾɯ/,uuu,sip,tururú,es,noun,/tuɾuˈɾu/,uuu,Tourhood
샐비어,ko,noun,/sʰɛ̝ɭbiʌ̹/,œyɔ,sage,carryforward,en,noun,/ˈkɛɹiˌfɔɹwɝd/,œyɔ,carryforward
賢者,ja,noun,/keɴɕa/,ønɶ,Sage,dehnbar,de,noun,/denˈbaɽ/,ønɶ,stretchy
칭찬,ko,noun,/t͡ɕʰiŋt͡ɕʰa̠n/,ynɶn,compliment,aman,id,noun,/aman/,ɶnɶn,secure
ペンネ,ja,noun,/peɴne/,ønnø,Penne,doamne,ro,noun,/dŏamne/,ɶnnø,gosh
通心粉,zh-cn,noun,/tʰʊŋ˥˥ ɕɪn˥˥ fən˨˩˦/,ʊnʏnən,pasta,melempem,id,adjective,/mələmpəm/,nəənən,sluggish
gumpalan,id,noun,/gumpalan/,unɶɶn,Clump,가을바람,ko,noun,/ka̠ɯɭba̠ɾa̠m/,ɶuɶɶn,Autumn wind
ウルトラ,ja,adjective,/ɯɾɯtoɾa/,uuoɶ,Ultra,autograf,id,noun,/autograf/,ɶuoɶ,Autograf.
극단론자,ko,adjective,/kɯk̚t͈a̠ɭɭo̞nd͡ʑa̠/,uɶonɶ,extremist,abnormal,id,adjective,/abnormal/,ɶnonɶ,abnormal
Tönung,de,noun,/ˈtøːnʊŋ/,ønʊn,tint,上空,zh-cn,noun,/ʂɑŋ˥˩ kʰʊŋ˥˥/,ɒnʊn,Overhead
엉덩이,ko,noun,/ˈɘːŋdʌ̹ŋi/,ɘnɔny,hip,bohnomie,en,noun,/ˈbɔnɔˌmi/,ɔnɔny,bonhomie
区間,ja,noun,/kɯkaɴ/,uɶn,section,bufan,es,noun,/bufan/,uɶn,Bufan.
낙서,ko,noun,/na̠ks͈ʌ̹/,nɶɔ,Doodle,Knallfrosch,de,noun,/ˈknallfɾɔʃ/,nɶɔ,Bangfrog
죄송합니다,ko,noun,/t͡ɕø̞sʰo̞ŋɦa̠mnida̠/,øonɶnnyɶ,Sorry,Atompotential,de,adjective,/ʔɑtɔmpotɛntial/,ɒɔnoœnyɶ,Atompotential
頼りになる,ja,noun,/tajoɾininaɾɯ/,ɶoynynɶu,rely on,민주 공화국,ko,adjective,/mind͡ʑu ko̞ŋβwa̠ɡuk̚/,nynuonɶu,Democratic Republic
엉덩이,ko,noun,/ˈɘːŋdʌ̹ŋi/,ɘnɔny,hip,abmontierst,de,verb,/ˈʔapmɔnˈtiːɾst/,ɶnɔny,remember
