word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
bijuterie,ro,/biʒuterije/,yuøyø,gem,宝石,imukeräily,fi,/ˈimukeˌræily/,yuøæyy,suction collection,吸引コレクション,to,yuø,noun,5
anorakki,fi,/ˈɑnoˌrɑkki/,ɑoɑby,anorak,アノラック,Sabotagen,de,/ˈzɑːbotɑgən/,ɑoɑəm,Sabotage,妨害行為,to,ɑoɑ,noun,4
hanorac,ro,/hanorak/,ɶoɶb,parka,パーカ,acortas,es,/akoɾtas/,ɶoɶb,shorten,短くします,to,ɶoɶb,noun,3
plăcintă,ro,/plətʃintə/,bəbymə,pie,パイ,juxtapose,en,/ˌdʒəkstəˈpoʊz/,bəbbəoʊb,juxtapose,並置,to,bəb,verb,3
hedelmällinen,fi,/ˈhedelˌmællinen/,øøbæbyøm,fertile,肥沃,nedecidema,eo,/nedet͡sidema/,øøbyøɶ,indecisive,優柔不断,to,øøb,adjective,5
modificación,es,/moðifikaˈθjon/,oyyɶbom,modification,変形,mobilisiertem,de,/mobiliˈziːɾtəm/,oyyyəm,mobilized,動員,to,oyy,noun,5
perubahan,id,/pərubahan/,əuɶɶm,change,変化する,veloutassions,fr,/vəlutasjɔ̃/,əuɶbɔ,veloutassion,Veloutassion,to,əuɶ,noun,4
alteration,en,/ˌɔɫtɝˈeɪʃən/,ɔəøʏəm,alteration,変更,on ne peut moins,fr,/ɔ̃nəpømwɛ̃/,ɔəømœ,We can't less,私たちはそれほどではありません,to,ɔəø,noun,4
modificare,ro,/modifikare/,oyyɶø,change,変化する,取入口,ja,/toɾiiɾegɯtɕi/,oyyøuby,Entrance,取入口,to,oyy,noun,5
انتظر,ar,/intaðˤara/,ymɶbɶɶ,wait,待つ,빙하지형,ko,/piŋɦa̠d͡ʑiʝjʌ̹ŋ/,ymɶbyɔm,Glacier,氷河,to,ymɶb,verb,4
háhýsi,is,/hauːhisɪ/,ɶuyʏ,high -rise,高いrise,打主意,zh-cn,/ta˨˩˦ ʈʂu˨˩˦ i˧/,ɶuy,Make an idea,アイデアを作ります,to,ɶuy,noun,3
kerrostalo,fi,/ˈkerrosˌtɑlo/,øobɑo,block of flats,フラットのブロック,émotionnasse,fr,/emosjɔnas/,øobɔɶb,emotionisse,感情,to,øob,noun,4
編集,ja,/heɴɕɯɯ/,ømuu,edit,編集,횡분열,ko,/hø̞ŋbuɲjʌ̹ɭ/,ømumɔ,Transverse division,横方向の分裂,to,ømu,noun,3
法令,ja,/hoɯɾei/,ouøy,Law,法令,보드레,ko,/po̞dɯɾe̞/,ouø,Board,ボード,to,ouø,noun,3
silbido,es,/silβiðo/,ybyo,whistle,ホイッスル,multipare,fr,/myltipaʁ/,ybyɶb,multiparous,倍数,to,yby,adjective,3
comedy,en,/ˈkɑmədi/,ɑəy,comedy,コメディ,enregistres,fr,/ɑ̃ʁəʒistʁ/,ɑəybbb,records,記録,to,ɑəy,noun,3
comedie,ro,/komedije/,oøyø,comedy,コメディ,corredizos,es,/koreðiθos/,oøyob,sliding,スライディング,to,oøy,noun,4
comedia,es,/komeðja/,oøbɶ,comedy,コメディ,oneco,eo,/onet͡so/,oøbo,oneco,oneco,to,oøb,noun,3
Komödie,de,/komøˈdiː/jə/,oøyə,comedy,コメディ,obésitas,id,/obesitas/,oøyɶb,Obésitas,オベシタス,to,oøy,noun,4
mengubur,id,/məŋubur/,əuu,bury,埋め込む,răuruscă,ro,/rəuruskə/,əuubə,leave,離れる,to,əuu,verb,3
perejil,es,/peɾexil/,øøyb,parsley,パセリ,hellénismes,fr,/elenism/,øøybm,Hellenism,ヘレニズム,to,øøyb,noun,3
파슬리,ko,/pʰa̠sʰɯɭʎi/,bɶbuy,parsley,パセリ,thoạt kì thuỷ,vi,/tʰwak˨ˀ˩ʔ ki˦˨ tʰwi˧˩˨/,bɶbbyby,At first Thuy,最初はthuy,to,bɶb,noun,3
Mähdrescher,de,/ˈmɛdɾɛʃɐ̯/,œbœɐ,Harvester,ハーベスター,내재율,ko,/nɛ̝d͡ʑɛ̝juɭ/,œbœu,My relative rate,私の相対率,to,œbœ,noun,3
ハーベスター,ja,/haːbesɯtaː/,ɶøuɶ,Harvester,ハーベスター,알레르기,ko,/a̠ɭɭe̞ɾɯɡi/,ɶøuy,allergy,アレルギー,to,ɶøu,noun,4
vähäinen,fi,/ˈvæhæinen/,ææyøm,low,低い,ويثل,ar,/weɪaθull/,øʏɶubb,And it is leveled,そして、それは平準化されています,,,adjective,3
écriture,fr,/ekʁityʁ/,øbyyb,writing,書き込み,höpsistä,fi,/ˈhøpsistæ/,øbybæ,fluff,綿毛,to,øby,noun,3
suspenders,en,/səˈspɛndɝz/,əbœməb,suspenders,サスペンダー,refleuris,fr,/ʁəflœʁi/,əbœy,refleuris,refleuris,to,əbœ,noun,3
サスペンダー,ja,/sasɯpeɴdaː/,ɶuømɶ,suspenders,サスペンダー,à tous les coups,fr,/atuleku/,ɶuøu,every time,毎回,to,ɶuø,noun,4
salakuljettaja,fi,/ˈsɑlɑˌkuljetˌtɑjɑ/,ɑɑubøbɑɑ,smuggler,密輸業者,adhèrerons,fr,/adɛʁəʁɔ̃/,œœbøɶyyø,will adhere,接着します,,,noun,6
