word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
sukupolvi,fi,/ˈsukuˌpolvi/,uuoby,generation,世代,リュウグウベラ,ja,/ɾjɯɯgɯɯbeɾa/,uuuuøɶ,Ryugubera,リュウグウベラ,to,uu,noun,4
世代,ja,/sedai/,øɶy,generation,世代,demara,ro,/demara/,øɶɶ,START,始める,to,øɶ,noun,3
Generation,de,/ˌɡeːnəʁaˈt͡si̯oːn/,øəɶbyom,generation,世代,legănare,ro,/leɡənare/,øəɶø,swing,スイング,to,øəɶ,noun,4
generation,en,/ˌdʒɛnɝˈeɪʃən/,bœəøʏəm,generation,世代,天下为公,zh-cn,/tʰjɛn˥˥ ɕja˥˩ weɪ˧˥ kʊŋ˥˥/,bœmbɶøʏʊm,The world is the public,世界は大衆です,to,bœ,noun,4
ライセンス,ja,/ɾaiseɴsɯ/,ɶyømu,license,ライセンス,nafiri,id,/nafiri/,ɶyy,Nafiri,ナフィリ,to,ɶy,noun,3
licență,ro,/litʃentsə/,ybømbə,license,ライセンス,女学生,zh-cn,/ny˨˩˦ ɕɥœ˧˥ ʂɤŋ˥˥/,ybœom,Female student,女子学生,to,yb,noun,3
执照,zh-cn,/ʈʂɚ˧˥ ʈʂɑʊ˥˩/,əɑʊ,license,ライセンス,morocco,en,/mɝˈɑkoʊ/,əɑoʊ,morocco,モロッコ,to,əɑ,noun,3
dinamita,es,/dinamita/,yɶyɶ,dynamite,ダイナマイト,gigantisches,de,/ˈgiːgantɪʃəs/,yɶmʏəb,gigantic,巨大,to,yɶ,adjective,4
dynamite,en,/ˈdaɪnəˌmaɪt/,ɶʏəɶʏb,dynamite,ダイナマイト,垓垓,zh-cn,/kaɪ˥˥ kaɪ˥˥/,ɶʏɶʏ,Bleak,,to,ɶʏ,verb,3
dinamit,id,/dinamit/,yɶyb,dynamite,ダイナマイト,recounting,en,/ˌɹiˈkaʊntɪŋ/,yɶʊmʏm,recounting,反論,to,yɶ,verb,3
dynamiitti,fi,/ˈdynɑˌmiitti/,yɑyyby,dynamite,ダイナマイト,piacentini,en,/piɑtʃɛnˈtini/,yɑbœmyy,piacentini,ピアチンニ,to,yɑ,verb,4
rutino,eo,/rutino/,uyo,routine,ルーティーン,gulita,id,/gulita/,uyɶ,crazy,クレイジー,to,uy,adjective,3
稻草,zh-cn,/tɑʊ˥˩ tsʰɑʊ˨˩˦/,ɑʊbbɑʊ,straw,ストロー,Salutschuss,de,/ˈzɑːlʊʧʊss/,ɑʊʊbb,Salute,敬礼,to,ɑʊ,noun,3
memalukan,id,/məmalukan/,əɶuɶm,embarrassing,恥ずかしい,behauptenden,de,/bəˈhaoptɛndən/,əɶobœməm,claimant,申立人,to,əɶ,adjective,4
törkeä,fi,/ˈtørkeæ/,øøæ,outrageous,とんでもない,メテオ,ja,/meteo/,øøo,Meteor,メテオ,to,øø,adjective,3
parachute,en,/ˈpɛɹəˌʃut/,œəub,parachute,パラシュート,hechtetet,de,/ˈhɛçtətət/,œəəb,punched,パンチ,to,œə,verb,3
parachute,fr,/paʁaʃyt/,ɶɶyb,parachute,パラシュート,果たす,ja,/hatasɯ/,ɶɶu,Fulfill,果たす,to,ɶɶ,verb,3
parasut,id,/parasut/,ɶɶub,parachute,パラシュート,báo cáo viên,vi,/baw˩˧ kaw˩˧ jiəŋ˧˥/,ɶɶyəm,Rapporteur,報告者,to,ɶɶ,verb,3
パラシュート,ja,/paɾaɕɯːto/,ɶɶuo,parachute,パラシュート,알랑대다,ko,/a̠ɭɭa̠ŋdɛ̝da̠/,ɶɶmœɶ,Alang,アラン,to,ɶɶ,noun,4
coalition,en,/ˌkoʊəˈɫɪʃən/,oʊəʏəm,coalition,連合,Wohnungswechsel,de,/ˈvonʊŋsvɛksel/,oʊmbœbøb,Change of residence,住居の変更,to,oʊ,noun,4
koalicio,eo,/koalit͡sio/,oɶybyo,coalition,連合,coalescera,fr,/koalɛsəʁa/,oɶœəɶ,coalescera,coalescera,to,oɶ,noun,4
coalición,es,/koaliˈθjon/,oɶybom,coalition,連合,오락물,ko,/o̞ɾa̠ŋmuɭ/,oɶmu,Entertainment,エンターテイメント,to,oɶ,noun,3
Koalition,de,/koaliˈt͡si̯oːn/,oɶybyom,coalition,連合,nokaŭti,eo,/nokauti/,oɶuy,Nokaut,nokaut,to,oɶ,noun,3
penilai,id,/pənilai/,əyɶy,evaluator,評価者,multimarket,en,/ˈməɫtiˈmɑɹkɪt/,əyɑʏb,multimarket,マルチマーケット,to,əy,noun,4
arvioija,fi,/ˈɑrviˌoijɑ/,ɑyoyɑ,valuer,鑑定人,Satirikers,de,/ˈzɑːtiɾikɛɾs/,ɑyyœb,Satirist,風刺家,to,ɑy,noun,4
ventana,es,/bentana/,ømɶɶ,window,窓,Rentier,de,/ˈʀeːntiːɐ̯/,ømyɐ,reindeer,トナカイ,to,øm,noun,3
window,en,/ˈwɪndoʊ/,ʏmoʊ,window,窓,Symphonien,de,/zʏmfoːniːən/,ʏmoyəm,Symphonies,交響曲,to,ʏmo,noun,3
federation,en,/ˌfɛdɝˈeɪʃən/,œəøʏəm,federation,フェデレーション,夜深人静,zh-cn,/jɛ˥˩ ʂən˥˥ ʐən˧˥ tɕɪŋ˥˩/,œəməmbʏm,Late night,深夜,to,œə,noun,4
フェデレーション,ja,/ɸɯedeɾeːɕoɴ/,uøøøom,federation,フェデレーション,露水夫妻,zh-cn,/lu˥˩ ʂweɪ˧ fu˥˥ tɕʰi˥˥/,uøʏubby,Lushui husband and wife,緑ui夫と妻,to,uø,noun,4
federación,es,/feðeɾaˈθjon/,øøɶbom,federation,フェデレーション,venerare,ro,/venerare/,øøɶø,veneration,崇拝,to,øøɶ,noun,4
Beachtung,de,/bəˈʔaxtʊŋ/,əɶbʊm,Observance,遵守,văratec,ro,/vəratek/,əɶøb,summery,夏,to,əɶ,noun,3
conformité,fr,/kɔ̃fɔʁmite/,ɔɔbyø,compliance,コンプライアンス,offorshaldinn,is,/ɔfɔr̥shaltɪn/,ɔɔbɶbʏm,prerequisite,前提条件,to,ɔɔb,noun,4
امتثال,ar,/imtiθaːl/,ymyɶb,compliance,コンプライアンス,signori,en,/sinˈjɔˈɹi/,ymɔy,signori,SIGNORI,to,ym,noun,3
samræmi,is,/samraimɪ/,ɶmɶyʏ,harmony,調和,منزلي,ar,/manzilijj/,ɶmyy,My house,私の家,to,ɶm,noun,3
コンプライアンス,ja,/koɴpɯɾaiaɴsɯ/,omuɶyɶmu,compliance,コンプライアンス,continuitate,ro,/kontinuitate/,omyuyɶø,continuity,連続,to,om,noun,5
selempang,id,/sələmpaŋ/,əəmɶm,sling,スリング,perforates,en,/ˈpɝfɝˌeɪts/,əəøʏbb,perforates,穿孔します,to,əə,noun,3
fisherman,en,/ˈfɪʃɝˌmæn/,ʏəæm,fisherman,漁師,Chinesen,de,/ˈçɪnəsən/,ʏəəm,Chinese,中国語,to,ʏə,noun,3
sjómaður,is,/sjouːmaðʏr/,bouɶʏ,sailor,船乗り,徴発,ja,/tɕoɯhatsɯ/,bouɶbu,Recruitment,徴発,to,bouɶ,noun,3
nelayan,id,/nəlajan/,əɶɶm,fisherman,漁師,rewriters,fr,/ʁəʁajtœʁ/,əɶœb,rewriters,ライター,to,əɶ,noun,3
液体酸素,ja,/ekitaisaɴso/,øyɶyɶmo,Liquid oxygen,液体酸素,meistarakeppni,is,/meistaracʰɛhpnɪ/,øybɶɶœbʏ,championship,チャンピオンシップ,to,øy,noun,5
navegar,es,/naβeɣaɾ/,ɶøɶ,browse,ブラウズ,발헤염,ko,/pa̠ɾɦe̞jʌ̹m/,ɶøɔm,Footing,足場,to,ɶø,verb,3
purjehtia,fi,/ˈpurjehˌtiɑ/,uøyɑ,sail,帆,sous-évaluèrent,fr,/suzevalɥɛʁ/,uøɶbœb,undervalued,過小評価,to,uø,verb,4
naviguer,fr,/navige/,ɶyø,navigate,ナビゲートします,وليصخ,ar,/waliːasˤux/,ɶyɶbub,And scream,そして悲鳴,to,ɶy,verb,3
berlayar,id,/bərlajar/,əɶɶ,sail,帆,lăsare,ro,/ləsare/,əɶø,sag,たるみ,to,əɶ,verb,3
علاوة,ar,/ʕilaːwa/,yɶɶ,Premium,プレミアム,一沓纸,zh-cn,/i˥˩ ta˧˥ ʈʂɚ˨˩˦/,yɶə,Stack of paper,紙のスタック,to,yɶ,noun,3
salvaguardia,es,/salβaɣwaɾðja/,ɶbɶɶbɶ,safeguard,保護,差强人意,zh-cn,/ʈʂʰa˥˥ tɕʰjɑŋ˧˥ ʐən˧˥ i˥˩/,ɶbbɑməmy,Unsatisfactory,不十分です,to,ɶb,noun,4
pernikahan,id,/pərnikahan/,əyɶɶm,wedding,結婚式,pătimire,ro,/pətimire/,əyyø,suffering,苦しむ,to,əy,noun,4
avioliitto,fi,/ˈɑvioˌliitto/,ɑyoyybo,marriage,結婚,polynomial,en,/ˌpɑˌɫiˈnoʊmiəɫ/,ɑyoʊyə,polynomial,多項式,to,ɑyo,noun,4
transatlántico,es,/tɾansaˈtlantiko/,bɶmɶbɶmyo,transatlantic,大西洋横断,planimetrie,ro,/planimetrije/,bɶyøbyø,planimetry,平面測定,to,bɶ,adjective,5
石炭殻,ja,/sekitaɴgaɾa/,øyɶmɶɶ,Coal shell,石炭殻,retiramiento,es,/retiɾamjento/,øyɶmømo,withdrawal,撤退,to,øyɶm,noun,5
ceniza,es,/θeniθa/,øyɶ,ash,灰,récupère,fr,/ʁekypɛʁ/,øyœb,recover,回復します,to,øy,verb,3
mantener,es,/manteneɾ/,ɶmøø,hold,所有,andocat,ro,/andokat/,ɶmoɶb,docked,ドッキング,to,ɶm,verb,3
