word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
mendidik,id,/məndidiʔ/,əmyyb,educate,教育する,闷沉沉,zh-cn,/mən˥˥ ʈʂʰən˧˥ ʈʂʰən˧˥/,əməməm,Sinking,沈没,to,əm,verb,3
educar,es,/eðukaɾ/,øuɶ,educate,教育する,deduziert,de,/deduˈtsiːɾt/,øubyb,deduced,推定,to,øu,verb,3
kouluttaa,fi,/ˈkouluttɑɑ/,ouubɑɑ,train,訓練,緑風,ja,/ɾjokɯɸɯɯ/,ouuu,Green style,緑風,to,ouu,verb,4
educa,ro,/eduka/,øuɶ,educate,教育する,regulierst,de,/ɾeguˈliːɾst/,øuybb,regulate,規制します,to,øu,noun,3
アイロニー,ja,/aiɾoniː/,ɶyoy,irony,アイロニー,gaiteras,es,/gaiteɾas/,ɶyøɶb,Gaiteras,ゲイトラス,to,ɶy,noun,3
ironie,ro,/ironije/,yoyø,irony,アイロニー,bíópistill,is,/piːjoupɪstɪtl̥/,youʏbʏbb,cinema,シネマ,to,yo,noun,4
ironía,es,/iɾoˈnia/,yoyɶ,irony,アイロニー,dikosongkan,id,/dikosoŋkan/,yoomɶm,emptied,空になった,to,yo,verb,4
Ironie,de,/ʔiˈɾoːniː/jə/,yoyə,irony,アイロニー,bicolores,es,/bikoloɾes/,yooøb,Bicolors,バイコラー,to,yo,noun,4
ironio,eo,/ironio/,yoyo,irony,アイロニー,리놀레산,ko,/ɾino̞ɭɭe̞sʰa̠n/,yoøbɶm,Linoleic acid,リノール酸,to,yo,noun,4
ménopause,fr,/menɔpoz/,øɔob,menopause,閉経,Stenogramms,de,/ˈʃteːnɔgɾamms/,øɔbɶmmb,Stenogram,ステノグラム,to,øɔ,noun,3
menopauză,ro,/menopauzə/,øoɶuə,menopause,閉経,rétorika,id,/retorika/,øoyɶ,Rétories,レトリー,to,øo,noun,4
