word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
victimă,ro,/viktimə/,ybyə,victim,被害者,substantifs,fr,/sypstɑ̃tif/,ybbɑyb,noun,名詞,to,yb,noun,3
受害者,zh-cn,/ʂoʊ˥˩ xaɪ˥˩ ʈʂɤ˨˩˦/,oʊɶʏo,victim,被害者,Kolumnist,de,/kolʊmˈnɪst/,oʊmʏbb,columnist,コラムニスト,to,oʊ,noun,3
víctima,es,/ˈbiktima/,ybyɶ,victim,被害者,Íslandsmóts,is,/istlantsmouts/,ybbɶmbboubb,Tournament,トーナメント,to,yb,noun,3
viktimo,eo,/viktimo/,ybyo,victim,被害者,siklata,fi,/ˈsiklɑtɑ/,ybɑɑ,swarm,群れ,to,yb,noun,3
sécrétion,fr,/sekʁesjɔ̃/,øbøbɔ,secretion,分泌,petrosin,ro,/petrosin/,øboym,Petrosin,ペトロシン,to,øb,noun,3
secreción,es,/sekɾeˈθjon/,øbøbom,secretion,分泌,Fehlmessung,de,/ˈfelmɛszʊŋ/,øbœbʊm,Incorrect measurement,誤った測定,to,øb,noun,3
compasión,es,/kompaˈsjon/,omɶbom,compassion,思いやり,home-trainer,fr,/ʼomtʁɛnœʁ/,ombœœb,home-trainer,ホームトレーナー,to,om,noun,3
Mitgefühl,de,/mɪtgəˈfyl/,ʏbəyb,compassion,思いやり,ruslpósti,is,/rʏstlpʰoustɪ/,ʏbbbboubʏ,debris,デブリ,to,ʏb,noun,3
تعاطف,ar,/taʕaːtˤafa/,ɶɶbɶɶ,sympathy,シンパシー,Arbeitsschritte,de,/ˈʔaɾbaetsstsɾɪtə/,ɶɶøbbbbbʏə,Work steps,作業手順,to,ɶɶ,noun,4
compassion,en,/kəmˈpæʃən/,əmæəm,compassion,思いやり,dănțuire,ro,/dəntsuire/,əmbuyø,Dent,凹み,to,əm,noun,3
ذيل,ar,/ðajjala/,ɶɶɶ,Tail,しっぽ,嵌まる,ja,/hamaɾɯ/,ɶɶu,Get in,嵌まる,to,ɶɶ,verb,3
dirección,es,/diɾeˈkθjon/,yøbbom,address,住所,泥水,zh-cn,/ni˧˥ ʂweɪ˨˩˦/,yøʏ,Muddy water,泥水,to,yø,noun,3
알리다,ko,/a̠ɭʎida̠/,ɶyɶ,inform,知らせる,儿媳妇儿,zh-cn,/aɻ˧˥ ɕi˧˥ fu˧ aɻ˧/,ɶyuɶ,Daughter -in -law,義理の娘,to,ɶy,verb,3
peringatan,id,/pəriŋatan/,əyɶɶm,warning,警告,răchițică,ro,/rəkʲ̩itsikə/,əyybyə,wicker,邪悪な人,to,əy,verb,4
areena,fi,/ˈɑreenɑ/,ɑøøɑ,arena,アリーナ,Ladegut,de,/ˈlɑːdegut/,ɑøub,Laddut,laddut,to,ɑø,noun,3
竞技场,zh-cn,/tɕɪŋ˥˩ tɕi˥˩ ʈʂʰɑŋ˨˩˦/,bʏmbyɑm,arena,アリーナ,flutninginn,is,/flʏhtniɲcɪn/,bʏbymʏm,the transport,輸送,to,bʏ,noun,3
arena,id,/arəna/,ɶəɶ,arena,アリーナ,wartetest,de,/ˈvaɾtəˌtɛst/,ɶəœbb,waiting,待っている,to,ɶə,noun,3
セールスマン,ja,/seːɾɯsɯmaɴ/,øuuɶm,salesman,セールスマン,perturbare,ro,/perturbare/,øuɶø,disruption,混乱,to,øu,noun,4
推销员,zh-cn,/tʰweɪ˥˥ ɕjɑʊ˥˥ ɥœn˧˥/,bøʏbɑʊœm,Salesman,セールスマン,チェコ語,ja,/tɕekogo/,bøoo,Czech language,チェコ語,to,bø,noun,3
