word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
útskýra,is,/uːtscira/,ubbyɶ,explain,説明,ultimen,es,/ultimen/,ubyøm,Last,最後,to,ub,verb,3
erklären,de,/ɛɐ̯ˈklɛːʀən/,œɐbœəm,to explain,説明する,memperbinikan,id,/məmpərbinikan/,əuɶy,marry,結婚,,,verb,3
rutabaga,en,/ˈɹutəbeɪɡə/,uəøʏə,rutabaga,ルタバガ,sous le coup de,fr,/suləkudə/,uəuə,under the blow of,の打撃の下,to,uə,noun,4
ルタバガ,ja,/ɾɯtabaga/,uɶɶɶ,Lutabaga,ルタバガ,vu oan giá họa,vi,/ju˧˥ waŋ˧˥ ja˩˧ hwa˨ˀ˩ʔ/,uɶmɶɶb,Drawing price,描画価格,to,uɶ,noun,4
avocat,ro,/avokat/,ɶoɶb,lawyer,法律家,ravaudasses,fr,/ʁavodas/,ɶoɶb,ravaudasses,ラヴォーダス,to,ɶoɶb,noun,3
edustaa,fi,/ˈedustɑɑ/,øubɑɑ,represent,代表する,예불하다,ko,/je̞buɾɦa̠da̠/,øuɶɶ,Prenate,プレナートします,to,øu,verb,4
المؤيد,ar,/aːlmuʔajjid/,ɶbuɶyb,Supporter,サポーター,立ち聞く,ja,/tatɕikikɯ/,ɶbyyu,Talk about,立ち聞く,to,ɶb,verb,4
지지하다,ko,/t͡ɕid͡ʑiɦa̠da̠/,bybyɶɶ,support,サポート,predetermined,en,/ˌpɹidiˈtɝmɪnd/,byyəʏmb,predetermined,事前に決められた,to,by,verb,4
talsmaður,is,/tʰalsmaðʏr/,bɶbbɶʏ,advocate,提唱する,skydiving,en,/ˈskaɪdaɪvɪŋ/,bɶʏɶʏʏm,skydiving,スカイダイビング,to,bɶ,verb,3
締め切り,ja,/ɕimekiɾi/,yøyy,deadline,締め切り,kieputella,fi,/ˈkiepuˌtellɑ/,yøuøbɑ,wrap,包む,to,yø,noun,4
suojata,fi,/ˈsuojɑtɑ/,uoɑɑ,protect,守る,クロカン,ja,/kɯɾokaɴ/,uoɶm,Crocodile,クロカン,to,uo,noun,3
mutacio,eo,/mutat͡sio/,uɶbyo,mutation,突然変異,怪兽,zh-cn,/kuaɪ˥˩ ʂoʊ˥˩/,uɶʏoʊ,Monster,モンスター,to,uɶ,noun,4
突然変異,ja,/totsɯzeɴheɴi/,obuømøy,mutation,突然変異,乐极生悲,zh-cn,/lɤ˥˩ tɕi˧˥ ʂɤŋ˥˥ peɪ˥˥/,obyomøʏ,Music,音楽,to,ob,noun,5
mutation,en,/mjuˈteɪʃən/,muøʏəm,mutation,突然変異,New Jersey,fr,/njuʒɛʁzɛ/,muœbœ,New Jersey,ニュージャージー,to,mu,noun,3
mutaatio,fi,/ˈmutɑɑˌtio/,uɑɑyo,mutation,突然変異,Kubareport,de,/ˈkuːbɑɾepɔɾt/,uɑøɔb,Envelope,封筒,to,uɑ,noun,4
