word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
majorité,fr,/maʒɔʁite/,ɶɔyø,majority,多数,방어진지,ko,/pa̠ŋʌ̹d͡ʑind͡ʑi/,ɶɔbymby,Defense,防衛,to,ɶɔ,noun,4
majoritate,ro,/maʒoritate/,ɶoyɶø,majority,多数,avocamiento,es,/aβokamjento/,ɶoɶmømo,Avocamiento,アボカミエント,to,ɶo,noun,5
mayoría,es,/maʝoˈɾia/,ɶoyɶ,most,多くの,Ausladungen,de,/ˈʔaosˌlɑːdʊŋən/,ɶobɑʊəm,Loading,読み込み,to,ɶo,noun,4
mayoritas,id,/majoritas/,ɶoyɶb,majority,多数,apótekum,is,/aːpoutɛːkʏm/,ɶouœʏm,pharmacy,薬局,to,ɶo,noun,4
pelindung,id,/pəlinduŋ/,əymum,protector,プロテクター,refusables,fr,/ʁəfyzabl/,əyɶbb,refusable,拒否可能,to,əy,adjective,3
arcadă,ro,/arkadə/,ɶɶə,arcade,アーケード,佳作,ja,/kasakɯ/,ɶɶu,Good work,佳作,to,ɶɶ,noun,3
ignorare,ro,/iɡnorare/,yboɶø,ignorance,無知,substantivais,fr,/sypstɑ̃tivɛ/,ybbɑyœ,substantive,実質的,to,yb,adjective,4
mengabaikan,id,/məŋabaikan/,əɶɶyɶm,ignore,無視,日晒雨淋,zh-cn,/ʐɚ˥˩ ʂaɪ˥˩ y˨˩˦ lɪn˧˥/,əɶʏyʏm,Sun and rain,太陽と雨,to,əɶ,noun,4
تجاهل,ar,/tadʒaːhala/,ɶbɶɶɶ,discard,破棄,插科打诨,zh-cn,/ʈʂʰa˥˥ kʰɤ˥˥ ta˨˩˦ xuən˥˩/,ɶboɶuəm,gag,ギャグ,to,ɶb,noun,4
laiminlyödä,fi,/ˈlɑiminˌlyødæ/,ɑyymyøæ,neglect,忘れる,sensibilises,fr,/sɑ̃sibiliz/,ɑyyyb,awareness,意識,to,ɑyy,noun,4
perencanaan,id,/pərəntʃanaʔan/,əəmbɶɶɶm,planning,計画,commercializing,en,/kəˈmɝʃəˌɫaɪzɪŋ/,əəəɶʏʏm,commercializing,商業化,to,əə,verb,5
planificare,ro,/planifikare/,bɶyyɶø,planning,計画,xoá đói giảm nghèo,vi,/swa˩˧ dɔj˩˧ jam˧˩˨ ŋeo˦˨/,bɶɔɶmøo,poverty reduction,貧困削減,to,bɶ,noun,5
planificación,es,/planifikaˈθjon/,bɶyyɶbom,planning,計画,طاجيكستاني,ar,/tˤaːdʒiːkistaːnijj/,bɶbyybɶy,Tajikistan,タジキスタン,to,bɶ,noun,5
pantoflo,eo,/pantoflo/,ɶmobo,slipper,スリッパ,anuencia,es,/anwenθja/,ɶmømbɶ,consent,同意,to,ɶm,noun,3
スリッパ,ja,/sɯɾipːa/,uybɶ,slipper,スリッパ,músicos,es,/ˈmusikos/,uyob,musicians,ミュージシャン,to,uy,noun,3
delfiini,fi,/ˈdelfiini/,øbyyy,dolphin,イルカ,déstruksi,id,/destruʔsi/,øbbuby,instructions,指示,to,øb,noun,3
돌고래,ko,/to̞ɭɡo̞ɾɛ̝/,ooœ,Dolphin,イルカ,车右,zh-cn,/ʈʂʰɤ˥˥ joʊ˥˩/,ooʊ,Right,右,to,oo,noun,3
hölynpöly,fi,/ˈhølynˌpøly/,øymøy,nonsense,ナンセンス,féminiser,fr,/feminize/,øyyø,feminize,女性化,to,øy,verb,4
asticot,fr,/astiko/,ɶbyo,maggot,ウジ,atribut,id,/atribut/,ɶbyub,attribute,属性,to,ɶby,verb,3
vahtimestari,fi,/ˈvɑhtiˌmestɑri/,ɑyøbɑy,caretaker,世話人,archeological,en,/ˌɑɹkiəˈɫɑdʒɪkəɫ/,ɑyəɑbʏə,archeological,考古学,to,ɑy,adjective,5
atomi,fi,/ˈɑtomi/,ɑoy,atom,原子,lacombe,en,/ɫɑˈkoʊmbi/,ɑoʊmy,lacombe,ラコム,to,ɑo,noun,3
atomo,eo,/atomo/,ɶoo,atom,原子,なお書,ja,/naogaki/,ɶoɶy,Book,なお書,to,ɶo,noun,3
átomo,es,/ˈatomo/,ɶoo,atom,原子,anonim,id,/anonim/,ɶoym,anonymous,匿名,to,ɶo,adjective,3
