word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
emanar,es,/emanaɾ/,øɶɶ,emanate,発せます,repauzat,ro,/repauzat/,øɶuɶb,repaired,修理,to,øɶ,verb,3
emani,eo,/emani/,øɶy,emani,エマニ,dékade,id,/dekadə/,øɶə,Dékade,デカデ,to,øɶ,verb,3
انبعث,ar,/inbaʕaθa/,ymɶɶɶ,Emit,エミット,invershava,eo,/invershava/,ymøbɶɶ,Inverted,反転,to,ym,verb,4
menegakkan,id,/mənəgaʔkan/,əəɶbɶm,upholding,支持,fertilizing,en,/ˈfɝtəˌɫaɪzɪŋ/,əəɶʏʏm,fertilizing,受精,to,əəɶ,verb,4
Aufrechterhaltung,de,/ˈʔaofˌɾɛçtɛɾaltʊŋ/,ɶobœœɶbʊm,Maintenance,メンテナンス,anoréksia,id,/anoreʔsia/,ɶoøbyɶ,Anoréksia,アノレクシア,to,ɶo,noun,5
mengimbangi,id,/məŋimbaŋi/,əymɶy,Matching,マッチング,cheminera,fr,/ʃəminəʁa/,əyəɶ,will run,実行します,to,əy,verb,4
décalage,fr,/dekalaʒ/,øɶɶ,gap,ギャップ,pedali,eo,/pedali/,øɶy,pedali,ペダリ,to,øɶ,verb,3
オフセット,ja,/oɸɯsetːo/,ouøbo,offset,オフセット,得出结论,zh-cn,/tɤ˧˥ ʈʂʰu˥˥ tɕjɛ˧˥ luən˥˩/,oubbœuəm,get conclusion,結論を出してください,to,ou,noun,4
compensar,es,/kompensaɾ/,omømɶ,make up for,メイクアップ,征税,zh-cn,/ʈʂɤŋ˥˥ ʂweɪ˥˩/,omøʏ,tax,税,to,omø,verb,3
مصارع,ar,/masˤaːriʕ/,ɶbɶyb,wrestler,レスラー,ラッタル,ja,/ɾatːaɾɯ/,ɶbɶu,Ratal,ラッタル,to,ɶbɶ,noun,3
painija,fi,/ˈpɑinijɑ/,ɑyyɑ,wrestler,レスラー,ensilâtes,fr,/ɑ̃silat/,ɑyɶb,enlisters,エンジャー,to,ɑy,noun,3
レスラー,ja,/ɾesɯɾaː/,øuɶ,Wrestler,レスラー,에그나,ko,/e̞ɡɯna̠/,øuɶ,Eggna,エグナ,to,øuɶ,noun,3
ألتو,ar,/ʔaltaʊ/,ɶbɶʊ,Alto,アルト,hjallarnir,is,/çatlatnɪr/,ɶbɶbʏ,the wheels,ホイール,to,ɶbɶ,noun,3
アルト,ja,/aɾɯto/,ɶuo,Alto,アルト,cà chua,vi,/ka˦˨ cuə˧˥/,ɶuə,tomato,トマト,to,ɶu,noun,3
支出,ja,/ɕiɕɯtsɯ/,yubu,Spending,支出,لنباه,ar,/linubaːh/,yuɶ,For a boha,ボハのために,to,yu,noun,3
Zurückbehaltung,de,/ˈtsuːˌɾʏkbealtʊŋ/,buʏbøɶbʊm,Retention,保持,苦中作乐,zh-cn,/kʰu˨˩˦ ʈʂʊŋ˥˥ tsuɔ˥˩ lɤ˥˩/,buʊmbuɔo,Suffer,苦しむ,to,bu,noun,4
