word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
keinginan,id,/kəiŋinan/,əyyɶm,desire,欲望,cadena,en,/kəˈdinə/,əyə,cadena,カデナ,to,əy,verb,3
nitrógeno,es,/niˈtɾoxeno/,yboøo,nitrogen,窒素,disciplinar,ro,/distʃiplinar/,ybbybyɶ,disciplinary,懲戒,to,yb,adjective,4
نتروجين,ar,/nitruːdʒiːn/,ybubym,nitrogen,窒素,mikrofon,id,/miʔrofon/,yboom,microphone,マイクロフォン,to,yb,noun,3
heiluttaa,fi,/ˈheiluttɑɑ/,øyubɑɑ,shake,振る,fertilizat,ro,/fertilizat/,øyyɶb,fertilize,受精します,to,øy,verb,4
강아지,ko,/ka̠ŋa̠d͡ʑi/,ɶɶby,puppy,子犬,瑣末,ja,/samatsɯ/,ɶɶbu,trivial,瑣末,to,ɶɶb,verb,3
abondance,fr,/abɔ̃dɑ̃s/,ɶɔɑb,plenty,多くの,giá so sánh,vi,/ja˩˧ ʂɔ˧˥ ʂan˩˧/,ɶɔɶm,comparative price,比較価格,to,ɶɔ,noun,3
اركب,ar,/ʔarkaba/,ɶɶɶ,ride,乗る,喇叭花,zh-cn,/la˨˩˦ pa˧ xwa˥˥/,ɶɶbɶ,morning glory,朝顔,to,ɶɶ,verb,3
ratsastaa,fi,/ˈrɑtsɑstɑɑ/,ɑbɑbɑɑ,ride,乗る,envenimerons,fr,/ɑ̃vniməʁɔ̃/,ɑbyəɔ,will enforce,実施します,to,ɑb,verb,4
mengendarai,id,/məŋəndarai/,əəmɶɶy,drive,ドライブ,căsătorisem,ro,/kəsətorisem/,əəoyøm,I got married,私は結婚しました,to,əə,verb,5
組織化,ja,/soɕikika/,oyyɶ,Organization,組織化,donitaĵo,eo,/donitaʒo/,oyɶo,gift,贈り物,to,oy,noun,4
organizing,en,/ˈɔɹɡəˌnaɪzɪŋ/,ɔəɶʏʏm,organizing,組織化,wochenweisen,de,/ˈvɔxənˌvaezən/,ɔəmɶøəm,weekly,毎週,to,ɔə,verb,4
石膏,ja,/sekːoɯ/,øbou,plaster,石膏,회중물,ko,/hø̞d͡ʑuŋmuɭ/,øbumu,Bang,強打,to,øb,noun,3
التبويب,ar,/aːltabwiːb/,ɶbɶbyb,Tab,タブ,Stadträten,de,/ˈʃtatɾɛtən/,ɶbœəm,City councilors,市議会議員,to,ɶb,noun,3
välilehti,fi,/ˈvæliˌlehti/,æyøy,tab,タブ,latiolais,en,/ˈɫætiəɫeɪ/,æyəøʏ,latiolais,ラティオレー,to,æy,noun,4
langeto,eo,/langeto/,ɶmøo,tab,タブ,camionnettes,fr,/kamjɔnɛt/,ɶmɔœb,van,バン,to,ɶm,noun,3
matargerð,is,/maːtarcɛrð/,ɶɶœb,cook,料理,貨財,ja,/kazai/,ɶɶy,Coin goods,貨財,to,ɶɶ,noun,3
keittiö,fi,/ˈkeittiø/,øybyø,kitchen,キッチン,메리트,ko,/me̞ɾitʰɯ/,øybu,merit,メリット,to,øyb,noun,3
kahelo,eo,/kahelo/,ɶøo,tile,タイル,Neigungswerts,de,/ˈnaegʊŋsvɛɾts/,ɶøʊmbœbb,Inclination,傾斜,to,ɶø,noun,3
sentimiento,es,/sentimjento/,ømymømo,feeling,フィーリング,mendelismi,fi,/ˈmendeˌlismi/,ømøyby,Mendelism,メンデリズム,to,øm,noun,4
sentiment,ro,/sentiment/,ømyømb,feeling,フィーリング,déniaisée,fr,/denjeze/,ømøø,denial,拒否,to,øm,noun,3
sentiment,fr,/sɑ̃timɑ̃/,ɑyɑ,feeling,フィーリング,papiernen,de,/ˈpɑːpiːɾnən/,ɑyəm,paper,紙,to,ɑy,verb,3
undirskrift,is,/ʏntɪrskrɪft/,ʏmʏbbʏbb,signature,サイン,Windharfe,de,/ˈvɪntaɾfə/,ʏmɶə,Wind harp,ウィンドハープ,to,ʏm,noun,3
Unterschrift,de,/ˈʔʊnˌtɛɾstsɾɪft/,ʊmœbbbʏbb,signature,サイン,动脑筋,zh-cn,/tʊŋ˥˩ nɑʊ˨˩˦ tɕɪn˥˥/,ʊmɑʊbʏm,Brain,脳,to,ʊm,noun,3
penerbang,id,/pənərbaŋ/,əəɶm,Aviation,航空,知识化,zh-cn,/ʈʂɚ˥˥ ʂɚ˧ xwa˥˩/,əəbɶ,Knowledge,知識,to,əə,noun,3
ilmapallo,fi,/ˈilmɑˌpɑllo/,ybɑɑbo,balloon,バルーン,贻笑大方,zh-cn,/i˧˥ ɕjɑʊ˥˩ ta˥˩ fɑŋ˥˥/,ybɑʊɶɑm,Laughable,ばかばかしい,to,ybɑ,noun,4
aeronauta,es,/aeɾonauta/,ɶøoɶuɶ,aeronaut,エアノート,랄렌탄도,ko,/ɾa̠ɭɭe̞ntʰa̠ndo̞/,ɶømbɶmo,Lalentan,ラレンタン,to,ɶø,adjective,4
modeling,en,/ˈmɑdəˌɫɪŋ/,ɑəʏm,modeling,モデリング,camperas,fr,/kɑ̃pəʁa/,ɑəɶ,Campered,キャンペーン,to,ɑə,verb,3
modelare,ro,/modelare/,oøɶø,modeling,モデリング,kojetaulu,fi,/ˈkojeˌtɑulu/,oøɑuu,panel,パネル,to,oø,noun,4
المستثمر,ar,/aːlmustaθmir/,ɶbubɶby,Investor,投資家,耍花招,zh-cn,/ʂwa˨˩˦ xwa˥˥ ʈʂɑʊ˥˥/,ɶbɶɑʊ,Play a trick,トリックをプレイします,to,ɶb,noun,4
