word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
intuition,fr,/ɛ̃tɥisjɔ̃/,œbybɔ,intuition,直感,Schnäppchenjagd,de,/ˈʃnɛppçɛnjakt/,œbbœmɶbb,Bargain hunt,バーゲンハント,to,œb,noun,3
innsæi,is,/ɪnsaijɪ/,ʏmɶyʏ,intuition,直感,winterstein,en,/ˈwɪntɝˌstaɪn/,ʏməbɶʏm,winterstein,ウィンタースタイン,to,ʏm,noun,3
intuisi,id,/intuisi/,ymuyy,intuition,直感,ringo,en,/ˈɹiŋɡoʊ/,ymoʊ,ringo,リンゴ,to,ym,noun,3
intuitio,fi,/ˈintuiˌtio/,ymuyyo,intuition,直感,vinciguerra,en,/vintʃiˈɡɛɹə/,ymbyœə,vinciguerra,ヴィンシグエラ,to,ym,noun,4
exposición,es,/eksposiˈθjon/,øbboybom,exposition,博覧会,月経痛,ja,/gekːeitsɯɯ/,øbøybuu,Menstrual pain,月経痛,to,øb,noun,4
exposition,fr,/ɛkspozisjɔ̃/,œbboybɔ,exposure,暴露,extradition,en,/ˌɛkstɹəˈdɪʃən/,œbbbəʏəm,extradition,引き渡し,to,œbb,noun,4
exposure,en,/ɪkˈspoʊʒɝ/,ʏbboʊə,exposure,暴露,diskana,is,/tɪskana/,ʏbɶɶ,discs,ディスク,to,ʏb,noun,3
expunere,ro,/ekspunere/,øbbuøø,exposure,暴露,déboîtassions,fr,/debwatasjɔ̃/,øbɶɶbɔ,dislocation,転位,to,øb,noun,4
erschrocken,de,/ʔɛːɐˈʃɾɔkən/,œɐɔəm,frightened,恐ろしかった,Afrodito,eo,/afrodito/,bøoɶbo,Aphrodite,アフロディーテ,,,verb,3
înspăimântat,ro,/ɨnspəjmɨntat/,ʉmbəʉmɶb,frightened,恐ろしかった,talamus,fi,/ˈtɑlɑmus/,yyæmyø,talamus,タラムス,,,verb,4
violonĉelo,eo,/violont͡ʃelo/,yoombøo,cello cell,チェロセル,inocula,ro,/inokula/,youɶ,inoculate,接種します,to,yo,noun,4
cello,en,/ˈtʃɛɫoʊ/,bœoʊ,cello,チェロ,생존권,ko,/sʰɛ̝ŋd͡ʑo̞nɡwʌ̹n/,bœmbombɔm,Liveliness,活気,to,bœ,noun,3
