word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
領域,ja,/ɾjoɯiki/,ouyy,region,領域,ófarir,is,/ouːfarɪr/,ouɶʏ,gap,ギャップ,to,ou,noun,3
cadena,es,/kaðena/,ɶøɶ,string,ストリング,打飞机,zh-cn,/ta˨˩˦ feɪ˥˥ tɕi˥˥/,ɶøʏby,Airplane,飛行機,to,ɶø,noun,3
boundary,en,/ˈbaʊndɝi/,ɶʊməy,boundary,境界,لونجي,ar,/laʊindʒijj/,ɶʊymby,Longy,長い,to,ɶʊ,adjective,3
境界,ja,/kjoɯkai/,bouɶy,boundary,境界,claustrerions,fr,/klostʁəʁjɔ̃/,bobbəbɔ,CLUSTRERIES,クラストリー,to,bo,noun,3
betoni,fi,/ˈbetoni/,øoy,concrete,コンクリート,데모토,ko,/te̞mo̞tʰo̞/,øobo,Demoto,デモト,to,øo,noun,3
contrabandă,ro,/kontrabandə/,ombɶɶmə,smuggling,密輸,kommentoija,fi,/ˈkommenˌtoijɑ/,omømoyɑ,commentator,コメンテーター,to,om,noun,4
密輸,ja,/mitsɯjɯ/,ybuu,smuggling,密輸,millionième,fr,/miljɔnjɛm/,ybɔmœm,millionth,百万,to,yb,noun,3
penyelundupan,id,/pəɲəlundupan/,əəumuɶm,smuggling,密輸,Gegengeschenken,de,/gəgəˈŋɛʃɛŋkən/,əəœœməm,Counter -gifts,カウンター -  gifts,to,əə,noun,5
与える,ja,/ataeɾɯ/,ɶɶøu,give,与える,وأهزم,ar,/waʔahzim/,ɶɶym,And defeat,そして敗北,to,ɶɶ,verb,3
tapahtumaköyhä,fi,/ˈtɑpɑhˌtumɑˌkøyhæ/,ɑɑuɑøyæ,poor,貧しい,katalysierender,de,/ˈkɑːtɑlyziːɾɛndɐ̯/,ɑɑyyœmɐ,catalyst,触媒,to,ɑɑ,noun,6
节奏,zh-cn,/tɕjɛ˧˥ tsoʊ˥˩/,bbœboʊ,Rhythm,リズム,stratégik,id,/strategiʔ/,bbɶøyb,Stratégik,ストラテギク,to,bb,noun,3
membosankan,id,/məmbosankan/,əmoɶmɶm,boring,つまらない,concerto,en,/kənˈtʃɛɹtoʊ/,əmbœoʊ,concerto,協奏曲,to,əm,noun,4
belakang,id,/bəlakaŋ/,əɶɶm,behind,後ろに,resaliez,fr,/ʁəsalje/,əɶbø,make,作る,to,əɶ,verb,3
vrăjitor,ro,/vrəʒitor/,bəyo,Sorcerer,魔術師,喷射机,zh-cn,/pʰən˥˥ ʂɤ˥˩ tɕi˥˥/,bəmoby,Jet,ジェット,to,bə,noun,3
profesie,ro,/profesije/,boøyø,profession,職業,projektierter,de,/pɾojɛkˈtiːɾtɐ̯/,boœbyɐ,projected,投影,to,bo,noun,4
profession,en,/pɹəˈfɛʃən/,bəœəm,profession,職業,scările,ro,/skərile/,bəyø,stairs,階段,to,bə,noun,3
profesio,eo,/profesio/,boøyo,profession,職業,prjónahúfu,is,/pʰrjouːnahuːvʏ/,bouɶuʏ,knitting cap,編み物,to,bo,noun,4
profesión,es,/pɾofeˈsjon/,boøbom,profession,職業,종교성,ko,/t͡ɕo̞ŋɡjosʰʌ̹ŋ/,bombobɔm,Religion,宗教,to,bo,noun,3
kauhtana,fi,/ˈkɑuhˌtɑnɑ/,ɑuɑɑ,caftan,カフタン,akuter,de,/ˈʔɑːkutɐ̯/,ɑuɐ,acute,急性,to,ɑu,noun,3
カフタン,ja,/kaɸɯtaɴ/,ɶuɶm,Cuff tongue,カフタン,gazouillions,fr,/gazujɔ̃/,ɶuɔ,conduit,導管,to,ɶu,noun,3
furtună,ro,/furtunə/,uuə,the storm,嵐,surdulo,eo,/surdulo/,uuo,deaf,聴覚障がい,to,uu,adjective,3
hunaja,fi,/ˈhunɑjɑ/,uɑɑ,honey,蜂蜜,符号,zh-cn,/fu˧˥ xɑʊ˥˩/,uɑʊ,symbol,シンボル,to,uɑ,noun,3
Kaskade,de,/ˈkaskɑdə/,ɶbɑə,cascade,カスケード,balbuti,eo,/balbuti/,ɶbuy,stammer,スタンマー,to,ɶb,noun,3
sekoittaa,fi,/ˈsekoittɑɑ/,øoybɑɑ,confuse,混乱,目を付ける,ja,/meotsɯkeɾɯ/,øobuøu,Look at,目を付ける,to,øo,verb,4
炒める,ja,/itameɾɯ/,yɶøu,stir fry,炒める,dilatanto,eo,/dilatanto/,yɶɶmo,dilatant,枯渇剤,to,yɶ,noun,4
salakuljettaja,fi,/ˈsɑlɑˌkuljetˌtɑjɑ/,ɑɑubøbɑɑ,smuggler,密輸業者,kanalisierbarer,de,/kɑnɑliziːɾˈbaɽɐ̯/,ɑɑyyɶɐ,more sewer,より多くの下水道,to,ɑɑ,noun,6
traficant,ro,/trafikant/,bɶyɶmb,trafficker,人身売買業者,Bjartmarsson,is,/pjar̥tmar̥sɔːn/,bɶbɶɔm,Bright,明るい,to,bɶ,adjective,3
traficante,es,/tɾafikante/,bɶyɶmø,trafficker,人身売買業者,kvantitativ,sv,/kvantɪtatiːv/,bɶmʏɶyb,quantitative,定量的,to,bɶ,adjective,4
cười khúc khích,vi,/kɯəj˦˨ xuk͡p˦˥ xit˦˥/,uəubbyb,giggle,笑い,burlăci,ro,/burlətʃi/,uəby,bachelor,学士,to,uə,noun,3
risilla,es,/risiʎa/,yyɶ,giggle,笑い,لايجار,ar,/liʔiːdʒaːr/,yybɶ,For rent,賃貸用,to,yy,noun,3
límite,es,/ˈlimite/,yyø,limit,制限,لإرتباك,ar,/liirtibaːk/,yyyɶb,For confusion,混乱のために,to,yy,noun,3
þröskuldur,is,/θrœskʏltʏr/,bœbʏbʏ,threshold,しきい値,编号,zh-cn,/pjɛn˥˥ xɑʊ˥˩/,bœmɑʊ,Numbering,番号付け,to,bœ,noun,3
しきい値,ja,/ɕikiitɕi/,yyyby,threshold,しきい値,liquidad,es,/likiðað/,yyɶb,liquid,液体,to,yy,noun,3
karyawan,id,/karjawan/,ɶɶɶm,employee,従業員,hamako,eo,/hamako/,ɶɶo,hammock,ハンモック,to,ɶɶ,noun,3
angajat,ro,/anɡaʒat/,ɶmɶɶb,employee,従業員,أنزو,ar,/ʔanzaʊ/,ɶmɶʊ,Anzo,アンゾ,to,ɶmɶ,verb,3
employee,en,/ɛmˈpɫɔɪi/,œmbɔʏy,employee,従業員,Endungen,de,/ˈʔɛndʊŋən/,œmʊəm,Endings,エンディング,to,œm,noun,3
chauvinist,en,/ˈʃoʊvənəst/,oʊəəbb,chauvinist,チャウビニスト,有效,zh-cn,/joʊ˨˩˦ ɕjɑʊ˥˩/,oʊbɑʊ,efficient,効率的,to,oʊ,verb,3
نباتي,ar,/nabaːtijj/,ɶɶy,vegetarian,ベジタリアン,alau,id,/alau/,ɶɶu,Alau,アラウ,to,ɶɶ,noun,3
vegetarian,ro,/vedʒetarijan/,øbøɶyɶm,vegetarian,ベジタリアン,ekvipolenta,eo,/ekvipolenta/,øbyoømɶ,Equipolent,等量,to,øb,adjective,5
vegetarian,en,/ˌvɛdʒəˈtɛˌɹiən/,œbəœyəm,vegetarian,ベジタリアン,冶金工业,zh-cn,/jɛ˨˩˦ tɕɪn˥˥ kʊŋ˥˥ jɛ˥˩/,œbʏmʊmœ,Metallurgical Industry,冶金産業,to,œb,noun,4
ベジタリアン,ja,/bedʑitaɾiaɴ/,øbyɶyɶm,vegetarian,ベジタリアン,réfrigérât,fr,/ʁefʁiʒeʁɑ/,øbyøɑ,refrigeration,冷凍,to,øby,noun,4
vegetarano,eo,/vegetarano/,øøɶɶo,vegetarian,ベジタリアン,telefonare,ro,/telefonare/,øøoɶø,telephoning,電話,to,øø,noun,5
yfirlýsing,is,/ɪːvɪrliːsiŋk/,ʏʏyymb,statement,声明,initio,en,/ˌɪˈnɪʃioʊ/,ʏʏyoʊ,initio,initio,to,ʏʏy,noun,4
lausunto,fi,/ˈlɑusunto/,ɑuumo,opinion,意見,Kanute,de,/ˈkɑːnutə/,ɑuə,Canoe,カヌー,to,ɑu,noun,3
declaración,es,/deklaɾaˈθjon/,øbɶɶbom,statement,声明,restadejo,eo,/restadeio/,øbɶøyo,residence,住居,to,øbɶ,noun,4
声明,ja,/ɕoɯmjoɯ/,oumou,statement,声明,mormulla,es,/moɾmuʎa/,ouɶ,Mormulla,モルモラ,to,ou,noun,3
afirmație,ro,/afirmatsije/,ɶyɶbyø,statement,声明,paginadores,es,/paxinaðoɾes/,ɶyɶoøb,Paginadores,パギナドール,to,ɶyɶ,noun,5
entuziasmo,eo,/entuziasmo/,ømuyɶbo,enthusiasm,熱意,sémioticiens,fr,/semjɔtisjɛ̃/,ømɔybœ,semioticians,記号学者,to,øm,noun,4
