word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
irriter,fr,/iʁite/,yyø,irritate,いらいらします,言付け,ja,/iitsɯke/,yybuø,message,言付け,to,yy,verb,3
particular,en,/ˌpɑˈtɪkjəɫɝ/,ɑʏbəə,particular,特に,satiniere,de,/zɑˈtɪniːɾe/,ɑʏyø,satiniere,Satiniere,to,ɑʏ,adjective,4
aparta,eo,/aparta/,ɶɶɶ,a particular,特定,samaran,id,/samaran/,ɶɶɶm,GOOD,良い,to,ɶɶɶ,adjective,3
besondere,de,/bəˈzɔndɐ̯ə/,əɔmɐə,special,特別な,affordable,en,/əˈfɔɹdəbəɫ/,əɔəə,affordable,手頃な価格,to,əɔ,adjective,4
dauðlegur,is,/tœiðlɛɣʏr/,œybœʏ,mortal,人間,perfideres,de,/ˈpɛɾfidɐ̯əs/,œyɐəb,perfidious,貧しい,to,œy,adjective,3
kuolevainen,fi,/ˈkuoleˌvɑinen/,uoøɑyøm,mortal,人間,subordinat,id,/subordinat/,uoyɶb,subordinate,下位,to,uo,adjective,4
hidroliză,ro,/hidrolizə/,yboyə,hydrolysis,加水分解,Pixelgruppen,de,/ˈpiːksɛlgɾʊppən/,ybœbbʊbəm,Pixel groups,ピクセルグループ,to,yb,noun,4
加水分解,ja,/kasɯibɯɴkai/,ɶuyumɶy,Hydrolysis,加水分解,giả mù pha mưa,vi,/ja˧˩˨ mu˦˨ fa˧˥ mɯə˧˥/,ɶuɶuə,Rain blind blind,雨ブラインド,to,ɶu,noun,5
hidrólisis,es,/iˈðɾolisis/,yboyyb,hydrolysis,加水分解,rizzuto,en,/ɹitˈsutoʊ/,ybuoʊ,rizzuto,Rizzuto,to,yb,noun,4
penemu,id,/pənəmu/,əəu,inventor,発明者,vărsământ,ro,/vərsəmɨnt/,əəʉmb,vomiting,嘔吐,to,əə,noun,3
acantilado,es,/akantilaðo/,ɶɶmyɶo,Cliff,崖,akadémikus,id,/akademikus/,ɶɶøyub,academic,アカデミック,to,ɶɶ,adjective,5
kallio,fi,/ˈkɑllio/,ɑbyo,rock,石,pamphlétaire,fr,/pɑ̃fletɛʁ/,ɑbøœb,pamphleteer,パンフレット,to,ɑb,noun,3
جرف,ar,/dʒarafa/,bɶɶɶ,cliff,崖,staðhæfing,is,/staːðhaiviŋk/,bɶbɶyymb,allegation,申し立て,to,bɶ,noun,3
kasvaa,fi,/ˈkɑsvɑɑ/,ɑbɑɑ,grow,育つ,enfouiras,fr,/ɑ̃fwiʁa/,ɑbyɶ,will be buried,埋葬されます,to,ɑb,verb,3
育つ,ja,/sodatsɯ/,oɶbu,growing up,育つ,ngồi làm vì,vi,/ŋoj˦˨ lam˦˨ ji˦˨/,oɶmy,sitting for,座っている,to,oɶ,verb,3
efiko,eo,/efiko/,øyo,effect,効果,repica,es,/repika/,øyɶ,replica,レプリカ,to,øy,verb,3
efecto,es,/efekto/,øøbo,effect,効果,téléskop,id,/teleskop/,øøbob,telescope,望遠鏡,to,øøbo,noun,3
犯罪,zh-cn,/fan˥˩ tsweɪ˥˩/,ɶmbbøʏ,crime,犯罪,annektierst,de,/ˈʔannɛkˈtiːɾst/,ɶmœbybb,annexed,付録,to,ɶm,noun,3
kejahatan,id,/kədʒahatan/,əbɶɶɶm,crime,犯罪,Betriebshinweis,de,/bəˈtɾiːpsɪnvaes/,əbybʏmɶøb,Operating notice,操作通知,to,əb,noun,4
munuainen,fi,/ˈmunuˌɑinen/,uuɑyøm,kidney,肝臓,purulencias,es,/puɾulenθjas/,uuømbɶb,Purulence,プラレンス,to,uu,noun,4
肝臓,ja,/kaɴzoɯ/,ɶmou,liver,肝臓,zancona,es,/θaŋkona/,ɶmoɶ,Zoncona,ゾンコナ,to,ɶmo,noun,3
mustangi,fi,/ˈmustɑngi/,ubɑmy,mustang,ムスタング,戊子年,zh-cn,/u˥˩ tsɯ˨˩˦ njɛn˧˥/,ubumœm,Nianwu Nian,ニアンウ・ニアン,to,ub,noun,3
bronco,en,/ˈbɹɑŋkoʊ/,bɑmoʊ,bronco,ブロンコ,Bravur,de,/brɑˈvuːɐ/,bɑuɐ,Brilliant,素晴らしい,to,bɑ,noun,3
疲れた,ja,/tsɯkaɾeta/,buɶøɶ,tired,疲れた,skúmaskotum,is,/skuːmaskɔːtʏm/,buɶbɔʏm,shooting,撮影,to,buɶ,verb,4
obosit,ro,/obosit/,ooyb,tired,疲れた,fordormi,eo,/fordormi/,ooy,to go away,立ち去るために,to,ooy,verb,3
väsynyt,fi,/ˈvæsynyt/,æyyb,tired,疲れた,alveolar,en,/æɫˈviəɫɝ/,æyəə,alveolar,肺胞,to,æy,adjective,3
名声,ja,/meisei/,øyøy,fame,名声,mölytä,fi,/ˈmølytæ/,øyæ,roar,ro音,to,øy,noun,3
arvovalta,fi,/ˈɑrvoˌvɑltɑ/,ɑoɑbɑ,authority,権限,apodaca,en,/ɑpoʊˈdɑkə/,ɑoʊɑə,apodaca,アポダカ,to,ɑo,noun,4
外交,ja,/gaikoɯ/,ɶyou,Diplomacy,外交,فلحيل,ar,/faliħeɪl/,ɶyøʏb,Flekal,フルカル,to,ɶy,noun,3
diplomacia,es,/diplomaθja/,yboɶbɶ,diplomacy,外交,للماسوكي,ar,/lilmaːsuːkijj/,ybɶuy,Massoki,マソキ,to,yb,noun,4
diplomatia,fi,/ˈdiploˌmɑtiɑ/,yboɑyɑ,diplomacy,外交,sismologio,eo,/sismologio/,ybooyo,seismology,地震学,to,ybo,noun,5
Diplomatie,de,/dɪplomɑˈtiː/jə/,ʏboɑyə,diplomacy,外交,distributorships,en,/dɪˈstɹɪbjutɝˌʃɪps/,ʏbbʏbuəʏbb,distributorships,ディストリビューターシップ,to,ʏb,noun,5
diplomatie,fr,/diplɔmasi/,ybɔɶy,diplomacy,外交,microdoză,ro,/mikrodozə/,ybooə,microdosis,マイクロドーシス,to,yb,noun,4
diplomasi,id,/diplomasi/,yboɶy,diplomacy,外交,sitronadă,ro,/sitronadə/,yboɶə,Sitronada,Sitronada,to,yboɶ,noun,4
ロジスティクス,ja,/ɾodʑisɯteikɯsɯ/,obyuøyuu,logistics,ロジスティクス,오톨오톨하다,ko,/o̞tʰo̞ɾo̞tʰo̞ɾɦa̠da̠/,obooboɶɶ,Otolotol,オトロトール,to,ob,noun,6
logistics,en,/ɫəˈdʒɪstɪks/,əbʏbʏbb,logistics,ロジスティクス,regreffiez,fr,/ʁəgʁefje/,əbøbø,regret,後悔,to,əb,noun,3
モデム,ja,/modemɯ/,oøu,modem,モデム,车水,zh-cn,/ʈʂʰɤ˥˥ ʂweɪ˨˩˦/,oøʏ,Car,車,to,oø,noun,3
modeemi,fi,/ˈmodeemi/,oøøy,modem,モデム,forleki,eo,/forleki/,oøy,to make away,作り出すために,to,oø,verb,3
وجه,ar,/wadʒʒaha/,ɶbɶɶ,Face,顔,はったい,ja,/hatːai/,ɶbɶy,Hesitant,はったい,to,ɶbɶ,verb,3
