word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
カレッジ,ja,/kaɾedʑːi/,ɶøbby,College,カレッジ,كهيوب,ar,/kaheɪuːb/,ɶøʏub,Kahib,カヒブ,to,ɶø,noun,3
爆米花,zh-cn,/pɑʊ˥˩ mi˨˩˦ xwa˥˥/,ɑʊybɶ,Popcorn,ポップコーン,Schatullen,de,/ˈʃɑːtʊllən/,ɑʊbəm,Box,箱,to,ɑʊ,noun,3
cigarrillo,es,/θiɣariʎo/,yɶyo,cigarette,シガレット,二枚折り,ja,/nimaioɾi/,yɶyoy,Two -piece fold,二枚折り,to,yɶyo,noun,4
sígarettu,is,/siːkarɛhtʏ/,yɶœʏ,cigarette,シガレット,nhí nha nhí nhố,vi,/ɲi˩˧ ɲa˧˥ ɲi˩˧ ɲo˩˧/,yɶyo,Child dentist,子供の歯科医,to,yɶ,noun,4
cigarette,fr,/sigaʁɛt/,yɶœb,cigarette,シガレット,帰洛,ja,/kiɾakɯ/,yɶu,Returning home,帰洛,to,yɶ,noun,3
발동력,ko,/pa̠ɭdo̞ŋɲjʌ̹k̚/,ɶommɔb,mover,ムーバー,matolit,ro,/matolit/,ɶoyb,groggy,グロギー,to,ɶo,verb,3
muuttaja,fi,/ˈmuuttɑjɑ/,uubɑɑ,migrant,移民,熟落,zh-cn,/ʂu˧˥ luɔ˥˩/,uuɔ,Cooked,調理済み,to,uu,verb,3
flutningsmaður,is,/flʏhtniŋksmaːðʏr/,bʏbymbbɶʏ,mover,ムーバー,criminalize,en,/ˈkɹɪmənəˌɫaɪz/,bʏəəɶʏb,criminalize,犯罪化します,to,bʏ,verb,4
politik,id,/politiʔ/,oyyb,political,政治的,得以自恣,zh-cn,/tɤ˧˥ i˨˩˦ tsɯ˥˩ tsɯ˥˩/,oybubu,Be able to,できる,to,oy,noun,3
politics,en,/ˈpɑɫəˌtɪks/,ɑəʏbb,politics,政治,Pakete,de,/ˈpɑːkətə/,ɑəə,Packages,パッケージ,to,ɑə,noun,3
kunnia,fi,/ˈkunniɑ/,umyɑ,honor,名誉,nunziata,en,/nunziˈɑtə/,umyɑə,nunziata,nunziata,to,umyɑ,noun,3
荣耀,zh-cn,/ʐʊŋ˧˥ jɑʊ˥˩/,ʊmɑʊ,glory,栄光,bundespost,en,/ˈbʊndɪˌspoʊst/,ʊmʏboʊbb,bundespost,Bundespost,to,ʊm,noun,3
tumulto,eo,/tumulto/,uubo,disturbance,妨害,củ nưa,vi,/ku˧˩˨ nɯə˧˥/,uuə,tuber,塊茎,to,uu,noun,3
commotion,en,/kəˈmoʊʃən/,əoʊəm,commotion,騒ぎ,berdosa,id,/bərdosa/,əoɶ,sin,罪,to,əo,noun,3
agitation,fr,/aʒitasjɔ̃/,ɶyɶbɔ,hustle,ハッスル,fariseo,eo,/fariseo/,ɶyøo,Pharisee,パリサイ,to,ɶy,noun,4
princesa,es,/pɾinθesa/,bymøɶ,princess,王女,cirkuo,eo,/t͡sirkuo/,byuo,circus,サーカス,to,by,noun,3
prinsessa,is,/pʰrɪnsɛsa/,bʏmœɶ,princess,王女,swingler,en,/ˈswɪŋɡəɫɝ/,bʏməə,swingler,スイングラー,to,bʏm,noun,3
留め金,ja,/tomegane/,oøɶø,Clasp,留め金,ngồi lê đôi mách,vi,/ŋoj˦˨ le˧˥ doj˧˥ mak˦˥/,oøoɶb,gossip,ゴシップ,to,oø,noun,4
خلد,ar,/xalada/,ɶɶɶ,Scratch,傷,parafiez,fr,/paʁafje/,ɶɶbø,parafie,パラフィー,to,ɶɶ,noun,3
cârtiță,ro,/kɨrtitsə/,ʉybə,mole,モル,subteretaĝo,eo,/subteretad͡ʒo/,oøy,underground,地下,,,noun,3
adaptable,en,/əˈdæptəbəɫ/,əæbəə,adaptable,適応可能,ساغترف,ar,/saʔaɣtarif/,ɶɶɶyb,Sugom,sugom,,,adjective,4
mukautuva,fi,/ˈmukɑuˌtuvɑ/,uɑuuɑ,adaptable,適応可能,boulangerai,fr,/bulɑ̃ʒəʁɛ/,uɑəœ,baked,焼きました,to,uɑ,adjective,4
parable,en,/ˈpɛɹəbəɫ/,œəə,parable,たとえ話,werteten,de,/ˈvɛɾtətən/,œəəm,evaluated,評価された,to,œəə,adjective,3
たとえ話,ja,/tatoebanaɕi/,ɶoøɶɶy,Parable,たとえ話,AcoTæknival,is,/aːkou tʰaihknɪval/,ɶoubɶybʏɶb,Acottery,アコテリー,to,ɶo,noun,5
买得起,zh-cn,/maɪ˨˩˦ tɤ˧ tɕʰi˨˩˦/,ɶʏobby,affordable,手頃な価格,einmischen,de,/ˈaɪnmɪʃən/,ɶʏmʏəm,interfere,干渉,to,ɶʏ,verb,3
鞋带,zh-cn,/ɕjɛ˧˥ taɪ˥˩/,bœɶʏ,shoelace,靴紐,chesterfield,en,/ˈtʃɛstɝˌfiɫd/,bœbəyb,chesterfield,チェスターフィールド,to,bœ,noun,3
靴紐,ja,/kɯtsɯçimo/,ubuyo,Shoelace,靴紐,Luxushotel,de,/ˈluːksʊsotel/,ubʊoøb,Luxury hotel,高級ホテル,to,ub,noun,4
kengännauha,fi,/ˈkengænˌnɑuhɑ/,ømæmɑuɑ,shoelace,靴紐,semnalată,ro,/semnalatə/,ømɶɶə,reported,報告,to,øm,verb,4
羨ましい,ja,/ɯɾajamaɕii/,uɶɶɶyy,Jealous,羨ましい,mușamalizare,ro,/muʃamalizare/,uɶɶyɶø,cover up,隠ぺいする,to,uɶɶ,adjective,6
examinator,ro,/egzaminator/,øbɶyɶo,examiner,審査官,écrivaillassions,fr,/ekʁivajasjɔ̃/,øbyɶɶbɔ,writer,作家,to,øb,noun,5
tutkija,fi,/ˈtutkijɑ/,ubyɑ,investigator,調査員,ملتحم,ar,/multaħam/,ubɶɶm,united,ユナイテッド,to,ub,noun,3
examiner,en,/ɪɡˈzæmənɝ/,ʏbæəə,examiner,審査官,viðsemjenda,is,/vɪðsɛmjɛnta/,ʏbœmœmɶ,co -workers,co-労働者,to,ʏb,noun,4
시험관,ko,/ɕʰiɦʌ̹mɡwa̠n/,byɔmbɶm,examiner,審査官,thiết quân luật,vi,/tʰiək˦˥ wɤ̆ŋ˧˥ lwɤ̆k˨ˀ˩ʔ/,byəbombobb,martial law,戒厳令,to,by,noun,3
سور,ar,/sawwara/,ɶɶɶ,a wall,壁,bálago,es,/ˈbalaɣo/,ɶɶo,Bálago,バラゴ,to,ɶɶ,noun,3
meridian,ro,/meridijan/,øyyɶm,meridian,子午線,reimportases,es,/reimpoɾtases/,øymoɶøb,REIMPORTS,reimports,to,øy,noun,4
meridiano,eo,/meridiano/,øyyɶo,meridian,子午線,quê rích quê rang,vi,/we˧˥ ʐit˦˥ we˧˥ ʐaŋ˧˥/,øybøɶm,hometown,ホームタウン,to,øy,noun,4
子午線,ja,/ɕigoseɴ/,yoøm,Morning dynasty,子午線,의용병,ko,/ɰijoŋbjʌ̹ŋ/,yombɔm,Veteran,ベテラン,to,yo,noun,3
femeie,ro,/femeje/,øøø,woman,女性,descellasse,fr,/deselas/,øøɶb,unobtil,Unobtil,to,øø,noun,3
kritiikki,fi,/ˈkritiikki/,byyyby,criticism,批判,tricentenaires,fr,/tʁisɑ̃tnɛʁ/,byɑbœb,tricentenarians,Tricentenarians,to,by,noun,3
kamikaze,fr,/kamikaz/,ɶyɶb,Suicide bomber,自爆テロ犯,kapital,id,/kapital/,ɶyɶb,capital,資本,to,ɶyɶb,noun,3
神風,ja,/kamikaze/,ɶyɶø,Kamikaze,神風,arrivierter,de,/ʔaɾˈɾiːfiːɾtɐ̯/,ɶyyɐ,established,設立,to,ɶy,noun,4
ohjata,fi,/ˈohjɑtɑ/,oɑɑ,control,コントロール,Vokabeln,de,/ˈvoːkɑbɛln/,oɑœbm,vocabulary,単語,to,oɑ,verb,3
réorienter,fr,/ʁeɔʁjɑ̃te/,øɔbɑø,redirect,リダイレクト,enormster,de,/ˈʔeːnɔɾmstɐ̯/,øɔmbɐ,most enormous,最も巨大です,to,øɔ,verb,3
pengikis,id,/pəŋikis/,əyyb,scraper,スクレーパー,machinists,en,/məˈʃinɪsts/,əyʏbbb,machinists,機械工,to,əy,noun,3
telakka,fi,/ˈtelɑkkɑ/,øɑbɑ,dock,ドック,désengages,fr,/dezɑ̃gaʒ/,øɑɶ,disengagement,解放,to,øɑ,noun,3
الرصيف,ar,/aːlrasˤiːf/,ɶbɶbyb,Sidewalk,歩道,acvilon,ro,/akvilon/,ɶbyom,Acvilon,Acvilon,to,ɶb,noun,3
dermaga,id,/dərmaga/,əɶɶ,dock,ドック,视而不见,zh-cn,/ʂɚ˥˩ aɻ˧˥ pu˧˥ tɕjɛn˥˩/,əɶubbœm,Be disappeared,消えます,to,əɶ,noun,3
nektaro,eo,/nektaro/,øbɶo,nectar,蜜,chết mất xác,vi,/cet˦˥ mɤ̆k˦˥ sak˦˥/,øbobɶb,dead body,死体,to,øb,noun,3
nektari,fi,/ˈnektɑri/,øbɑy,nectar,蜜,xếp bút nghiên,vi,/sep˦˥ buk͡p˦˥ ŋiəŋ˧˥/,øbubbyəm,pens,ペン,to,øb,noun,3
käsikirjoitus,fi,/ˈkæsikirˌjoitus/,æyyoyub,manuscript,原稿,akebono,en,/ˌækiˈboʊnoʊ/,æyoʊoʊ,akebono,アケボノ,to,æy,noun,5
räikeä,fi,/ˈræikeæ/,æyøæ,flagrant,フラグラント,malleable,en,/ˈmæɫiəbəɫ/,æyəə,malleable,順応性,to,æy,adjective,3
lepotuoli,fi,/ˈlepoˌtuoli/,øouoy,lounge,ラウンジ,kéo cưa lừa xẻ,vi,/keo˩˧ kɯə˧˥ lɯə˦˨ sɛ˧˩˨/,øouəuəœ,scissors,はさみ,to,øou,noun,4
recliner,en,/ɹɪˈkɫaɪnɝ/,ʏbɶʏə,recliner,リクライニングチェア,viðmóti,is,/vɪðmoutɪ/,ʏbouʏ,interface,インターフェース,to,ʏb,noun,3
indecent,ro,/indetʃent/,ymøbømb,indecent,わいせつ,인쇄소,ko,/insʰwɛ̝sʰo̞/,ymbœbo,printing press,印刷機,to,ym,noun,3
inversión,es,/imbeˈɾsjon/,ymøbom,investment,投資,运营商,zh-cn,/yn˥˩ ɪŋ˧˥ ʂɑŋ˥˥/,ymʏmɑm,Operator,オペレーター,to,ym,noun,3
Investition,de,/ʔɪnvɛstiˈtsi̯oːn/,ʏmœbybyom,investment,投資,umhyggjuna,is,/ʏmhɪcʏna/,ʏmʏʏɶ,concern,懸念,to,ʏm,noun,4
استثمار,ar,/istiθmaːr/,ybybɶ,investment,投資,spielfreier,de,/ʃpiːlfˈɾəiːɐ̯/,ybbəyɐ,game -free,ゲーム - フリー,to,yb,noun,3
investiții,ro,/investitsij/,ymøbyby,investment,投資,إنجلترا,ar,/ʔindʒiltiraː/,ymbybyɶ,England,イングランド,to,ym,noun,4
